Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.726528,[27 33] ; [93  5],[45.56962025 14.43037975] ; [74.43037975 23.56962025],1
p2,1,0.260277,1.267286,[39 20] ; [73 25],[42.08917197 16.91082803] ; [69.91082803 28.08917197],0
a1,1,0.285113,1.142553,[ 4 56] ; [ 3 95],[ 2.65822785 57.34177215] ; [ 4.34177215 93.65822785],0
s3,1,0.296172,1.091353,[22 37] ; [44 52],[25.12258065 33.87741935] ; [40.87741935 55.12258065],0
p6,1,0.298242,1.082039,[15 44] ; [32 64],[17.89032258 41.10967742] ; [29.10967742 66.89032258],0
s1,1,0.302265,1.064172,[ 2 58] ; [ 7 89],[ 3.46153846 56.53846154] ; [ 5.53846154 90.46153846],0
b1,1,0.316762,1.00227,[30 30] ; [41 57],[26.96202532 33.03797468] ; [44.03797468 53.96202532],0
u2,1,0.352202,0.865509,[12 22] ; [21 25],[14.025 19.975] ; [18.975 27.025],0
p1,1,0.359786,0.838641,[ 6 53] ; [15 83],[ 7.89171975 51.10828025] ; [13.10828025 84.89171975],0
a6,1,0.396365,0.719327,[32 28] ; [59 39],[34.55696203 25.44303797] ; [56.44303797 41.55696203],0
n3,1,0.411039,0.675793,[15  6] ; [22  5],[16.1875  4.8125] ; [20.8125  6.1875],0
p12,1,0.429707,0.623615,[ 2 58] ; [ 6 91],[ 3.05732484 56.94267516] ; [ 4.94267516 92.05732484],0
a2,1,0.447627,0.576655,[ 4 56] ; [10 88],[ 5.3164557 54.6835443] ; [ 8.6835443 89.3164557],0
d5,1,0.466646,0.529906,[24 36] ; [45 53],[26.20253165 33.79746835] ; [42.79746835 55.20253165],0
a4,1,0.470842,0.52,[12 48] ; [24 72],[13.84615385 46.15384615] ; [22.15384615 73.84615385],0
n1,1,0.567022,0.327691,[ 8 12] ; [14 15],[ 8.97959184 11.02040816] ; [13.02040816 15.97959184],0
d1,1,0.600023,0.274961,[ 2 58] ; [ 5 93],[ 2.65822785 57.34177215] ; [ 4.34177215 93.65822785],0
b4,1,0.650995,0.204648,[29 31] ; [51 47],[30.37974684 29.62025316] ; [49.62025316 48.37974684],0
d2,1,0.651004,0.204637,[16 44] ; [23 75],[14.81012658 45.18987342] ; [24.18987342 73.81012658],0
b2,1,0.713172,0.135129,[11 21] ; [19 43],[10.21276596 21.78723404] ; [19.78723404 42.21276596],0
b3,1,0.713172,0.135129,[11 21] ; [19 43],[10.21276596 21.78723404] ; [19.78723404 42.21276596],0
p9,1,0.715337,0.133005,[40 17] ; [70 26],[40.98039216 16.01960784] ; [69.01960784 26.98039216],0
a8,1,0.739688,0.110401,[ 7 49] ; [13 77],[ 7.67123288 48.32876712] ; [12.32876712 77.67123288],0
b5,1,0.847626,0.036921,[34 26] ; [54 44],[33.41772152 26.58227848] ; [54.58227848 43.41772152],0
