Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,9e-06,19.61594,[22  6] ; [14 38],[12.6 15.4] ; [23.4 28.6],1
p5,1,0.597192,0.279252,[ 5 24] ; [ 7 47],[ 4.19277108 24.80722892] ; [ 7.80722892 46.19277108],0
a2,1,0.628136,0.234597,[ 3 26] ; [ 4 51],[ 2.41666667 26.58333333] ; [ 4.58333333 50.41666667],0
n4,1,0.628376,0.234269,[22  7] ; [39 16],[21.05952381  7.94047619] ; [39.94047619 15.05952381],0
v4,1,0.775761,0.081138,[26  2] ; [51  3],[26.29268293  1.70731707] ; [50.70731707  3.29268293],0
d1,1,0.790566,0.070531,[ 2 27] ; [ 3 52],[ 1.72619048 27.27380952] ; [ 3.27380952 51.72619048],0
p4,1,0.791018,0.070219,[16 13] ; [32 23],[16.57142857 12.42857143] ; [31.42857143 23.57142857],0
n6,1,0.809077,0.058379,[22  7] ; [43 12],[22.44047619  6.55952381] ; [42.55952381 12.44047619],0
s4,1,0.811051,0.057154,[ 6 23] ; [10 44],[ 5.59036145 23.40963855] ; [10.40963855 43.59036145],0
a6,1,0.853543,0.034077,[18 11] ; [33 22],[17.60714286 11.39285714] ; [33.39285714 21.60714286],0
n2,1,0.864591,0.029082,[5 2] ; [9 3],[5.15789474 1.84210526] ; [8.84210526 3.15789474],0
p1,1,0.871674,0.026093,[ 6 23] ; [12 42],[ 6.28915663 22.71084337] ; [11.71084337 42.28915663],0
r2,1,0.97847,0.000728,[25  3] ; [49  6],[24.96385542  3.03614458] ; [49.03614458  5.96385542],0
