Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,42.159683,[192 180] ; [ 83 224],[150.66273932 221.33726068] ; [124.33726068 182.66273932],1
u4,1,0.049456,3.859807,[ 12 376] ; [  3 314],[  8.25531915 379.74468085] ; [  6.74468085 310.25531915],0
u1,1,0.059852,3.541478,[ 91 297] ; [ 56 261],[ 80.90212766 307.09787234] ; [ 66.09787234 250.90212766],0
n1,1,0.076156,3.145092,[35 37] ; [34 63],[29.3964497 42.6035503] ; [39.6035503 57.3964497],0
a4,1,0.128522,2.310272,[206 181] ; [150 166],[195.9772404 191.0227596] ; [160.0227596 155.9772404],0
n2,1,0.146681,2.10643,[56 16] ; [67 32],[51.78947368 20.21052632] ; [71.21052632 27.78947368],0
n3,1,0.154809,2.024211,[55 17] ; [65 33],[50.82352941 21.17647059] ; [69.17647059 28.82352941],0
s1,1,0.18275,1.775119,[  9 372] ; [ 13 301],[ 12.06043165 368.93956835] ; [  9.93956835 304.06043165],0
a2,1,0.186412,1.745752,[114 274] ; [ 79 238],[106.21843972 281.78156028] ; [ 86.78156028 230.21843972],0
d4,1,0.335588,0.927212,[349  39] ; [277  39],[345.01136364  42.98863636] ; [280.98863636  35.01136364],0
d1,1,0.421386,0.646446,[280 108] ; [220  97],[275.17730496 112.82269504] ; [224.82269504  92.17730496],0
s3,1,0.422077,0.644525,[216 166] ; [168 146],[210.75862069 171.24137931] ; [173.24137931 140.75862069],0
a3,1,0.450588,0.569172,[298  88] ; [237  80],[293.75533428  92.24466572] ; [241.24466572  75.75533428],0
u3,1,0.497282,0.460733,[57 33] ; [46 33],[54.85207101 35.14792899] ; [48.14792899 30.85207101],0
b4,1,0.497365,0.460555,[235 153] ; [184 133],[230.59858156 157.40141844] ; [188.40141844 128.59858156],0
u2,1,0.578323,0.308953,[50 39] ; [41 38],[48.20833333 40.79166667] ; [42.79166667 36.20833333],0
b1,1,0.65665,0.197619,[143 245] ; [122 195],[145.84397163 242.15602837] ; [119.15602837 197.84397163],0
s4,1,0.69304,0.155814,[ 64 318] ; [ 56 257],[ 65.95683453 316.04316547] ; [ 54.04316547 258.95683453],0
p1,1,0.727616,0.121312,[ 31 355] ; [ 23 291],[ 29.77714286 356.22285714] ; [ 24.22285714 289.77714286],0
a6,1,0.822671,0.050225,[268 119] ; [222  95],[269.36079545 117.63920455] ; [220.63920455  96.36079545],0
a1,1,0.828812,0.046753,[ 21 367] ; [ 16 301],[ 20.36312057 367.63687943] ; [ 16.63687943 300.36312057],0
a7,1,0.874338,0.025012,[287 100] ; [236  80],[287.91038407  99.08961593] ; [235.08961593  80.91038407],0
d2,1,0.919606,0.010187,[211 176] ; [170 144],[210.33808845 176.66191155] ; [170.66191155 143.33808845],0
d3,1,0.985666,0.000323,[292  96] ; [238  78],[292.10227273  95.89772727] ; [237.89772727  78.10227273],0
