Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.641026,[24 54] ; [126  36],[48.75 29.25] ; [101.25  60.75],1
n2,1,0.270912,1.212121,[16 11] ; [24  9],[18.  9.] ; [22. 11.],0
b2,1,0.351748,0.867142,[27 27] ; [40 55],[24.28187919 29.71812081] ; [42.71812081 52.28187919],0
b3,1,0.351748,0.867142,[27 27] ; [40 55],[24.28187919 29.71812081] ; [42.71812081 52.28187919],0
s1,1,0.366895,0.814153,[ 3 75] ; [  3 156],[ 1.97468354 76.02531646] ; [  4.02531646 154.97468354],0
v3,1,0.37266,0.794777,[26 49] ; [64 93],[29.09482759 45.90517241] ; [60.90517241 96.09482759],0
v2,1,0.378645,0.775098,[37 39] ; [85 70],[40.13852814 35.86147186] ; [81.86147186 73.13852814],0
a4,1,0.392348,0.731653,[33 44] ; [79 83],[36.08368201 40.91631799] ; [75.91631799 86.08368201],0
u2,1,0.392464,0.731293,[ 9 18] ; [20 26],[10.7260274 16.2739726] ; [18.2739726 27.7260274],0
n6,1,0.398562,0.71266,[58 19] ; [129  32],[60.5 16.5] ; [126.5  34.5],0
s4,1,0.428146,0.627848,[ 7 71] ; [ 10 152],[ 5.525 72.475] ; [ 11.475 150.525],0
b1,1,0.429022,0.62547,[35 43] ; [64 98],[32.175 45.825] ; [66.825 95.175],0
p7,1,0.446847,0.578637,[39 38] ; [90 71],[41.73529412 35.26470588] ; [87.26470588 73.73529412],0
d2,1,0.46305,0.538513,[40 36] ; [77 85],[37.36134454 38.63865546] ; [79.63865546 82.36134454],0
n1,1,0.469053,0.524207,[13 14] ; [12 19],[11.63793103 15.36206897] ; [13.36206897 17.63793103],0
p5,1,0.479114,0.50088,[ 5 72] ; [  7 154],[ 3.88235294 73.11764706] ; [  8.11764706 152.88235294],0
p8,1,0.49161,0.473,[32 44] ; [75 85],[34.45762712 41.54237288] ; [72.54237288 87.45762712],0
s8,1,0.525036,0.40399,[15 63] ; [ 37 125],[16.9 61.1] ; [ 35.1 126.9],0
u4,1,0.595688,0.281549,[ 1 77] ; [  1 161],[ 0.65 77.35] ; [  1.35 160.65],0
p1,1,0.702329,0.146061,[ 7 71] ; [ 17 144],[ 7.83263598 70.16736402] ; [ 16.16736402 144.83263598],0
n5,1,0.730731,0.118441,[60 18] ; [127  34],[61.0292887 16.9707113] ; [125.9707113  35.0292887],0
s3,1,0.815785,0.054275,[20 55] ; [ 45 115],[20.74468085 54.25531915] ; [ 44.25531915 115.74468085],0
p12,1,0.822226,0.050482,[ 2 75] ; [  5 155],[ 2.2742616 74.7257384] ; [  4.7257384 155.2742616],0
n3,1,0.825857,0.048408,[18  8] ; [23  9],[18.37931034  7.62068966] ; [22.62068966  9.37931034],0
a1,1,0.891033,0.018768,[ 4 74] ; [  9 153],[ 4.225 73.775] ; [  8.775 153.225],0
s7,1,0.907143,0.013606,[19 53] ; [ 39 113],[18.64285714 53.35714286] ; [ 39.35714286 112.64285714],0
