Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.973796,[42 68] ; [255  81],[73.25112108 36.74887892] ; [223.74887892 112.25112108],1
s7,1,0.252138,1.311418,[62 45] ; [165 155],[56.88290398 50.11709602] ; [170.11709602 149.88290398],0
s3,1,0.256361,1.288303,[68 41] ; [186 145],[62.92272727 46.07727273] ; [191.07727273 139.92272727],0
p2,1,0.272209,1.205579,[97 13] ; [308  28],[99.88789238 10.11210762] ; [305.11210762  30.88789238],0
p6,1,0.310078,1.030343,[57 51] ; [158 177],[52.41534989 55.58465011] ; [162.58465011 172.41534989],0
n1,1,0.416308,0.660714,[12 12] ; [20 30],[10.37837838 13.62162162] ; [21.62162162 28.37837838],0
s1,1,0.42845,0.627022,[  2 108] ; [ 11 324],[  3.21348315 106.78651685] ; [  9.78651685 325.21348315],0
n4,1,0.434974,0.609506,[90 20] ; [264  73],[87.11409396 22.88590604] ; [266.88590604  70.11409396],0
p3,1,0.469268,0.523699,[72 38] ; [207 129],[68.81165919 41.18834081] ; [210.18834081 125.81165919],0
n3,1,0.51373,0.426462,[14  9] ; [35 16],[15.22972973  7.77027027] ; [33.77027027 17.22972973],0
p11,1,0.531413,0.39169,[91 19] ; [288  50],[93.05803571 16.94196429] ; [285.94196429  52.05803571],0
n5,1,0.556398,0.345979,[89 21] ; [263  73],[86.8161435 23.1838565] ; [265.1838565  70.8161435],0
r3,1,0.571064,0.320906,[104   6] ; [322  14],[105.06726457   4.93273543] ; [320.93273543  15.06726457],0
p1,1,0.587385,0.294446,[12 98] ; [ 43 291],[13.62612613 96.37387387] ; [ 41.37387387 292.62612613],0
r4,1,0.589382,0.29131,[103   7] ; [321  17],[104.10714286   5.89285714] ; [319.89285714  18.10714286],0
a8,1,0.612018,0.257246,[14 93] ; [ 45 253],[15.58765432 91.41234568] ; [ 43.41234568 254.58765432],0
p9,1,0.630773,0.231015,[96 14] ; [298  37],[97.39325843 12.60674157] ; [296.60674157  38.39325843],0
p4,1,0.637821,0.221604,[78 32] ; [246  90],[79.9103139 30.0896861] ; [244.0896861  91.9103139],0
p10,1,0.638622,0.220549,[94 16] ; [293  43],[95.44843049 14.55156951] ; [291.55156951  44.44843049],0
v4,1,0.695393,0.153309,[107   3] ; [328   7],[107.52808989   2.47191011] ; [327.47191011   7.52808989],0
p7,1,0.722518,0.126093,[91 19] ; [268  62],[89.75 20.25] ; [269.25  60.75],0
a1,1,0.761219,0.092343,[  6 104] ; [ 16 322],[  5.40178571 104.59821429] ; [ 16.59821429 321.40178571],0
v3,1,0.761694,0.091965,[46 63] ; [143 183],[47.35862069 61.64137931] ; [141.64137931 184.35862069],0
a4,1,0.800247,0.064023,[48 62] ; [142 194],[46.86098655 63.13901345] ; [143.13901345 192.86098655],0
n6,1,0.84242,0.039521,[96 14] ; [293  40],[96.59142212 13.40857788] ; [292.40857788  40.59142212],0
u2,1,0.872378,0.025805,[20 18] ; [52 44],[20.41791045 17.58208955] ; [51.58208955 44.41791045],0
s2,1,0.87316,0.025487,[57 53] ; [176 158],[57.72522523 52.27477477] ; [175.27477477 158.72522523],0
s6,1,0.883878,0.021332,[74 31] ; [228  99],[73.40277778 31.59722222] ; [228.59722222  98.40277778],0
d2,1,0.940806,0.005514,[53 57] ; [161 176],[52.66219239 57.33780761] ; [161.33780761 175.66219239],0
p5,1,0.988062,0.000224,[19 91] ; [ 58 279],[18.94854586 91.05145414] ; [ 58.05145414 278.94854586],0
