Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,113.795997,[303  67] ; [ 54 103],[250.64516129 119.35483871] ; [106.35483871  50.64516129],1
a6,1,0.214355,1.541766,[253 120] ; [99 60],[246.79699248 126.20300752] ; [105.20300752  53.79699248],0
v2,1,0.290056,1.119361,[155 206] ; [58 95],[149.59727626 211.40272374] ; [63.40272374 89.59727626],0
b5,1,0.305195,1.051357,[224 149] ; [103  56],[229.26879699 143.73120301] ; [97.73120301 61.26879699],0
d3,1,0.337795,0.918781,[249 124] ; [98 59],[244.20943396 128.79056604] ; [102.79056604  54.20943396],0
a7,1,0.348337,0.879505,[270 103] ; [108  50],[265.52542373 107.47457627] ; [112.47457627  45.52542373],0
u2,1,0.361896,0.831302,[60 48] ; [34 36],[57.03370787 50.96629213] ; [36.96629213 33.03370787],0
n3,1,0.438841,0.599312,[57 19] ; [40 18],[55.01492537 20.98507463] ; [41.98507463 16.01492537],0
b1,1,0.492919,0.470148,[143 230] ; [66 93],[146.53571429 226.46428571] ; [62.46428571 96.53571429],0
a1,1,0.49939,0.456232,[ 10 363] ; [  6 153],[ 11.21804511 361.78195489] ; [  4.78195489 154.21804511],0
b4,1,0.520907,0.412097,[213 160] ; [86 73],[209.63721805 163.36278195] ; [89.36278195 69.63721805],0
n2,1,0.634394,0.226149,[58 20] ; [41 17],[56.77941176 21.22058824] ; [42.22058824 15.77941176],0
p1,1,0.637311,0.222276,[ 25 345] ; [  9 150],[ 23.78071834 346.21928166] ; [ 10.21928166 148.78071834],0
s2,1,0.678493,0.171827,[174 197] ; [71 87],[171.8241966 199.1758034] ; [73.1758034 84.8241966],0
s1,1,0.713223,0.135079,[ 14 355] ; [  5 154],[ 13.27840909 355.72159091] ; [  5.72159091 153.27840909],0
u3,1,0.730042,0.119073,[63 45] ; [39 31],[61.88764045 46.11235955] ; [40.11235955 29.88764045],0
s5,1,0.831942,0.045034,[110 247] ; [ 46 108],[108.98630137 248.01369863] ; [ 47.01369863 106.98630137],0
