Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,72.563073,[224  41] ; [16 38],[199.37304075  65.62695925] ; [40.62695925 13.37304075],1
v2,1,0.290242,1.118501,[116 138] ; [20 33],[112.52117264 141.47882736] ; [23.47882736 29.52117264],0
n6,1,0.300528,1.071851,[208  55] ; [40 15],[205.10691824  57.89308176] ; [42.89308176 12.10691824],0
p7,1,0.309234,1.033943,[141 117] ; [33 20],[144.34726688 113.65273312] ; [29.65273312 23.34726688],0
p3,1,0.329529,0.950749,[ 99 166] ; [24 30],[102.17868339 162.82131661] ; [20.82131661 33.17868339],0
s8,1,0.341869,0.903409,[ 91 173] ; [15 39],[ 88. 176.] ; [18. 36.],0
s5,1,0.35645,0.850361,[ 65 191] ; [17 37],[ 67.71612903 188.28387097] ; [14.28387097 39.71612903],0
p10,1,0.464296,0.535518,[199  63] ; [37 15],[196.91719745  65.08280255] ; [39.08280255 12.91719745],0
p11,1,0.473895,0.512879,[191  74] ; [37 18],[188.8125  76.1875] ; [39.1875 15.8125],0
n2,1,0.475034,0.510243,[50 26] ; [12  4],[51.2173913 24.7826087] ; [10.7826087  5.2173913],0
n5,1,0.500268,0.454368,[163  98] ; [37 18],[165.18987342  95.81012658] ; [34.81012658 20.18987342],0
p9,1,0.501375,0.452024,[202  59] ; [38 14],[200.12779553  60.87220447] ; [39.87220447 12.12779553],0
s7,1,0.575717,0.31321,[105 151] ; [18 31],[103.23934426 152.76065574] ; [19.76065574 29.23934426],0
a1,1,0.610121,0.259998,[ 14 251] ; [ 2 53],[ 13.25 251.75] ; [ 2.75 52.25],0
p4,1,0.619817,0.246125,[129 134] ; [29 26],[130.67295597 132.32704403] ; [27.32704403 27.67295597],0
p2,1,0.6295,0.232739,[203  62] ; [43 11],[204.35736677  60.64263323] ; [41.64263323 12.35736677],0
v3,1,0.638836,0.220268,[ 70 189] ; [16 37],[ 71.39102564 187.60897436] ; [14.60897436 38.39102564],0
p12,1,0.846668,0.037393,[ 13 251] ; [ 3 51],[ 13.28301887 250.71698113] ; [ 2.71698113 51.28301887],0
p6,1,0.894014,0.017749,[ 71 193] ; [15 39],[ 71.39622642 192.60377358] ; [14.60377358 39.39622642],0
p5,1,0.894351,0.017636,[ 19 246] ; [ 4 48],[ 19.22712934 245.77287066] ; [ 3.77287066 48.22712934],0
s1,1,0.96842,0.001567,[ 10 252] ; [ 2 52],[  9.94936709 252.05063291] ; [ 2.05063291 51.94936709],0
s4,1,0.972711,0.00117,[ 48 214] ; [10 44],[ 48.08860759 213.91139241] ; [ 9.91139241 44.08860759],0
b1,1,0.973155,0.001132,[ 97 168] ; [20 35],[ 96.890625 168.109375] ; [20.109375 34.890625],0
