Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5.3e-05,16.328761,[33 19] ; [22 57],[21.83206107 30.16793893] ; [33.16793893 45.83206107],1
v3,1,0.188474,1.729502,[22 28] ; [25 52],[18.50393701 31.49606299] ; [28.49606299 48.50393701],0
p3,1,0.191983,1.702335,[21 32] ; [23 57],[17.53383459 35.46616541] ; [26.46616541 53.53383459],0
p10,1,0.236724,1.399995,[36 17] ; [45 33],[32.77099237 20.22900763] ; [48.22900763 29.77099237],0
n2,1,0.238187,1.39129,[12  2] ; [20  9],[10.41860465  3.58139535] ; [21.58139535  7.41860465],0
p5,1,0.267133,1.231409,[ 6 45] ; [ 5 75],[ 4.28244275 46.71755725] ; [ 6.71755725 73.28244275],0
n5,1,0.349734,0.874421,[41 12] ; [56 24],[38.65413534 14.34586466] ; [58.34586466 21.65413534],0
a7,1,0.397402,0.716174,[35 18] ; [47 33],[32.67669173 20.32330827] ; [49.32330827 30.67669173],0
d4,1,0.448188,0.575231,[38 15] ; [62 18],[39.84962406 13.15037594] ; [60.15037594 19.84962406],0
a5,1,0.481548,0.495356,[35 18] ; [48 32],[33.07518797 19.92481203] ; [49.92481203 30.07518797],0
a3,1,0.484918,0.487783,[30 22] ; [51 29],[31.90909091 20.09090909] ; [49.09090909 30.90909091],0
d3,1,0.496672,0.46204,[31 22] ; [42 38],[29.09022556 23.90977444] ; [43.90977444 36.09022556],0
s1,1,0.508712,0.436715,[ 5 48] ; [ 5 74],[ 4.01515152 48.98484848] ; [ 5.98484848 73.01515152],0
u1,1,0.556681,0.345484,[10 43] ; [12 68],[ 8.76691729 44.23308271] ; [13.23308271 66.76691729],0
p1,1,0.628823,0.233661,[ 4 49] ; [ 8 72],[ 4.78195489 48.21804511] ; [ 7.21804511 72.78195489],0
n1,1,0.661076,0.19222,[7 7] ; [12 16],[6.33333333 7.66666667] ; [12.66666667 15.33333333],0
a2,1,0.662629,0.190345,[ 9 44] ; [16 64],[ 9.96240602 43.03759398] ; [15.03759398 64.96240602],0
u4,1,0.673734,0.177265,[ 2 51] ; [ 2 78],[ 1.59398496 51.40601504] ; [ 2.40601504 77.59398496],0
a1,1,0.679219,0.171006,[ 3 50] ; [ 6 74],[ 3.58646617 49.41353383] ; [ 5.41353383 74.58646617],0
a6,1,0.685278,0.164245,[33 20] ; [47 33],[31.87969925 21.12030075] ; [48.12030075 31.87969925],0
u2,1,0.722699,0.125921,[11 12] ; [12 16],[10.37254902 12.62745098] ; [12.62745098 15.37254902],0
n3,1,0.878828,0.023243,[9 5] ; [18  9],[9.2195122 4.7804878] ; [17.7804878  9.2195122],0
b2,1,0.895988,0.017091,[12 24] ; [17 32],[12.28235294 23.71764706] ; [16.71764706 32.28235294],0
b3,1,0.895988,0.017091,[12 24] ; [17 32],[12.28235294 23.71764706] ; [16.71764706 32.28235294],0
b4,1,0.919573,0.010195,[32 21] ; [49 31],[32.27819549 20.72180451] ; [48.72180451 31.27819549],0
d5,1,0.920131,0.010054,[36 17] ; [55 25],[36.26315789 16.73684211] ; [54.73684211 25.26315789],0
n4,1,0.955336,0.003137,[38 15] ; [57 23],[37.85714286 15.14285714] ; [57.14285714 22.85714286],0
a8,1,0.956915,0.002919,[ 4 45] ; [ 6 70],[ 3.92 45.08] ; [ 6.08 69.92],0
d1,1,0.972373,0.001199,[27 26] ; [41 39],[27.09774436 25.90225564] ; [40.90225564 39.09774436],0
d2,1,0.976117,0.000896,[25 28] ; [37 41],[25.08396947 27.91603053] ; [36.91603053 41.08396947],0
s4,1,0.976893,0.000839,[12 39] ; [19 61],[12.06870229 38.93129771] ; [18.93129771 61.06870229],0
