Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,89.107098,[42 66] ; [303  56],[79.78586724 28.21413276] ; [265.21413276  93.78586724],1
n4,1,0.465825,0.531862,[94 14] ; [303  57],[91.61538462 16.38461538] ; [305.38461538  54.61538462],0
u4,1,0.531225,0.392047,[  5 103] ; [ 12 347],[  3.93147752 104.06852248] ; [ 13.06852248 345.93147752],0
s1,1,0.583059,0.301315,[  2 106] ; [ 10 346],[  2.79310345 105.20689655] ; [  9.20689655 346.79310345],0
d4,1,0.58425,0.299415,[106   1] ; [354   6],[105.39614561   1.60385439] ; [354.60385439   5.39614561],0
s2,1,0.586045,0.296564,[58 49] ; [203 152],[60.44805195 46.55194805] ; [200.55194805 154.44805195],0
s6,1,0.659278,0.194401,[72 34] ; [247 105],[73.82969432 32.17030568] ; [245.17030568 106.82969432],0
p6,1,0.66184,0.191296,[46 60] ; [146 210],[44.05194805 61.94805195] ; [147.94805195 208.05194805],0
p7,1,0.667671,0.184338,[70 35] ; [226 125],[68.15789474 36.84210526] ; [227.84210526 123.15789474],0
p9,1,0.71064,0.137639,[92 14] ; [312  42],[93.09565217 12.90434783] ; [310.90434783  43.09565217],0
p11,1,0.743768,0.106843,[87 21] ; [295  65],[88.15384615 19.84615385] ; [293.84615385  66.15384615],0
n1,1,0.804233,0.061441,[ 9 17] ; [28 47],[ 9.52475248 16.47524752] ; [27.47524752 47.52475248],0
v3,1,0.840346,0.040583,[47 59] ; [155 186],[47.901566 58.098434] ; [154.098434 186.901566],0
p3,1,0.880774,0.022496,[59 48] ; [195 164],[58.32188841 48.67811159] ; [195.67811159 163.32188841],0
p8,1,0.978636,0.000717,[59 46] ; [200 155],[59.11956522 45.88043478] ; [199.88043478 155.11956522],0
