Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.004054,8.259534,[32 86] ; [28 29],[40.45714286 77.54285714] ; [19.54285714 37.45714286],0
d1,1,0.732126,0.117169,[55 63] ; [25 32],[53.94285714 64.05714286] ; [26.05714286 30.94285714],0
a1,1,0.743759,0.106851,[  3 115] ; [ 1 56],[  2.69714286 115.30285714] ; [ 1.30285714 55.69714286],0
s2,1,0.804245,0.061433,[49 68] ; [25 32],[49.75862069 67.24137931] ; [24.24137931 32.75862069],0
a4,1,0.808372,0.058819,[31 87] ; [14 43],[30.34285714 87.65714286] ; [14.65714286 42.34285714],0
d5,1,0.822842,0.050127,[82 35] ; [39 18],[81.36206897 35.63793103] ; [39.63793103 17.36206897],0
d4,1,0.861523,0.030428,[92 26] ; [43 13],[91.55172414 26.44827586] ; [43.44827586 12.55172414],0
p8,1,0.899284,0.016019,[57 61] ; [26 29],[56.61271676 61.38728324] ; [26.38728324 28.61271676],0
p4,1,0.901431,0.01534,[55 63] ; [26 31],[54.61714286 63.38285714] ; [26.38285714 30.61714286],0
b2,1,0.910934,0.012513,[16 37] ; [ 9 22],[15.77380952 37.22619048] ; [ 9.22619048 21.77380952],0
b3,1,0.910934,0.012513,[16 37] ; [ 9 22],[15.77380952 37.22619048] ; [ 9.22619048 21.77380952],0
s7,1,0.940831,0.005509,[38 78] ; [18 36],[38.21176471 77.78823529] ; [17.78823529 36.21176471],0
b5,1,0.941884,0.005315,[69 49] ; [33 24],[68.77714286 49.22285714] ; [33.22285714 23.77714286],0
s6,1,0.977489,0.000796,[68 49] ; [33 24],[67.9137931 49.0862069] ; [33.0862069 23.9137931],0
s4,1,0.998292,5e-06,[29 89] ; [14 43],[28.99428571 89.00571429] ; [14.00571429 42.99428571],0
