Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,51.52477,[92  2] ; [39 37],[72.43529412 21.56470588] ; [58.56470588 17.43529412],1
u2,1,0.533712,0.387319,[11  5] ; [16 11],[10.04651163  5.95348837] ; [16.95348837 10.04651163],0
b4,1,0.562852,0.334789,[51 45] ; [37 39],[49.11627907 46.88372093] ; [38.88372093 37.11627907],0
u3,1,0.565206,0.330769,[12  4] ; [18  9],[11.1627907  4.8372093] ; [18.8372093  8.1627907],0
b5,1,0.62489,0.239054,[52 44] ; [44 32],[53.58139535 42.41860465] ; [42.41860465 33.58139535],0
s4,1,0.653773,0.201176,[27 68] ; [24 52],[28.33333333 66.66666667] ; [22.66666667 53.33333333],0
v1,1,0.676839,0.173706,[36 57] ; [31 43],[37.31137725 55.68862275] ; [29.68862275 44.31137725],0
p1,1,0.688418,0.160803,[12 84] ; [ 8 68],[11.1627907 84.8372093] ; [ 8.8372093 67.1627907],0
v3,1,0.690188,0.158882,[23 69] ; [17 59],[21.9047619 70.0952381] ; [18.0952381 57.9047619],0
p11,1,0.7229,0.125731,[73 23] ; [56 20],[72. 24.] ; [57. 19.],0
b1,1,0.789916,0.07098,[41 55] ; [34 42],[41.86046512 54.13953488] ; [33.13953488 42.86046512],0
s1,1,0.842576,0.039442,[ 7 89] ; [ 6 68],[ 7.34117647 88.65882353] ; [ 5.65882353 68.34117647],0
a8,1,0.843959,0.038743,[11 76] ; [10 63],[11.41875 75.58125] ; [ 9.58125 63.41875],0
n2,1,0.867518,0.027826,[17  6] ; [19  6],[17.25  5.75] ; [18.75  6.25],0
p7,1,0.920594,0.009937,[59 35] ; [47 27],[59.30952381 34.69047619] ; [46.69047619 27.30952381],0
n3,1,0.950927,0.003788,[14  9] ; [15 10],[13.89583333  9.10416667] ; [15.10416667  9.89583333],0
n1,1,0.950927,0.003788,[14  9] ; [15 10],[13.89583333  9.10416667] ; [15.10416667  9.89583333],0
p2,1,0.976508,0.000867,[81 15] ; [64 12],[80.93023256 15.06976744] ; [64.06976744 11.93023256],0
