Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,2e-06,22.226304,[88 76] ; [11 49],[72.48214286 91.51785714] ; [26.51785714 33.48214286],1
n1,1,0.5281,0.398047,[16 26] ; [ 5 12],[14.94915254 27.05084746] ; [ 6.05084746 10.94915254],0
v4,1,0.532313,0.389974,[151  12] ; [57  3],[152.03587444  10.96412556] ; [55.96412556  4.03587444],0
r4,1,0.537922,0.379404,[142  22] ; [50 10],[140.57142857  23.42857143] ; [51.42857143  8.57142857],0
s3,1,0.574936,0.314493,[98 65] ; [33 26],[96.18468468 66.81531532] ; [34.81531532 24.18468468],0
p11,1,0.588021,0.293445,[126  38] ; [44 16],[124.46428571  39.53571429] ; [45.53571429 14.46428571],0
s8,1,0.590707,0.289241,[69 94] ; [23 37],[67.24663677 95.75336323] ; [24.75336323 35.24663677],0
p1,1,0.676548,0.174038,[ 16 148] ; [ 7 53],[ 16.83928571 147.16071429] ; [ 6.16071429 53.83928571],0
s4,1,0.68631,0.163109,[ 35 128] ; [11 47],[ 33.92760181 129.07239819] ; [12.07239819 45.92760181],0
p8,1,0.721142,0.127401,[94 69] ; [33 27],[92.82959641 70.17040359] ; [34.17040359 25.82959641],0
s1,1,0.755704,0.0968,[ 10 154] ; [ 3 57],[  9.51785714 154.48214286] ; [ 3.48214286 56.51785714],0
n3,1,0.762397,0.091407,[32 11] ; [12  5],[31.53333333 11.46666667] ; [12.46666667  4.53333333],0
p6,1,0.80027,0.064008,[71 92] ; [25 35],[70.17040359 92.82959641] ; [25.82959641 34.17040359],0
p5,1,0.807863,0.059138,[ 21 142] ; [ 7 53],[ 20.46636771 142.53363229] ; [ 7.53363229 52.46636771],0
r3,1,0.882184,0.021964,[151  12] ; [55  4],[151.25225225  11.74774775] ; [54.74774775  4.25225225],0
b1,1,0.912782,0.011997,[67 97] ; [25 35],[67.35714286 96.64285714] ; [24.64285714 35.35714286],0
p2,1,0.97467,0.001008,[141  22] ; [52  8],[141.07174888  21.92825112] ; [51.92825112  8.07174888],0
