Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.007795,7.080061,[7 6] ; [ 6 31],[3.38 9.62] ; [ 9.62 27.38],0
u2,1,0.421317,0.646639,[1 1] ; [ 4 13],[0.52631579 1.47368421] ; [ 4.47368421 12.52631579],0
u3,1,0.421317,0.646639,[1 1] ; [ 4 13],[0.52631579 1.47368421] ; [ 4.47368421 12.52631579],0
p12,1,0.429675,0.623701,[ 1 12] ; [ 1 36],[ 0.52 12.48] ; [ 1.48 35.52],0
a7,1,0.526106,0.401907,[5 8] ; [18 19],[5.98 7.02] ; [17.02 19.98],0
v4,1,0.526106,0.401907,[8 5] ; [19 18],[7.02 5.98] ; [19.98 17.02],0
a1,1,0.579663,0.30678,[ 3 10] ; [ 6 31],[ 2.34 10.66] ; [ 6.66 30.34],0
a2,1,0.662438,0.190575,[ 2 11] ; [ 4 33],[ 1.56 11.44] ; [ 4.44 32.56],0
b1,1,0.693023,0.155833,[8 5] ; [25 12],[8.58 4.42] ; [24.42 12.58],0
p6,1,0.727054,0.121834,[ 1 12] ; [ 4 32],[ 1.32653061 11.67346939] ; [ 3.67346939 32.32653061],0
n3,1,0.750469,0.101137,[2 3] ; [11 12],[2.32142857 2.67857143] ; [10.67857143 12.32142857],0
p2,1,0.752642,0.099324,[3 9] ; [11 26],[3.42857143 8.57142857] ; [10.57142857 26.42857143],0
d4,1,0.763803,0.090295,[8 5] ; [21 16],[7.54 5.46] ; [21.46 15.54],0
b5,1,0.763803,0.090295,[5 8] ; [16 21],[5.46 7.54] ; [15.54 21.46],0
u1,1,0.76519,0.089205,[ 1 12] ; [ 2 35],[ 0.78 12.22] ; [ 2.22 34.78],0
s7,1,0.768448,0.086675,[ 2 10] ; [ 7 27],[2.34782609 9.65217391] ; [ 6.65217391 27.34782609],0
n4,1,0.774987,0.081715,[9 4] ; [24 13],[8.58 4.42] ; [24.42 12.58],0
s4,1,0.775391,0.081413,[ 2 11] ; [ 7 30],[ 2.34 10.66] ; [ 6.66 30.34],0
n5,1,0.796017,0.066825,[9 4] ; [27 10],[9.36 3.64] ; [26.64 10.36],0
p7,1,0.805189,0.06083,[2 9] ; [ 8 29],[2.29166667 8.70833333] ; [ 7.70833333 29.29166667],0
a6,1,0.855688,0.033075,[6 7] ; [16 21],[5.72 7.28] ; [16.28 20.72],0
n2,1,0.924393,0.009006,[3 3] ; [12 11],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
n1,1,0.924393,0.009006,[3 3] ; [11 12],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
a4,1,0.933166,0.007033,[5 8] ; [13 22],[4.875 8.125] ; [13.125 21.875],0
d1,1,0.968209,0.001588,[5 8] ; [14 23],[4.94 8.06] ; [14.06 22.94],0
b4,1,0.989677,0.000167,[7 6] ; [20 17],[7.02 5.98] ; [19.98 17.02],0
