Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.96983,[116  28] ; [11 24],[102.16759777  41.83240223] ; [24.83240223 10.16759777],1
d4,1,0.458234,0.550204,[131  14] ; [31  5],[129.77900552  15.22099448] ; [32.22099448  3.77900552],0
a6,1,0.46195,0.541166,[98 47] ; [22 14],[96.13259669 48.86740331] ; [23.86740331 12.13259669],0
n6,1,0.492317,0.471459,[134  11] ; [32  4],[132.98342541  12.01657459] ; [33.01657459  2.98342541],0
p3,1,0.527246,0.399697,[89 57] ; [24 12],[90.64835165 55.35164835] ; [22.35164835 13.64835165],0
p12,1,0.534039,0.386701,[ 22 123] ; [ 4 32],[ 20.82872928 124.17127072] ; [ 5.17127072 30.82872928],0
p8,1,0.550369,0.356656,[87 55] ; [24 12],[88.5505618 53.4494382] ; [22.4494382 13.5505618],0
v4,1,0.551531,0.354581,[141   5] ; [34  2],[140.38461538   5.61538462] ; [34.61538462  1.38461538],0
u4,1,0.597026,0.279504,[  7 139] ; [ 1 35],[  6.41758242 139.58241758] ; [ 1.58241758 34.41758242],0
n5,1,0.648527,0.207763,[126  20] ; [30  6],[125.14285714  20.85714286] ; [30.85714286  5.14285714],0
v1,1,0.677392,0.173077,[105  39] ; [25 11],[104.  40.] ; [26. 10.],0
r1,1,0.711308,0.136974,[129  17] ; [31  5],[128.35164835  17.64835165] ; [31.64835165  4.35164835],0
a1,1,0.726833,0.122039,[ 15 131] ; [ 3 33],[ 14.43956044 131.56043956] ; [ 3.56043956 32.43956044],0
d3,1,0.830966,0.045566,[108  38] ; [26 10],[107.49450549  38.50549451] ; [26.50549451  9.49450549],0
d1,1,0.843012,0.039221,[103  43] ; [26 10],[103.48351648  42.51648352] ; [25.51648352 10.48351648],0
p9,1,0.844006,0.038719,[131  14] ; [32  3],[131.30555556  13.69444444] ; [31.69444444  3.30555556],0
r4,1,0.850378,0.035583,[139   7] ; [34  2],[138.78021978   7.21978022] ; [34.21978022  1.78021978],0
n2,1,0.850618,0.035468,[24  6] ; [5 1],[24.16666667  5.83333333] ; [4.83333333 1.16666667],0
b4,1,0.867459,0.027851,[87 59] ; [22 14],[87.43956044 58.56043956] ; [21.56043956 14.43956044],0
d2,1,0.888442,0.019677,[83 63] ; [20 16],[82.62637363 63.37362637] ; [20.37362637 15.62637363],0
p1,1,0.918123,0.010567,[ 17 128] ; [ 4 32],[ 16.82320442 128.17679558] ; [ 4.17679558 31.82320442],0
p6,1,0.931021,0.007493,[67 77] ; [16 19],[66.77094972 77.22905028] ; [16.22905028 18.77094972],0
p7,1,0.939189,0.00582,[102  38] ; [26 10],[101.81818182  38.18181818] ; [26.18181818  9.81818182],0
b1,1,0.95031,0.003883,[60 86] ; [15 21],[60.16483516 85.83516484] ; [14.83516484 21.16483516],0
a5,1,0.971027,0.001319,[118  28] ; [29  7],[117.92307692  28.07692308] ; [29.07692308  6.92307692],0
r2,1,0.992814,8.1e-05,[137   8] ; [34  2],[136.98895028   8.01104972] ; [34.01104972  1.98895028],0
a4,1,1.0,0.0,[73 73] ; [18 18],[73. 73.] ; [18. 18.],0
