Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,34.833016,[23 38] ; [105  25],[40.87958115 20.12041885] ; [87.12041885 42.87958115],1
p11,1,0.238108,1.39176,[54  7] ; [108  24],[51.20207254  9.79792746] ; [110.79792746  21.20207254],0
a5,1,0.241178,1.373696,[52  9] ; [103  29],[48.98963731 12.01036269] ; [106.01036269  25.98963731],0
d4,1,0.247157,1.339303,[50 10] ; [117  14],[52.46073298  7.53926702] ; [114.53926702  16.46073298],0
n1,1,0.259071,1.273713,[6 5] ; [ 9 17],[4.45945946 6.54054054] ; [10.54054054 15.45945946],0
r3,1,0.315375,1.008032,[60  1] ; [126   6],[58.78756477  2.21243523] ; [127.21243523   4.78756477],0
s3,1,0.31716,1.000621,[47 14] ; [89 38],[44.12765957 16.87234043] ; [91.87234043 35.12765957],0
n3,1,0.317497,0.99923,[9 2] ; [17  9],[7.72972973 3.27027027] ; [18.27027027  7.72972973],0
v4,1,0.329858,0.949455,[58  3] ; [128   3],[59.09375  1.90625] ; [126.90625   4.09375],0
p7,1,0.37152,0.798575,[48 12] ; [94 33],[45.56149733 14.43850267] ; [96.43850267 30.56149733],0
p6,1,0.382444,0.762832,[32 28] ; [60 69],[29.20634921 30.79365079] ; [62.79365079 66.20634921],0
a3,1,0.423758,0.63987,[53  8] ; [107  23],[51.09947644  9.90052356] ; [108.90052356  21.09947644],0
n6,1,0.470063,0.521828,[58  3] ; [119  10],[56.82631579  4.17368421] ; [120.17368421   8.82631579],0
u2,1,0.480584,0.497538,[4 4] ; [16  9],[4.84848485 3.15151515] ; [15.15151515  9.84848485],0
p9,1,0.503393,0.447775,[55  5] ; [115  15],[53.68421053  6.31578947] ; [116.31578947  13.68421053],0
d5,1,0.507355,0.439517,[53  7] ; [111  20],[51.51832461  8.48167539] ; [112.48167539  18.51832461],0
u4,1,0.514288,0.425334,[ 3 58] ; [  4 128],[ 2.21243523 58.78756477] ; [  4.78756477 127.21243523],0
p4,1,0.589697,0.290817,[40 21] ; [91 40],[41.61979167 19.38020833] ; [89.38020833 41.61979167],0
p5,1,0.604106,0.268847,[14 47] ; [ 26 106],[12.64248705 48.35751295] ; [ 27.35751295 104.64248705],0
s4,1,0.612263,0.256893,[11 50] ; [ 20 112],[ 9.79792746 51.20207254] ; [ 21.20207254 110.79792746],0
a4,1,0.641917,0.216243,[29 32] ; [67 64],[30.5 30.5] ; [65.5 65.5],0
p10,1,0.668854,0.182946,[54  6] ; [116  16],[53.125  6.875] ; [116.875  15.125],0
r2,1,0.696841,0.151779,[57  3] ; [127   5],[57.5  2.5] ; [126.5   5.5],0
v1,1,0.708456,0.139824,[44 15] ; [95 37],[42.93717277 16.06282723] ; [96.06282723 35.93717277],0
s5,1,0.709244,0.139033,[28 31] ; [65 64],[29.18617021 29.81382979] ; [63.81382979 65.18617021],0
n2,1,0.740947,0.109296,[9 2] ; [20  6],[8.62162162 2.37837838] ; [20.37837838  5.62162162],0
a8,1,0.755248,0.097173,[ 9 50] ; [19 92],[ 9.71764706 49.28235294] ; [18.28235294 92.71764706],0
p8,1,0.772368,0.083683,[35 24] ; [80 50],[35.8994709 23.1005291] ; [79.1005291 50.8994709],0
s1,1,0.940588,0.005555,[ 2 59] ; [  4 126],[ 1.91623037 59.08376963] ; [  4.08376963 125.91623037],0
p2,1,0.942731,0.005161,[52  9] ; [112  20],[51.83419689  9.16580311] ; [112.16580311  19.83419689],0
