Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.723871,[31  6] ; [17 50],[17.07692308 19.92307692] ; [30.92307692 36.07692308],1
p4,1,0.257776,1.280662,[11 25] ; [14 54],[ 8.65384615 27.34615385] ; [16.34615385 51.65384615],0
n2,1,0.285013,1.14303,[10 11] ; [20 12],[11.88679245  9.11320755] ; [18.11320755 13.88679245],0
n6,1,0.305443,1.050279,[21 15] ; [31 34],[18.53465347 17.46534653] ; [33.46534653 31.53465347],0
p6,1,0.336763,0.922717,[ 3 33] ; [10 57],[ 4.54368932 31.45631068] ; [ 8.45631068 58.54368932],0
b2,1,0.357566,0.846424,[ 8 18] ; [16 22],[ 9.75 16.25] ; [14.25 23.75],0
b3,1,0.357566,0.846424,[ 8 18] ; [16 22],[ 9.75 16.25] ; [14.25 23.75],0
u1,1,0.363166,0.826914,[ 4 33] ; [ 4 64],[ 2.81904762 34.18095238] ; [ 5.18095238 62.81904762],0
u3,1,0.398361,0.713268,[4 5] ; [11 26],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
p11,1,0.407015,0.687502,[20 17] ; [31 37],[17.97142857 19.02857143] ; [33.02857143 34.97142857],0
a1,1,0.430197,0.622292,[ 3 34] ; [ 9 59],[ 4.22857143 32.77142857] ; [ 7.77142857 60.22857143],0
p9,1,0.477788,0.503908,[16 18] ; [36 30],[17.68 16.32] ; [34.32 31.68],0
n1,1,0.502012,0.45068,[ 6 15] ; [12 20],[ 7.13207547 13.86792453] ; [10.86792453 21.13207547],0
b1,1,0.507811,0.438575,[16 21] ; [34 34],[17.61904762 19.38095238] ; [32.38095238 35.61904762],0
n3,1,0.568618,0.325,[ 9 11] ; [17 15],[10. 10.] ; [16. 16.],0
b5,1,0.603984,0.269028,[21 16] ; [35 33],[19.73333333 17.26666667] ; [36.26666667 31.73333333],0
p10,1,0.67859,0.171717,[17 19] ; [34 32],[18. 18.] ; [33. 33.],0
p1,1,0.688509,0.160704,[ 2 35] ; [ 5 62],[ 2.49038462 34.50961538] ; [ 4.50961538 62.49038462],0
v1,1,0.689089,0.160073,[ 9 25] ; [20 46],[ 9.86 24.14] ; [19.14 46.86],0
n5,1,0.800976,0.063547,[22 14] ; [42 24],[22.58823529 13.41176471] ; [41.41176471 24.58823529],0
v4,1,0.816353,0.053935,[22 14] ; [37 26],[21.45454545 14.54545455] ; [37.54545455 25.45454545],0
s4,1,0.837013,0.042319,[ 6 31] ; [10 58],[ 5.63809524 31.36190476] ; [10.36190476 57.63809524],0
a8,1,0.927436,0.008294,[ 2 32] ; [ 4 59],[ 2.10309278 31.89690722] ; [ 3.89690722 59.10309278],0
u2,1,1.0,0.0,[4 5] ; [16 20],[4. 5.] ; [16. 20.],0
