Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,126.414483,[12 89] ; [205  63],[59.39566396 41.60433604] ; [157.60433604 110.39566396],1
s8,1,0.05792,3.595959,[63 38] ; [193  73],[70.45231608 30.54768392] ; [185.54768392  80.45231608],0
s3,1,0.065151,3.401147,[69 32] ; [205  59],[75.81917808 25.18082192] ; [198.18082192  65.81917808],0
u4,1,0.066327,3.371669,[  1 100] ; [ 14 254],[ 4.10569106 96.89430894] ; [ 10.89430894 257.10569106],0
s6,1,0.080842,3.047895,[78 22] ; [226  38],[83.51648352 16.48351648] ; [220.48351648  43.51648352],0
p12,1,0.082758,3.009891,[ 6 93] ; [ 33 234],[10.54918033 88.45081967] ; [ 28.45081967 238.54918033],0
n5,1,0.09131,2.851125,[74 26] ; [218  48],[79.78142077 20.21857923] ; [212.21857923  53.78142077],0
v2,1,0.100064,2.704529,[54 43] ; [170  91],[60.69273743 36.30726257] ; [163.30726257  97.69273743],0
p2,1,0.104066,2.642097,[90 10] ; [223  45],[85.05434783 14.94565217] ; [227.94565217  40.05434783],0
b4,1,0.136432,2.217747,[52 49] ; [161 107],[58.30081301 42.69918699] ; [154.69918699 113.30081301],0
p9,1,0.158016,1.993108,[85 14] ; [241  24],[88.66483516 10.33516484] ; [237.33516484  27.66483516],0
p1,1,0.158032,1.992958,[ 6 94] ; [ 29 238],[ 9.53678474 90.46321526] ; [ 25.46321526 241.53678474],0
v3,1,0.176082,1.830385,[41 58] ; [126 129],[46.70338983 52.29661017] ; [120.29661017 134.70338983],0
v4,1,0.181053,1.788961,[94  6] ; [259   8],[96.1852861  3.8147139] ; [256.8147139  10.1852861],0
u3,1,0.181132,1.788315,[22  4] ; [23 10],[19.83050847  6.16949153] ; [25.16949153  7.83050847],0
p10,1,0.20794,1.585708,[80 19] ; [230  37],[83.85245902 15.14754098] ; [226.14754098  40.85245902],0
a1,1,0.223831,1.479642,[ 4 97] ; [ 20 248],[ 6.56910569 94.43089431] ; [ 17.43089431 250.56910569],0
b5,1,0.250997,1.317746,[54 47] ; [161 107],[58.84823848 42.15176152] ; [156.15176152 111.84823848],0
b2,1,0.312691,1.019275,[33 33] ; [ 84 112],[29.47328244 36.52671756] ; [ 87.52671756 108.47328244],0
b3,1,0.312691,1.019275,[33 33] ; [ 84 112],[29.47328244 36.52671756] ; [ 87.52671756 108.47328244],0
s5,1,0.332325,0.939816,[40 56] ; [121 134],[44.03418803 51.96581197] ; [116.96581197 138.03418803],0
p6,1,0.339187,0.9135,[41 56] ; [127 138],[45.01657459 51.98342541] ; [122.98342541 142.01657459],0
p3,1,0.362212,0.83021,[55 46] ; [160 108],[58.84823848 42.15176152] ; [156.15176152 111.84823848],0
a8,1,0.451926,0.565818,[19 76] ; [ 39 197],[16.64652568 78.35347432] ; [ 41.35347432 194.64652568],0
u2,1,0.497143,0.461029,[18  6] ; [22 11],[16.84210526  7.15789474] ; [23.15789474  9.84210526],0
b1,1,0.509735,0.434611,[43 58] ; [104 164],[40.23577236 60.76422764] ; [106.76422764 161.23577236],0
p7,1,0.515864,0.422155,[70 27] ; [177  81],[67.49014085 29.50985915] ; [179.50985915  78.49014085],0
p5,1,0.700129,0.148338,[15 85] ; [ 44 220],[16.20879121 83.79120879] ; [ 42.79120879 221.20879121],0
s1,1,0.704173,0.144167,[ 5 94] ; [ 11 255],[ 4.33972603 94.66027397] ; [ 11.66027397 254.33972603],0
s4,1,0.732503,0.116825,[20 81] ; [ 57 209],[21.19073569 79.80926431] ; [ 55.80926431 210.19073569],0
n1,1,0.750118,0.101432,[13 12] ; [26 28],[12.34177215 12.65822785] ; [26.65822785 27.34177215],0
r3,1,0.753673,0.098471,[95  4] ; [259   9],[95.49318801  3.50681199] ; [258.50681199   9.49318801],0
p11,1,0.765205,0.089193,[80 21] ; [216  52],[81.01897019 19.98102981] ; [214.98102981  53.01897019],0
p8,1,0.789908,0.070985,[54 45] ; [147 115],[55.12188366 43.87811634] ; [145.87811634 116.12188366],0
v1,1,0.822185,0.050506,[58 42] ; [153 105],[58.93854749 41.06145251] ; [152.06145251 105.93854749],0
n3,1,0.859872,0.031165,[16  9] ; [35 18],[16.34615385  8.65384615] ; [34.65384615 18.34615385],0
n2,1,0.994283,5.1e-05,[19  6] ; [41 13],[18.98734177  6.01265823] ; [41.01265823 12.98734177],0
