Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6e-06,20.357576,[67 28] ; [11 28],[55.29850746 39.70149254] ; [22.70149254 16.29850746],1
b5,1,0.483656,0.490609,[55 40] ; [20 19],[53.17164179 41.82835821] ; [21.82835821 17.17164179],0
p8,1,0.501935,0.450843,[46 46] ; [17 22],[44.24427481 47.75572519] ; [18.75572519 20.24427481],0
a5,1,0.513649,0.426627,[71 24] ; [27 12],[69.47761194 25.52238806] ; [28.52238806 10.47761194],0
a4,1,0.535649,0.383664,[47 48] ; [17 22],[45.37313433 49.62686567] ; [18.62686567 20.37313433],0
b1,1,0.579316,0.307342,[39 56] ; [14 25],[37.57462687 57.42537313] ; [15.42537313 23.57462687],0
r1,1,0.588268,0.293057,[77 18] ; [30  9],[75.85820896 19.14179104] ; [31.14179104  7.85820896],0
a3,1,0.603871,0.269197,[74 21] ; [28 10],[72.85714286 22.14285714] ; [29.14285714  8.85714286],0
p10,1,0.623318,0.241231,[71 23] ; [31  8],[72.09022556 21.90977444] ; [29.90977444  9.09022556],0
v1,1,0.633042,0.227958,[44 51] ; [15 21],[42.78625954 52.21374046] ; [16.21374046 19.78625954],0
d2,1,0.638308,0.220962,[50 44] ; [19 20],[48.76691729 45.23308271] ; [20.23308271 18.76691729],0
p2,1,0.642235,0.21583,[81 14] ; [32  7],[80.1119403 14.8880597] ; [32.8880597  6.1119403],0
a8,1,0.646204,0.21072,[13 75] ; [ 6 27],[13.81818182 74.18181818] ; [ 5.18181818 27.81818182],0
n4,1,0.684085,0.165564,[75 20] ; [32  7],[75.85820896 19.14179104] ; [31.14179104  7.85820896],0
u1,1,0.684085,0.165564,[20 75] ; [ 7 32],[19.14179104 75.85820896] ; [ 7.85820896 31.14179104],0
n2,1,0.687421,0.161892,[17  4] ; [9 3],[16.54545455  4.45454545] ; [9.45454545 2.54545455],0
p7,1,0.719952,0.128538,[59 32] ; [24 15],[58.1 32.9] ; [24.9 14.1],0
a6,1,0.755362,0.09708,[60 34] ; [26 13],[60.78195489 33.21804511] ; [25.21804511 13.78195489],0
d1,1,0.837186,0.042228,[53 42] ; [21 18],[52.46268657 42.53731343] ; [21.53731343 17.46268657],0
u3,1,0.863894,0.029385,[14  7] ; [7 4],[13.78125  7.21875] ; [7.21875 3.78125],0
d5,1,0.921647,0.009674,[74 20] ; [31  8],[74.21052632 19.78947368] ; [30.78947368  8.21052632],0
n3,1,0.923441,0.009235,[13  8] ; [7 4],[13.125  7.875] ; [6.875 4.125],0
a1,1,0.974558,0.001017,[ 5 90] ; [ 2 37],[ 4.96268657 90.03731343] ; [ 2.03731343 36.96268657],0
d4,1,0.985144,0.000347,[77 17] ; [32  7],[77.03759398 16.96240602] ; [31.96240602  7.03759398],0
