Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.632029,[18 49] ; [75 42],[33.86413043 33.13586957] ; [59.13586957 57.86413043],1
p9,1,0.389158,0.74157,[60  7] ; [109   8],[61.53804348  5.46195652] ; [107.46195652   9.53804348],0
d1,1,0.404313,0.695461,[42 26] ; [80 38],[44.60215054 23.39784946] ; [77.39784946 40.60215054],0
a2,1,0.411743,0.673762,[18 50] ; [38 80],[20.47311828 47.52688172] ; [35.52688172 82.47311828],0
p6,1,0.459766,0.546465,[39 29] ; [60 56],[36.58695652 31.41304348] ; [62.41304348 53.58695652],0
s2,1,0.467367,0.528194,[56 12] ; [101  16],[57.70810811 10.29189189] ; [99.29189189 17.70810811],0
d5,1,0.500259,0.454386,[56 11] ; [102  15],[57.5326087  9.4673913] ; [100.4673913  16.5326087],0
r2,1,0.50096,0.452902,[65  3] ; [113   3],[65.7826087  2.2173913] ; [112.2173913   3.7826087],0
b5,1,0.503281,0.44801,[34 34] ; [65 53],[36.19354839 31.80645161] ; [62.80645161 55.19354839],0
a1,1,0.509687,0.434709,[ 3 65] ; [  8 110],[ 4.02150538 63.97849462] ; [  6.97849462 111.02150538],0
n2,1,0.515835,0.422212,[18  4] ; [23  3],[18.79166667  3.20833333] ; [22.20833333  3.79166667],0
u2,1,0.598702,0.276958,[9 5] ; [11  4],[9.65517241 4.34482759] ; [10.34482759  4.65517241],0
p5,1,0.621765,0.243395,[14 54] ; [28 90],[15.35483871 52.64516129] ; [26.64516129 91.35483871],0
u4,1,0.627477,0.235498,[ 1 67] ; [  3 115],[ 1.46236559 66.53763441] ; [  2.53763441 115.46236559],0
d3,1,0.636007,0.224003,[51 17] ; [84 33],[49.62162162 18.37837838] ; [85.37837838 31.62162162],0
n6,1,0.666065,0.18624,[60  8] ; [102  11],[60.86187845  7.13812155] ; [101.13812155  11.86187845],0
n1,1,0.715137,0.1332,[13  9] ; [14 12],[12.375  9.625] ; [14.625 11.375],0
s3,1,0.730116,0.119005,[55 12] ; [92 23],[54.11538462 12.88461538] ; [92.88461538 22.11538462],0
a8,1,0.734176,0.115312,[ 9 53] ; [17 86],[ 9.76969697 52.23030303] ; [16.23030303 86.76969697],0
b4,1,0.743072,0.107445,[42 26] ; [70 48],[40.94623656 27.05376344] ; [71.05376344 46.94623656],0
b1,1,0.768498,0.086636,[28 40] ; [46 72],[27.05376344 40.94623656] ; [46.94623656 71.05376344],0
p4,1,0.790655,0.070469,[48 20] ; [84 32],[48.7826087 19.2173913] ; [83.2173913 32.7826087],0
r4,1,0.810409,0.057551,[64  4] ; [110   8],[63.61290323  4.38709677] ; [110.38709677   7.61290323],0
p11,1,0.817232,0.05341,[54 14] ; [92 26],[53.37634409 14.62365591] ; [92.62365591 25.37634409],0
u3,1,0.817521,0.053239,[11  3] ; [12  4],[10.73333333  3.26666667] ; [12.26666667  3.73333333],0
p10,1,0.849088,0.036207,[59  8] ; [105  13],[59.39459459  7.60540541] ; [104.60540541  13.39459459],0
p2,1,0.850108,0.035714,[60  8] ; [103  15],[59.59139785  8.40860215] ; [103.40860215  14.59139785],0
a4,1,0.869839,0.026851,[36 32] ; [61 57],[35.46236559 32.53763441] ; [61.53763441 56.46236559],0
p1,1,0.935479,0.006553,[ 9 59] ; [ 15 102],[ 8.82162162 59.17837838] ; [ 15.17837838 101.82162162],0
