Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,9e-06,19.779944,[26 39] ; [100  38],[40.34482759 24.65517241] ; [85.65517241 52.34482759],1
s7,1,0.215228,1.535906,[ 8 49] ; [ 29 104],[11.1 45.9] ; [ 25.9 107.1],0
d5,1,0.225541,1.468764,[41 24] ; [98 39],[44.72772277 20.27227723] ; [94.27227723 42.72772277],0
u1,1,0.235877,1.405065,[ 3 62] ; [ 13 125],[ 5.12315271 59.87684729] ; [ 10.87684729 127.12315271],0
d3,1,0.271995,1.206658,[34 30] ; [84 53],[37.5721393 26.4278607] ; [80.4278607 56.5721393],0
a6,1,0.299899,1.074642,[44 21] ; [83 55],[40.66502463 24.33497537] ; [86.33497537 51.66502463],0
u2,1,0.304693,1.053543,[14 11] ; [24 31],[11.875 13.125] ; [26.125 28.875],0
b3,1,0.308114,1.038743,[10 26] ; [30 50],[12.4137931 23.5862069] ; [27.5862069 52.4137931],0
b2,1,0.308114,1.038743,[10 26] ; [30 50],[12.4137931 23.5862069] ; [27.5862069 52.4137931],0
a4,1,0.371578,0.79838,[27 38] ; [48 89],[24.13366337 40.86633663] ; [50.86633663 86.13366337],0
a5,1,0.448034,0.57562,[34 31] ; [80 58],[36.50246305 28.49753695] ; [77.49753695 60.50246305],0
n1,1,0.454701,0.558906,[10 15] ; [15 33],[ 8.56164384 16.43835616] ; [16.43835616 31.56164384],0
u3,1,0.478502,0.502275,[11 14] ; [20 36],[ 9.56790123 15.43209877] ; [21.43209877 34.56790123],0
v3,1,0.531115,0.392259,[12 49] ; [ 32 103],[13.69387755 47.30612245] ; [ 30.30612245 104.69387755],0
p1,1,0.540376,0.374843,[ 4 60] ; [ 12 125],[ 5.09452736 58.90547264] ; [ 10.90547264 126.09452736],0
b4,1,0.580056,0.306145,[35 30] ; [80 58],[36.8226601 28.1773399] ; [78.1773399 59.8226601],0
d4,1,0.608613,0.2622,[44 20] ; [99 38],[45.53233831 18.46766169] ; [97.46766169 39.53233831],0
a3,1,0.677132,0.173373,[40 24] ; [82 56],[38.65346535 25.34653465] ; [83.34653465 54.65346535],0
s2,1,0.683628,0.16607,[ 9 56] ; [ 22 115],[ 9.97524752 55.02475248] ; [ 21.02475248 115.97524752],0
a2,1,0.698523,0.150013,[ 9 56] ; [ 22 116],[ 9.92610837 55.07389163] ; [ 21.07389163 116.92610837],0
s4,1,0.762417,0.09139,[ 6 59] ; [ 11 127],[ 5.44334975 59.55665025] ; [ 11.55665025 126.44334975],0
d2,1,0.765138,0.089246,[26 39] ; [57 78],[26.975 38.025] ; [56.025 78.975],0
a7,1,0.821741,0.050763,[41 24] ; [88 48],[41.71641791 23.28358209] ; [87.28358209 48.71641791],0
r1,1,0.860009,0.031104,[39 26] ; [81 57],[38.42364532 26.57635468] ; [81.57635468 56.42364532],0
p5,1,0.955413,0.003126,[ 1 63] ; [  2 135],[ 0.95522388 63.04477612] ; [  2.04477612 134.95522388],0
b5,1,0.976287,0.000884,[35 30] ; [74 64],[34.90147783 30.09852217] ; [74.09852217 63.90147783],0
