Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000357,12.746219,[59  4] ; [47 21],[50.97709924 12.02290076] ; [55.02290076 12.97709924],1
b4,1,0.244379,1.355154,[43 21] ; [39 29],[39.75757576 24.24242424] ; [42.24242424 25.75757576],0
s8,1,0.251174,1.31676,[17 47] ; [12 54],[14.27692308 49.72307692] ; [14.72307692 51.27692308],0
s5,1,0.302273,1.064141,[14 49] ; [10 56],[11.72093023 51.27906977] ; [12.27906977 53.72093023],0
d3,1,0.321079,0.984545,[38 26] ; [34 33],[35.17557252 28.82442748] ; [36.82442748 30.17557252],0
b5,1,0.322155,0.980176,[37 27] ; [45 23],[39.75757576 24.24242424] ; [42.24242424 25.75757576],0
a2,1,0.323234,0.975815,[ 9 55] ; [14 54],[11.15151515 52.84848485] ; [11.84848485 56.15151515],0
a3,1,0.329323,0.951557,[42 22] ; [39 29],[39.27272727 24.72727273] ; [41.72727273 26.27272727],0
d2,1,0.329478,0.950949,[35 28] ; [31 35],[32.23255814 30.76744186] ; [33.76744186 32.23255814],0
p5,1,0.332364,0.939665,[ 1 63] ; [ 3 64],[ 1.95419847 62.04580153] ; [ 2.04580153 64.95419847],0
u4,1,0.339883,0.910874,[ 1 63] ; [ 3 65],[ 1.93939394 62.06060606] ; [ 2.06060606 65.93939394],0
p1,1,0.35849,0.843176,[ 3 60] ; [ 6 62],[ 4.32824427 58.67175573] ; [ 4.67175573 63.32824427],0
u1,1,0.375063,0.786823,[11 53] ; [ 8 60],[ 9.21212121 54.78787879] ; [ 9.78787879 58.21212121],0
p7,1,0.375076,0.786777,[27 36] ; [24 44],[24.52671756 38.47328244] ; [26.47328244 41.52671756],0
p6,1,0.424897,0.636731,[14 49] ; [11 55],[12.20930233 50.79069767] ; [12.79069767 53.20930233],0
s4,1,0.436764,0.604768,[ 9 54] ; [13 54],[10.66153846 52.33846154] ; [11.33846154 55.66153846],0
v1,1,0.459648,0.546752,[22 40] ; [20 48],[20.03076923 41.96923077] ; [21.96923077 46.03076923],0
u3,1,0.491731,0.472737,[10 12] ; [16 13],[11.21568627 10.78431373] ; [14.78431373 14.21568627],0
d1,1,0.504306,0.445864,[31 33] ; [29 39],[29.09090909 34.90909091] ; [30.90909091 37.09090909],0
p12,1,0.514769,0.424362,[ 2 61] ; [ 1 67],[ 1.44274809 61.55725191] ; [ 1.55725191 66.44274809],0
d4,1,0.521174,0.41157,[48 15] ; [47 19],[46.39534884 16.60465116] ; [48.60465116 17.39534884],0
a8,1,0.572548,0.318437,[ 8 46] ; [ 7 55],[ 6.98275862 47.01724138] ; [ 8.01724138 53.98275862],0
s7,1,0.692413,0.156485,[21 41] ; [18 41],[19.98347107 42.01652893] ; [19.01652893 39.98347107],0
s3,1,0.708535,0.139745,[27 35] ; [27 40],[25.95348837 36.04651163] ; [28.04651163 38.95348837],0
a5,1,0.757802,0.095091,[35 29] ; [39 29],[35.87878788 28.12121212] ; [38.12121212 29.87878788],0
p4,1,0.774448,0.082117,[22 42] ; [25 43],[22.78787879 41.21212121] ; [24.21212121 43.78787879],0
v3,1,0.83943,0.041056,[17 46] ; [16 47],[16.5 46.5] ; [16.5 46.5],0
s6,1,0.854229,0.033755,[30 34] ; [32 34],[30.52307692 33.47692308] ; [31.47692308 34.52307692],0
u2,1,0.854277,0.033733,[10 12] ; [12 16],[ 9.68 12.32] ; [12.32 15.68],0
d5,1,0.871783,0.026048,[46 18] ; [49 18],[46.41221374 17.58778626] ; [48.58778626 18.41221374],0
a4,1,0.899131,0.016068,[27 37] ; [29 38],[27.35877863 36.64122137] ; [28.64122137 38.35877863],0
b3,1,0.900252,0.015711,[15 34] ; [14 30],[15.27956989 33.72043011] ; [13.72043011 30.27956989],0
b2,1,0.900252,0.015711,[15 34] ; [14 30],[15.27956989 33.72043011] ; [13.72043011 30.27956989],0
n4,1,0.90199,0.015165,[43 21] ; [45 23],[42.66666667 21.33333333] ; [45.33333333 22.66666667],0
n5,1,0.914266,0.01159,[38 26] ; [41 27],[38.3030303 25.6969697] ; [40.6969697 27.3030303],0
s2,1,0.918845,0.010381,[18 44] ; [20 47],[18.26356589 43.73643411] ; [19.73643411 47.26356589],0
