Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,79.436496,[123  43] ; [ 82 189],[77.87185355 88.12814645] ; [127.12814645 143.87185355],1
p12,1,0.063767,3.436601,[ 12 154] ; [  9 262],[  7.9771167 158.0228833] ; [ 13.0228833 257.9771167],0
d1,1,0.07121,3.254913,[106  60] ; [151 123],[96.95909091 69.04090909] ; [160.04090909 113.95909091],0
v3,1,0.077748,3.111356,[66 90] ; [ 89 175],[57.57142857 98.42857143] ; [ 97.42857143 166.57142857],0
n4,1,0.084878,2.968927,[124  42] ; [182  90],[115.97260274  50.02739726] ; [190.02739726  81.97260274],0
d2,1,0.097955,2.738526,[84 82] ; [116 157],[75.62642369 90.37357631] ; [124.37357631 148.62642369],0
n6,1,0.102974,2.658871,[137  28] ; [208  64],[130.26315789  34.73684211] ; [214.73684211  57.26315789],0
v2,1,0.116596,2.462461,[93 65] ; [132 127],[85.25179856 72.74820144] ; [139.74820144 119.25179856],0
a4,1,0.128971,2.304845,[75 90] ; [104 169],[67.43150685 97.56849315] ; [111.56849315 161.43150685],0
p1,1,0.145418,2.119673,[ 12 153] ; [ 11 260],[  8.70412844 156.29587156] ; [ 14.29587156 256.70412844],0
a2,1,0.151664,2.055437,[ 49 117] ; [ 64 210],[ 42.63181818 123.36818182] ; [ 70.36818182 203.63181818],0
s7,1,0.1624,1.951732,[66 87] ; [ 96 169],[59.29665072 93.70334928] ; [102.70334928 162.29665072],0
n2,1,0.202848,1.621748,[22  5] ; [55 25],[19.42990654  7.57009346] ; [57.57009346 22.42990654],0
s3,1,0.225732,1.467552,[91 72] ; [133 134],[84.91162791 78.08837209] ; [139.08837209 127.91162791],0
a5,1,0.295832,1.092891,[124  42] ; [192  82],[119.21818182  46.78181818] ; [196.78181818  77.21818182],0
a8,1,0.321282,0.983719,[ 18 129] ; [ 40 212],[ 21.36842105 125.63157895] ; [ 36.63157895 215.36842105],0
s6,1,0.332754,0.938149,[107  57] ; [163 106],[102.26327945  61.73672055] ; [167.73672055 101.26327945],0
s1,1,0.348018,0.88067,[  3 161] ; [  9 259],[  4.55555556 159.44444444] ; [  7.44444444 260.55555556],0
s5,1,0.364733,0.821529,[ 46 116] ; [ 65 201],[ 42.01401869 119.98598131] ; [ 68.98598131 197.01401869],0
s4,1,0.368914,0.807318,[ 21 144] ; [ 43 228],[ 24.22018349 140.77981651] ; [ 39.77981651 231.22018349],0
u3,1,0.427436,0.629781,[33 19] ; [51 39],[30.76056338 21.23943662] ; [53.23943662 36.76056338],0
a1,1,0.470646,0.520458,[  5 161] ; [ 12 262],[  6.41363636 159.58636364] ; [ 10.58636364 263.41363636],0
a6,1,0.613601,0.254964,[127  39] ; [203  70],[124.78359909  41.21640091] ; [205.21640091  67.78359909],0
r3,1,0.613642,0.254905,[157   9] ; [254  18],[155.76712329  10.23287671] ; [255.23287671  16.76712329],0
r1,1,0.656179,0.198199,[133  31] ; [215  56],[131.2  32.8] ; [216.8  54.2],0
u2,1,0.667591,0.184433,[28 22] ; [47 43],[26.78571429 23.21428571] ; [48.21428571 41.78571429],0
a3,1,0.702162,0.146232,[114  52] ; [182  90],[112.1826484  53.8173516] ; [183.8173516  88.1826484],0
d4,1,0.742699,0.107769,[136  30] ; [227  46],[137.261959  28.738041] ; [225.738041  47.261959],0
s2,1,0.747809,0.103382,[74 90] ; [118 153],[72.3862069 91.6137931] ; [119.6137931 151.3862069],0
b4,1,0.768791,0.08641,[97 69] ; [164 110],[98.46818182 67.53181818] ; [162.53181818 111.46818182],0
n1,1,0.78783,0.072431,[10 17] ; [27 52],[ 9.4245283 17.5754717] ; [27.5754717 51.4245283],0
b1,1,0.808595,0.05868,[ 57 109] ; [ 91 183],[ 55.83636364 110.16363636] ; [ 92.16363636 181.83636364],0
d3,1,0.825672,0.048512,[125  41] ; [203  70],[124.02733485  41.97266515] ; [203.97266515  69.02733485],0
b2,1,0.912877,0.011971,[29 69] ; [ 44 108],[28.616 69.384] ; [ 44.384 107.616],0
b3,1,0.912877,0.011971,[29 69] ; [ 44 108],[28.616 69.384] ; [ 44.384 107.616],0
b5,1,0.983548,0.000425,[108  58] ; [178  96],[107.9  58.1] ; [178.1  95.9],0
u4,1,0.989321,0.000179,[  3 163] ; [  5 269],[  3.01818182 162.98181818] ; [  4.98181818 269.01818182],0
