Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.034275,4.480931,[17  9] ; [35 49],[12.29090909 13.70909091] ; [39.70909091 44.29090909],0
p5,1,0.434598,0.610505,[ 2 24] ; [11 71],[ 3.12962963 22.87037037] ; [ 9.87037037 72.12962963],0
s8,1,0.442329,0.590234,[14 12] ; [38 46],[12.29090909 13.70909091] ; [39.70909091 44.29090909],0
n5,1,0.476518,0.506822,[18  8] ; [64 20],[19.38181818  6.61818182] ; [62.61818182 21.38181818],0
n2,1,0.48338,0.491228,[4 3] ; [15  6],[4.75 2.25] ; [14.25  6.75],0
s1,1,0.539222,0.376984,[ 1 25] ; [ 6 77],[ 1.66972477 24.33027523] ; [ 5.33027523 77.66972477],0
a7,1,0.539715,0.376068,[19  7] ; [56 28],[17.72727273  8.27272727] ; [57.27272727 26.72727273],0
s3,1,0.563316,0.333996,[14 12] ; [50 33],[15.26605505 10.73394495] ; [48.73394495 34.26605505],0
d4,1,0.582138,0.302791,[22  4] ; [67 17],[21.03636364  4.96363636] ; [67.96363636 16.03636364],0
b1,1,0.594267,0.28373,[13 13] ; [37 47],[11.81818182 14.18181818] ; [38.18181818 45.81818182],0
d3,1,0.620224,0.245553,[15 11] ; [53 31],[16.07272727  9.92727273] ; [51.92727273 32.07272727],0
a5,1,0.663368,0.189458,[20  6] ; [61 23],[19.14545455  6.85454545] ; [61.85454545 22.14545455],0
p2,1,0.663368,0.189458,[20  6] ; [61 23],[19.14545455  6.85454545] ; [61.85454545 22.14545455],0
n6,1,0.672165,0.17908,[22  4] ; [68 16],[21.27272727  4.72727273] ; [68.72727273 15.27272727],0
u1,1,0.672165,0.17908,[ 4 22] ; [16 68],[ 4.72727273 21.27272727] ; [15.27272727 68.72727273],0
s6,1,0.695215,0.153497,[19  7] ; [58 26],[18.2  7.8] ; [58.8 25.2],0
s2,1,0.720307,0.128198,[14 12] ; [48 35],[14.78899083 11.21100917] ; [47.21100917 35.78899083],0
v4,1,0.750785,0.100872,[24  2] ; [79  5],[24.34545455  1.65454545] ; [78.65454545  5.34545455],0
p12,1,0.764763,0.08954,[ 3 23] ; [ 8 76],[ 2.6 23.4] ; [ 8.4 75.6],0
r4,1,0.76627,0.088362,[22  4] ; [73 11],[22.45454545  3.54545455] ; [72.54545455 11.45454545],0
u2,1,0.800093,0.064124,[3 2] ; [14 12],[2.74193548 2.25806452] ; [14.25806452 11.74193548],0
s5,1,0.823196,0.049924,[ 7 16] ; [26 53],[ 7.44117647 15.55882353] ; [25.55882353 53.44117647],0
p11,1,0.829284,0.046492,[18  8] ; [60 24],[18.43636364  7.56363636] ; [59.56363636 24.43636364],0
r2,1,0.844693,0.038374,[25  1] ; [80  4],[24.81818182  1.18181818] ; [80.18181818  3.81818182],0
a2,1,0.873912,0.025183,[ 5 21] ; [15 69],[ 4.72727273 21.27272727] ; [15.27272727 68.72727273],0
d5,1,0.87728,0.023845,[22  4] ; [70 14],[21.74545455  4.25454545] ; [70.25454545 13.74545455],0
u3,1,0.899963,0.015802,[3 2] ; [17 10],[3.125 1.875] ; [16.875 10.125],0
s4,1,0.907237,0.013578,[ 4 22] ; [12 71],[ 3.81651376 22.18348624] ; [12.18348624 70.81651376],0
v1,1,0.919021,0.010336,[13 12] ; [42 37],[13.22115385 11.77884615] ; [41.77884615 37.22115385],0
b5,1,0.953823,0.003353,[15 11] ; [49 35],[15.12727273 10.87272727] ; [48.87272727 35.12727273],0
n3,1,1.0,0.0,[5 2] ; [15  6],[5. 2.] ; [15.  6.],0
