Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,45.958476,[100  64] ; [25 96],[71.92982456 92.07017544] ; [53.07017544 67.92982456],1
a7,1,0.300704,1.071072,[129  40] ; [88 36],[125.16382253  43.83617747] ; [91.83617747 32.16382253],0
a2,1,0.315859,1.006015,[ 53 117] ; [32 92],[ 49.14965986 120.85034014] ; [35.85034014 88.14965986],0
s3,1,0.334375,0.931881,[144  24] ; [111  13],[146.71232877  21.28767123] ; [108.28767123  15.71232877],0
n3,1,0.344308,0.894325,[23  6] ; [17  8],[21.48148148  7.51851852] ; [18.51851852  6.48148148],0
p1,1,0.351557,0.867828,[ 16 153] ; [ 16 108],[ 18.45733788 150.54266212] ; [ 13.54266212 110.45733788],0
s1,1,0.372788,0.794349,[  6 163] ; [  7 115],[  7.54982818 161.45017182] ; [  5.45017182 116.54982818],0
p10,1,0.379198,0.773301,[151  19] ; [105  18],[148.53242321  21.46757679] ; [107.46757679  15.53242321],0
r3,1,0.389361,0.740938,[165   5] ; [117   6],[163.61774744   6.38225256] ; [118.38225256   4.61774744],0
r4,1,0.418042,0.655813,[158  12] ; [112  12],[156.12244898  13.87755102] ; [113.87755102  10.12244898],0
u3,1,0.424482,0.637874,[20 12] ; [23  9],[21.5 10.5] ; [21.5 10.5],0
a8,1,0.468457,0.525613,[ 24 130] ; [ 15 105],[ 21.91970803 132.08029197] ; [ 17.08029197 102.91970803],0
s5,1,0.525376,0.403328,[86 75] ; [59 60],[83.375 77.625] ; [61.625 57.375],0
u4,1,0.526473,0.401195,[  8 162] ; [  4 120],[  6.93877551 163.06122449] ; [  5.06122449 118.93877551],0
n4,1,0.527038,0.400099,[143  27] ; [100  23],[140.98976109  29.01023891] ; [102.01023891  20.98976109],0
v4,1,0.573422,0.31699,[162   6] ; [121   3],[162.82191781   5.17808219] ; [120.17808219   3.82191781],0
a6,1,0.574811,0.314699,[115  55] ; [80 44],[112.75510204  57.24489796] ; [82.24489796 41.75510204],0
p7,1,0.586363,0.29606,[125  43] ; [88 35],[122.96907216  45.03092784] ; [90.03092784 32.96907216],0
d3,1,0.596889,0.279714,[132  38] ; [93 31],[130.10204082  39.89795918] ; [94.89795918 29.10204082],0
a1,1,0.600232,0.274646,[ 11 159] ; [ 10 114],[ 12.14285714 157.85714286] ; [  8.85714286 115.14285714],0
u2,1,0.605577,0.266667,[19 13] ; [21 11],[20. 12.] ; [20. 12.],0
n6,1,0.635328,0.224905,[151  16] ; [110  14],[149.78350515  17.21649485] ; [111.21649485  12.78350515],0
s6,1,0.675327,0.175434,[150  15] ; [110  13],[148.95833333  16.04166667] ; [111.04166667  11.95833333],0
n1,1,0.707304,0.140985,[12 16] ; [12 13],[12.67924528 15.32075472] ; [11.32075472 13.67924528],0
p11,1,0.711023,0.137257,[136  34] ; [97 27],[134.72789116  35.27210884] ; [98.27210884 25.72789116],0
p3,1,0.725079,0.123678,[118  52] ; [83 40],[116.62116041  53.37883959] ; [84.37883959 38.62116041],0
b5,1,0.727142,0.121752,[98 72] ; [74 50],[99.45578231 70.54421769] ; [72.54421769 51.45578231],0
a4,1,0.765001,0.089353,[88 82] ; [62 62],[86.73469388 83.26530612] ; [63.26530612 60.73469388],0
p5,1,0.766829,0.087927,[ 30 140] ; [23 98],[ 30.96219931 139.03780069] ; [22.03780069 98.96219931],0
n2,1,0.770471,0.085123,[23  6] ; [19  6],[22.55555556  6.44444444] ; [19.44444444  5.55555556],0
b3,1,0.900978,0.015482,[40 67] ; [31 50],[40.40957447 66.59042553] ; [30.59042553 50.40957447],0
b2,1,0.900978,0.015482,[40 67] ; [31 50],[40.40957447 66.59042553] ; [30.59042553 50.40957447],0
