Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,58.13973,[29 59] ; [207  61],[58.33707865 29.66292135] ; [177.66292135  90.33707865],1
a3,1,0.187185,1.739632,[50 38] ; [172  94],[55.18644068 32.81355932] ; [166.81355932  99.18644068],0
v2,1,0.193103,1.693787,[41 43] ; [143 108],[46.13731343 37.86268657] ; [137.86268657 113.13731343],0
b3,1,0.203221,1.619071,[21 32] ; [42 98],[17.30051813 35.69948187] ; [45.69948187 94.30051813],0
b2,1,0.203221,1.619071,[21 32] ; [42 98],[17.30051813 35.69948187] ; [45.69948187 94.30051813],0
a4,1,0.244549,1.354178,[31 56] ; [114 153],[35.63559322 51.36440678] ; [109.36440678 157.63559322],0
s6,1,0.279375,1.170128,[39 44] ; [142 122],[43.29394813 39.70605187] ; [137.70605187 126.29394813],0
v1,1,0.306977,1.043637,[48 39] ; [127 133],[43.87608069 43.12391931] ; [131.12391931 128.87608069],0
s3,1,0.307467,1.041526,[29 58] ; [103 158],[33. 54.] ; [ 99. 162.],0
n2,1,0.314746,1.010657,[19  5] ; [43 20],[17.10344828  6.89655172] ; [44.89655172 18.10344828],0
p5,1,0.323411,0.975104,[ 7 79] ; [ 14 253],[ 5.11614731 80.88385269] ; [ 15.88385269 251.11614731],0
a8,1,0.34284,0.899784,[ 7 76] ; [ 30 215],[ 9.36280488 73.63719512] ; [ 27.63719512 217.36280488],0
a1,1,0.363117,0.827086,[ 4 84] ; [  7 261],[ 2.71910112 85.28089888] ; [  8.28089888 259.71910112],0
u2,1,0.363765,0.824852,[17 20] ; [52 43],[19.34090909 17.65909091] ; [49.65909091 45.34090909],0
n6,1,0.399202,0.71073,[65 22] ; [211  56],[67.83050847 19.16949153] ; [208.16949153  58.83050847],0
b4,1,0.43254,0.615994,[57 31] ; [161 107],[53.88764045 34.11235955] ; [164.11235955 103.88764045],0
r2,1,0.465271,0.533185,[82  4] ; [258   8],[83.06818182  2.93181818] ; [256.93181818   9.06818182],0
p3,1,0.488896,0.478955,[32 54] ; [111 157],[34.74011299 51.25988701] ; [108.25988701 159.74011299],0
n3,1,0.533099,0.388481,[16  7] ; [48 15],[17.11627907  5.88372093] ; [46.88372093 16.11627907],0
b1,1,0.588628,0.292492,[33 55] ; [ 92 176],[30.8988764 57.1011236] ; [ 94.1011236 173.8988764],0
s4,1,0.612182,0.25701,[10 78] ; [ 35 225],[11.37931034 76.62068966] ; [ 33.62068966 226.37931034],0
n4,1,0.643338,0.214404,[60 28] ; [189  78],[61.72394366 26.27605634] ; [187.27605634  79.72394366],0
p7,1,0.658203,0.195714,[46 37] ; [153 110],[47.73699422 35.26300578] ; [151.26300578 111.73699422],0
n1,1,0.676245,0.174384,[ 7 17] ; [21 41],[ 7.81395349 16.18604651] ; [20.18604651 41.81395349],0
p6,1,0.695092,0.153628,[21 63] ; [ 72 193],[22.38395415 61.61604585] ; [ 70.61604585 194.38395415],0
p11,1,0.715975,0.132382,[68 20] ; [212  56],[69.21348315 18.78651685] ; [210.78651685  57.21348315],0
p1,1,0.720348,0.128159,[ 5 83] ; [ 18 248],[ 5.71751412 82.28248588] ; [ 17.28248588 248.71751412],0
d2,1,0.722008,0.126577,[36 52] ; [115 152],[37.43098592 50.56901408] ; [113.56901408 153.43098592],0
n5,1,0.72344,0.125221,[59 27] ; [177  89],[57.65909091 28.34090909] ; [178.34090909  87.65909091],0
p12,1,0.724505,0.124217,[ 4 82] ; [ 15 251],[ 4.64204545 81.35795455] ; [ 14.35795455 251.64204545],0
u4,1,0.728335,0.120646,[ 1 87] ; [  2 266],[ 0.74157303 87.25842697] ; [  2.25842697 265.74157303],0
s8,1,0.785805,0.073854,[17 70] ; [ 56 212],[17.89014085 69.10985915] ; [ 55.10985915 212.89014085],0
v3,1,0.801438,0.063245,[26 57] ; [ 84 172],[26.93215339 56.06784661] ; [ 83.06784661 172.93215339],0
