Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,37.782762,[ 28 344] ; [20 37],[ 41.62237762 330.37762238] ; [ 6.37762238 50.62237762],1
u4,1,0.223662,1.480718,[  9 364] ; [ 3 54],[ 10.40930233 362.59069767] ; [ 1.59069767 55.40930233],0
n4,1,0.275575,1.188786,[297  75] ; [49  8],[300.02797203  71.97202797] ; [45.97202797 11.02797203],0
n3,1,0.30254,1.062963,[56 14] ; [8 4],[54.63414634 15.36585366] ; [9.36585366 2.63414634],0
p2,1,0.302809,1.061784,[321  51] ; [52  5],[323.44055944  48.55944056] ; [49.55944056  7.44055944],0
a3,1,0.326072,0.964434,[285  87] ; [47 10],[287.88811189  84.11188811] ; [44.11188811 12.88811189],0
a5,1,0.355283,0.854499,[301  72] ; [43 14],[298.4  74.6] ; [45.6 11.4],0
n6,1,0.444018,0.585877,[322  46] ; [51  5],[323.73584906  44.26415094] ; [49.26415094  6.73584906],0
n1,1,0.485632,0.486189,[22 48] ; [5 7],[23.04878049 46.95121951] ; [3.95121951 8.04878049],0
a8,1,0.489015,0.478693,[ 53 283] ; [ 6 44],[ 51.35751295 284.64248705] ; [ 7.64248705 42.35751295],0
s4,1,0.547879,0.361131,[ 58 314] ; [ 7 49],[ 56.4953271 315.5046729] ; [ 8.5046729 47.4953271],0
d5,1,0.670364,0.181177,[321  52] ; [47  9],[319.96270396  53.03729604] ; [48.03729604  7.96270396],0
r1,1,0.673241,0.177834,[314  57] ; [47 10],[312.9228972  58.0771028] ; [48.0771028  8.9228972],0
s2,1,0.681456,0.168491,[203 168] ; [29 27],[201.57377049 169.42622951] ; [30.42622951 25.57377049],0
d4,1,0.692813,0.156057,[319  54] ; [49  7],[319.96270396  53.03729604] ; [48.03729604  7.96270396],0
r4,1,0.738208,0.111708,[345  28] ; [52  5],[344.3744186  28.6255814] ; [52.6255814  4.3744186],0
d1,1,0.739068,0.110948,[244 129] ; [36 21],[242.88372093 130.11627907] ; [37.11627907 19.88372093],0
s3,1,0.750977,0.100712,[212 156] ; [31 25],[210.90566038 157.09433962] ; [32.09433962 23.90566038],0
a7,1,0.785959,0.073746,[281  91] ; [44 13],[281.81818182  90.18181818] ; [43.18181818 13.81818182],0
v4,1,0.860574,0.030851,[354  15] ; [54  2],[354.24  14.76] ; [53.76  2.24],0
d2,1,0.886146,0.020501,[196 177] ; [30 26],[196.4988345 176.5011655] ; [29.5011655 26.4988345],0
b1,1,0.89704,0.016745,[121 252] ; [18 39],[120.5744186 252.4255814] ; [18.4255814 38.5744186],0
b4,1,0.937431,0.006162,[218 155] ; [33 24],[217.72790698 155.27209302] ; [33.27209302 23.72790698],0
u1,1,0.982558,0.000478,[ 79 294] ; [12 45],[ 78.9372093 294.0627907] ; [12.0627907 44.9372093],0
