Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000773,11.303892,[11 55] ; [18 20],[18.40384615 47.59615385] ; [10.59615385 27.40384615],1
n5,1,0.247385,1.338012,[22 44] ; [17 21],[24.75 41.25] ; [14.25 23.75],0
s1,1,0.271479,1.209258,[ 1 65] ; [ 2 36],[ 1.90384615 64.09615385] ; [ 1.09615385 36.90384615],0
a5,1,0.291334,1.113445,[45 21] ; [22 16],[42.51923077 23.48076923] ; [24.48076923 13.51923077],0
s6,1,0.326686,0.961989,[40 26] ; [26 11],[42.29126214 23.70873786] ; [23.70873786 13.29126214],0
n1,1,0.338939,0.91444,[ 3 10] ; [6 9],[4.17857143 8.82142857] ; [ 4.82142857 10.17857143],0
p3,1,0.392482,0.73124,[29 37] ; [20 18],[31.09615385 34.90384615] ; [17.90384615 20.09615385],0
v1,1,0.440909,0.593915,[24 39] ; [17 20],[25.83 37.17] ; [15.17 21.83],0
r2,1,0.441496,0.59239,[59  7] ; [32  6],[57.75  8.25] ; [33.25  4.75],0
u3,1,0.449246,0.572553,[16 16] ; [11  7],[17.28 14.72] ; [9.72 8.28],0
d2,1,0.456372,0.554779,[18 48] ; [13 25],[19.67307692 46.32692308] ; [11.32692308 26.67307692],0
d5,1,0.523803,0.406399,[49 17] ; [26 12],[47.59615385 18.40384615] ; [27.40384615 10.59615385],0
b3,1,0.546136,0.364286,[11 19] ; [ 6 15],[10. 20.] ; [ 7. 14.],0
b2,1,0.546136,0.364286,[11 19] ; [ 6 15],[10. 20.] ; [ 7. 14.],0
d1,1,0.5505,0.356421,[29 37] ; [19 19],[30.46153846 35.53846154] ; [17.53846154 20.46153846],0
a6,1,0.562214,0.335885,[42 24] ; [22 16],[40.61538462 25.38461538] ; [23.38461538 14.61538462],0
p11,1,0.588719,0.29235,[49 17] ; [30  8],[50.13461538 15.86538462] ; [28.86538462  9.13461538],0
p2,1,0.627844,0.234996,[53 11] ; [30  8],[52.07843137 11.92156863] ; [30.92156863  7.07843137],0
p9,1,0.631625,0.229863,[53 13] ; [29  9],[52.03846154 13.96153846] ; [29.96153846  8.03846154],0
u1,1,0.719235,0.129227,[ 4 62] ; [ 3 35],[ 4.44230769 61.55769231] ; [ 2.55769231 35.44230769],0
a7,1,0.769898,0.085561,[52 14] ; [29  9],[51.40384615 14.59615385] ; [29.59615385  8.40384615],0
a3,1,0.796015,0.066826,[33 33] ; [20 18],[33.63461538 32.36538462] ; [19.36538462 18.63461538],0
v2,1,0.798323,0.065289,[31 31] ; [20 18],[31.62 30.38] ; [19.38 18.62],0
r3,1,0.811023,0.057172,[60  6] ; [34  4],[59.65384615  6.34615385] ; [34.34615385  3.65384615],0
a2,1,0.811023,0.057172,[ 6 60] ; [ 4 34],[ 6.34615385 59.65384615] ; [ 3.65384615 34.34615385],0
v4,1,0.816782,0.053678,[59  6] ; [35  3],[59.32038835  5.67961165] ; [34.67961165  3.32038835],0
n2,1,0.826824,0.047863,[10  3] ; [11  4],[9.75 3.25] ; [11.25  3.75],0
n6,1,0.877585,0.023726,[43 23] ; [24 12],[43.35294118 22.64705882] ; [23.64705882 12.35294118],0
n3,1,0.933748,0.006911,[8 5] ; [9 6],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
p10,1,0.943918,0.004949,[50 15] ; [29  9],[49.85436893 15.14563107] ; [29.14563107  8.85436893],0
