Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,29.30901,[49 34] ; [ 9 53],[33.2 49.8] ; [24.8 37.2],1
p4,1,0.168882,1.892843,[25 59] ; [12 49],[21.43448276 62.56551724] ; [15.56551724 45.43448276],0
p9,1,0.182708,1.775462,[45 36] ; [27 34],[41.07042254 39.92957746] ; [30.92957746 30.07042254],0
v4,1,0.243768,1.358668,[65 18] ; [44 19],[61.96575342 21.03424658] ; [47.03424658 15.96575342],0
s4,1,0.262232,1.256938,[ 7 76] ; [ 9 54],[ 9.09589041 73.90410959] ; [ 6.90410959 56.09589041],0
u4,1,0.293341,1.104225,[ 4 80] ; [ 1 62],[ 2.85714286 81.14285714] ; [ 2.14285714 60.85714286],0
v2,1,0.321899,0.981217,[36 44] ; [22 38],[33.14285714 46.85714286] ; [24.85714286 35.14285714],0
v3,1,0.328789,0.953662,[28 49] ; [18 45],[25.3 51.7] ; [20.7 42.3],0
a8,1,0.355131,0.855037,[ 9 71] ; [ 4 56],[ 7.42857143 72.57142857] ; [ 5.57142857 54.42857143],0
a1,1,0.356301,0.85089,[ 9 75] ; [ 4 59],[ 7.42857143 76.57142857] ; [ 5.57142857 57.42857143],0
s1,1,0.397046,0.717255,[ 6 77] ; [ 7 55],[ 7.44137931 75.55862069] ; [ 5.55862069 56.44137931],0
p10,1,0.494632,0.466435,[42 42] ; [27 34],[39.97241379 44.02758621] ; [29.02758621 31.97241379],0
p11,1,0.5358,0.38338,[41 43] ; [34 29],[42.85714286 41.14285714] ; [32.14285714 30.85714286],0
s2,1,0.537774,0.379681,[28 56] ; [18 45],[26.28571429 57.71428571] ; [19.71428571 43.28571429],0
p1,1,0.551256,0.355072,[ 6 78] ; [ 3 60],[ 5.14285714 78.85714286] ; [ 3.85714286 59.14285714],0
s3,1,0.590221,0.29,[34 50] ; [22 39],[32.44137931 51.55862069] ; [23.55862069 37.44137931],0
p5,1,0.612741,0.256203,[ 4 77] ; [ 2 60],[ 3.3986014 77.6013986] ; [ 2.6013986 59.3986014],0
n1,1,0.628531,0.234058,[17 17] ; [10 13],[16.10526316 17.89473684] ; [10.89473684 12.10526316],0
r1,1,0.630561,0.231301,[52 31] ; [37 26],[50.59589041 32.40410959] ; [38.40410959 24.59589041],0
b4,1,0.631072,0.23061,[46 38] ; [37 26],[47.42857143 36.57142857] ; [35.57142857 27.42857143],0
b1,1,0.633742,0.22702,[42 42] ; [29 34],[40.57142857 43.42857143] ; [30.42857143 32.57142857],0
r3,1,0.691139,0.157856,[63 20] ; [46 17],[61.96575342 21.03424658] ; [47.03424658 15.96575342],0
p12,1,0.736277,0.113426,[ 2 82] ; [ 1 62],[ 1.71428571 82.28571429] ; [ 1.28571429 61.71428571],0
s6,1,0.770067,0.085432,[34 50] ; [24 39],[33.14285714 50.85714286] ; [24.85714286 38.14285714],0
r2,1,0.776832,0.080344,[66 14] ; [50 12],[65.35211268 14.64788732] ; [50.64788732 11.35211268],0
n3,1,0.832416,0.044776,[19 13] ; [13 10],[18.61818182 13.38181818] ; [13.38181818  9.61818182],0
u3,1,0.852729,0.034461,[10  9] ; [18 18],[9.67272727 9.32727273] ; [18.32727273 17.67272727],0
n2,1,0.854828,0.033475,[22 13] ; [15  8],[22.32758621 12.67241379] ; [14.67241379  8.32758621],0
p8,1,0.877671,0.023692,[18 65] ; [13 50],[17.62328767 65.37671233] ; [13.37671233 49.62328767],0
r4,1,0.921,0.009835,[54 30] ; [40 23],[53.71428571 30.28571429] ; [40.28571429 22.71428571],0
v1,1,0.949438,0.004021,[25 55] ; [20 43],[25.17482517 54.82517483] ; [19.82517483 43.17482517],0
u2,1,0.991761,0.000107,[10  9] ; [19 17],[10.01818182  8.98181818] ; [18.98181818 17.01818182],0
n6,1,0.992343,9.2e-05,[52 30] ; [40 23],[52.02758621 29.97241379] ; [39.97241379 23.02758621],0
