Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.1e-05,16.84701,[45 25] ; [34 70],[31.7816092 38.2183908] ; [47.2183908 56.7816092],1
a4,1,0.290138,1.118981,[34 38] ; [42 65],[30.5698324 41.4301676] ; [45.4301676 61.5698324],0
d5,1,0.296852,1.088284,[56 16] ; [75 31],[52.98876404 19.01123596] ; [78.01123596 27.98876404],0
d2,1,0.298376,1.081438,[39 33] ; [49 57],[35.59550562 36.40449438] ; [52.40449438 53.59550562],0
p2,1,0.311536,1.024152,[51 21] ; [68 39],[47.86592179 24.13407821] ; [71.13407821 35.86592179],0
p12,1,0.33942,0.912621,[ 2 69] ; [  1 106],[ 1.19662921 69.80337079] ; [  1.80337079 105.19662921],0
n2,1,0.343658,0.896739,[17  5] ; [29 15],[15.33333333  6.66666667] ; [30.66666667 13.33333333],0
a7,1,0.382995,0.761065,[49 23] ; [66 41],[46.25698324 25.74301676] ; [68.74301676 38.25698324],0
r2,1,0.443027,0.588431,[67  5] ; [96 11],[65.56424581  6.43575419] ; [97.43575419  9.56424581],0
u2,1,0.463562,0.537281,[11 10] ; [21 28],[ 9.6 11.4] ; [22.4 26.6],0
s1,1,0.479152,0.500793,[ 3 69] ; [ 7 98],[ 4.06779661 67.93220339] ; [ 5.93220339 99.06779661],0
u3,1,0.479358,0.500324,[14  9] ; [26 24],[12.60273973 10.39726027] ; [27.39726027 22.60273973],0
s4,1,0.487946,0.481052,[ 8 62] ; [16 90],[ 9.54545455 60.45454545] ; [14.45454545 91.54545455],0
a1,1,0.521283,0.411354,[ 2 70] ; [  5 102],[ 2.81564246 69.18435754] ; [  4.18435754 102.81564246],0
d1,1,0.540763,0.374127,[37 35] ; [50 57],[34.99441341 37.00558659] ; [52.00558659 54.99441341],0
p5,1,0.56396,0.332895,[ 4 68] ; [  4 103],[ 3.21787709 68.78212291] ; [  4.78212291 102.21787709],0
p11,1,0.585045,0.298149,[40 32] ; [55 52],[38.2122905 33.7877095] ; [56.7877095 50.2122905],0
n5,1,0.602188,0.271708,[38 33] ; [53 54],[36.29775281 34.70224719] ; [54.70224719 52.29775281],0
p7,1,0.646145,0.210795,[31 40] ; [50 56],[32.49152542 38.50847458] ; [48.50847458 57.49152542],0
r4,1,0.678018,0.172365,[61 11] ; [93 14],[61.94413408 10.05586592] ; [92.05586592 14.94413408],0
b2,1,0.681119,0.168869,[16 33] ; [18 44],[15.00900901 33.99099099] ; [18.99099099 43.00900901],0
b3,1,0.681119,0.168869,[16 33] ; [18 44],[15.00900901 33.99099099] ; [18.99099099 43.00900901],0
p3,1,0.683334,0.166397,[26 45] ; [36 71],[24.73033708 46.26966292] ; [37.26966292 69.73033708],0
b4,1,0.717932,0.130483,[45 27] ; [64 43],[43.84357542 28.15642458] ; [65.15642458 41.84357542],0
p1,1,0.763579,0.090471,[ 4 68] ; [ 7 98],[ 4.47457627 67.52542373] ; [ 6.52542373 98.47457627],0
n1,1,0.771724,0.08417,[ 9 13] ; [16 27],[ 8.46153846 13.53846154] ; [16.53846154 26.46153846],0
p8,1,0.793371,0.06861,[24 48] ; [37 68],[24.81355932 47.18644068] ; [36.18644068 68.81355932],0
b1,1,0.804703,0.06114,[35 37] ; [50 57],[34.18994413 37.81005587] ; [50.81005587 56.18994413],0
p9,1,0.805027,0.060933,[26 45] ; [40 64],[26.77714286 44.22285714] ; [39.22285714 64.77714286],0
p6,1,0.823806,0.049574,[18 51] ; [29 76],[18.63793103 50.36206897] ; [28.36206897 76.63793103],0
n3,1,0.951866,0.003644,[15  7] ; [29 14],[14.89230769  7.10769231] ; [29.10769231 13.89230769],0
p4,1,0.964087,0.002027,[31 41] ; [46 60],[31.14606742 40.85393258] ; [45.85393258 60.14606742],0
n6,1,0.964877,0.001939,[48 23] ; [72 35],[47.86516854 23.13483146] ; [72.13483146 34.86516854],0
