Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.1e-05,19.304888,[46 12] ; [33 46],[33.44525547 24.55474453] ; [45.55474453 33.44525547],1
u3,1,0.171188,1.872513,[9 4] ; [ 8 10],[7.12903226 5.87096774] ; [9.87096774 8.12903226],0
n2,1,0.178872,1.806973,[13  1] ; [15  5],[11.52941176  2.47058824] ; [16.47058824  3.52941176],0
s1,1,0.18315,1.771876,[ 1 57] ; [ 5 72],[ 2.57777778 55.42222222] ; [ 3.42222222 73.57777778],0
u1,1,0.193129,1.693588,[ 1 57] ; [ 5 74],[ 2.54014599 55.45985401] ; [ 3.45985401 75.54014599],0
n4,1,0.239743,1.382105,[48  9] ; [60 19],[45.26470588 11.73529412] ; [62.73529412 16.26470588],0
p2,1,0.262653,1.254717,[48  9] ; [58 18],[45.42857143 11.57142857] ; [60.57142857 15.42857143],0
p9,1,0.280179,1.166219,[50  7] ; [63 15],[47.71111111  9.28888889] ; [65.28888889 12.71111111],0
p11,1,0.290707,1.116343,[49  9] ; [61 18],[46.56934307 11.43065693] ; [63.43065693 15.56934307],0
d2,1,0.362035,0.83082,[31 27] ; [36 43],[28.3649635 29.6350365] ; [38.6350365 40.3649635],0
a2,1,0.377298,0.779486,[ 7 51] ; [ 6 73],[ 5.50364964 52.49635036] ; [ 7.49635036 71.50364964],0
a1,1,0.392766,0.730362,[ 6 52] ; [ 5 74],[ 4.65693431 53.34306569] ; [ 6.34306569 72.65693431],0
a5,1,0.411433,0.674657,[42 16] ; [52 27],[39.79562044 18.20437956] ; [54.20437956 24.79562044],0
p1,1,0.417772,0.656575,[ 5 53] ; [ 4 74],[ 3.83823529 54.16176471] ; [ 5.16176471 72.83823529],0
d3,1,0.41917,0.652641,[29 29] ; [34 45],[26.67153285 31.32846715] ; [36.32846715 42.67153285],0
n5,1,0.42905,0.625393,[47  9] ; [62 17],[45.21481481 10.78518519] ; [63.78518519 15.21481481],0
r2,1,0.465947,0.531572,[54  4] ; [68  8],[52.80597015  5.19402985] ; [69.19402985  6.80597015],0
n6,1,0.51831,0.417255,[45 11] ; [59 19],[43.46268657 12.53731343] ; [60.53731343 17.46268657],0
b1,1,0.571679,0.319881,[30 28] ; [37 42],[28.3649635 29.6350365] ; [38.6350365 40.3649635],0
a8,1,0.585937,0.296735,[ 7 50] ; [ 7 68],[ 6.04545455 50.95454545] ; [ 7.95454545 67.04545455],0
n1,1,0.588201,0.293163,[9 5] ; [11  9],[8.23529412 5.76470588] ; [11.76470588  8.23529412],0
a4,1,0.693781,0.155022,[28 30] ; [35 43],[26.86764706 31.13235294] ; [36.13235294 41.86764706],0
v3,1,0.819011,0.052357,[29 29] ; [36 39],[28.34586466 29.65413534] ; [36.65413534 38.34586466],0
v2,1,0.847355,0.037054,[37 21] ; [46 28],[36.46969697 21.53030303] ; [46.53030303 27.46969697],0
a6,1,0.876434,0.024178,[22 36] ; [31 48],[22.4379562 35.5620438] ; [30.5620438 48.4379562],0
p10,1,0.896424,0.016947,[47 10] ; [62 14],[46.71428571 10.28571429] ; [62.28571429 13.71428571],0
u2,1,0.924813,0.008906,[6 7] ; [ 8 10],[5.87096774 7.12903226] ; [8.12903226 9.87096774],0
a3,1,0.959102,0.00263,[45 13] ; [61 18],[44.87591241 13.12408759] ; [61.12408759 17.87591241],0
