Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.77008,[66 46] ; [107  16],[82.45106383 29.54893617] ; [90.54893617 32.45106383],1
s4,1,0.672406,0.178801,[20 96] ; [ 24 100],[21.26666667 94.73333333] ; [ 22.73333333 101.26666667],0
a8,1,0.68158,0.168353,[21 79] ; [21 91],[19.81132075 80.18867925] ; [22.18867925 89.81132075],0
s6,1,0.690714,0.158313,[97 17] ; [106  16],[98.05932203 15.94067797] ; [104.94067797  17.05932203],0
n3,1,0.728742,0.12027,[17 10] ; [11  8],[16.43478261 10.56521739] ; [11.56521739  7.43478261],0
v3,1,0.771674,0.084208,[64 48] ; [72 50],[65.09401709 46.90598291] ; [70.90598291 51.09401709],0
a5,1,0.789836,0.071035,[95 21] ; [104  21],[95.78423237 20.21576763] ; [103.21576763  21.78423237],0
r2,1,0.822141,0.050532,[111   4] ; [119   5],[110.66945607   4.33054393] ; [119.33054393   4.66945607],0
u4,1,0.855599,0.033117,[  5 111] ; [  6 119],[  5.29460581 110.70539419] ; [  5.70539419 119.29460581],0
r1,1,0.920148,0.010049,[99 15] ; [108  17],[98.73640167 15.26359833] ; [108.26359833  16.73640167],0
n2,1,0.927797,0.008211,[23  4] ; [16  3],[22.89130435  4.10869565] ; [16.10869565  2.89130435],0
a6,1,0.974953,0.000986,[79 37] ; [84 39],[79.11297071 36.88702929] ; [83.88702929 39.11297071],0
a2,1,0.977877,0.000769,[36 80] ; [39 86],[36.09958506 79.90041494] ; [38.90041494 86.09958506],0
