Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,54.971628,[98 26] ; [ 99 158],[64.11548556 59.88451444] ; [132.88451444 124.11548556],1
r1,1,0.34546,0.890065,[107  20] ; [212  52],[103.61381074  23.38618926] ; [215.38618926  48.61381074],0
v4,1,0.378422,0.775822,[124   3] ; [256  11],[122.48730964   4.51269036] ; [257.51269036   9.48730964],0
p7,1,0.399788,0.708964,[77 48] ; [149 112],[73.1865285 51.8134715] ; [152.8134715 108.1865285],0
a8,1,0.415676,0.662507,[ 16 100] ; [ 27 222],[ 13.66575342 102.33424658] ; [ 29.33424658 219.66575342],0
a7,1,0.435558,0.607956,[97 29] ; [195  71],[93.85714286 32.14285714] ; [198.14285714  67.85714286],0
u4,1,0.44477,0.583946,[  2 125] ; [  2 265],[  1.2893401 125.7106599] ; [  2.7106599 264.2893401],0
n1,1,0.457429,0.552179,[ 5 15] ; [22 43],[ 6.35294118 13.64705882] ; [20.64705882 44.35294118],0
u3,1,0.559176,0.341133,[22 19] ; [66 46],[23.58169935 17.41830065] ; [64.41830065 47.58169935],0
n3,1,0.589596,0.290975,[17  6] ; [50 13],[17.91860465  5.08139535] ; [49.08139535 13.91860465],0
r2,1,0.624592,0.239466,[121   5] ; [257   8],[121.81074169   4.18925831] ; [256.18925831   8.81074169],0
u2,1,0.680298,0.16979,[22 20] ; [54 57],[20.8627451 21.1372549] ; [55.1372549 55.8627451],0
p1,1,0.683957,0.165705,[  9 118] ; [ 16 250],[  8.07888041 118.92111959] ; [ 16.92111959 249.07888041],0
d4,1,0.693379,0.155452,[103  24] ; [212  55],[101.53553299  25.46446701] ; [213.46446701  53.53553299],0
p6,1,0.712375,0.135916,[34 91] ; [ 76 186],[35.52971576 89.47028424] ; [ 74.47028424 187.52971576],0
d3,1,0.773372,0.082925,[84 43] ; [172  94],[82.72773537 44.27226463] ; [173.27226463  92.72773537],0
s5,1,0.775148,0.081595,[30 92] ; [ 60 198],[28.89473684 93.10526316] ; [ 61.10526316 196.89473684],0
b5,1,0.777986,0.079493,[79 48] ; [170  97],[80.26142132 46.73857868] ; [168.73857868  98.26142132],0
n6,1,0.79128,0.070039,[105  22] ; [217  49],[104.05597964  22.94402036] ; [217.94402036  48.05597964],0
s6,1,0.816064,0.054108,[63 60] ; [137 124],[64.0625 58.9375] ; [135.9375 125.0625],0
p11,1,0.82365,0.049663,[103  24] ; [214  53],[102.18020305  24.81979695] ; [214.81979695  52.18020305],0
r3,1,0.834312,0.043754,[125   2] ; [262   5],[124.74365482   2.25634518] ; [262.25634518   4.74365482],0
a6,1,0.866384,0.028309,[90 37] ; [187  80],[89.28680203 37.71319797] ; [187.71319797  79.28680203],0
d5,1,0.90238,0.015044,[100  27] ; [208  58],[99.53180662 27.46819338] ; [208.46819338  57.53180662],0
b2,1,0.924452,0.008992,[26 50] ; [47 93],[25.68518519 50.31481481] ; [47.31481481 92.68518519],0
b3,1,0.924452,0.008992,[26 50] ; [47 93],[25.68518519 50.31481481] ; [47.31481481 92.68518519],0
s1,1,0.934489,0.006757,[  2 121] ; [  4 260],[  1.90697674 121.09302326] ; [  4.09302326 259.90697674],0
n2,1,0.989207,0.000183,[18  5] ; [50 14],[17.97701149  5.02298851] ; [50.02298851 13.97701149],0
