Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,142.791833,[25 72] ; [235  28],[70.05555556 26.94444444] ; [189.94444444  73.05555556],1
n3,1,0.680369,0.169711,[19  9] ; [39 15],[19.80487805  8.19512195] ; [38.19512195 15.80487805],0
n6,1,0.711894,0.136392,[82 14] ; [226  34],[83.05617978 12.94382022] ; [224.94382022  35.05617978],0
p1,1,0.71809,0.130331,[ 6 91] ; [ 19 242],[ 6.77374302 90.22625698] ; [ 18.22625698 242.77374302],0
d3,1,0.758529,0.094502,[68 29] ; [188  74],[69.16991643 27.83008357] ; [186.83008357  75.16991643],0
b5,1,0.772488,0.083592,[61 36] ; [161 102],[59.81666667 37.18333333] ; [162.18333333 100.81666667],0
u1,1,0.778925,0.078804,[25 72] ; [ 64 199],[23.98055556 73.01944444] ; [ 65.01944444 197.98055556],0
a6,1,0.794835,0.06762,[64 33] ; [176  85],[65.02793296 31.97206704] ; [174.97206704  86.02793296],0
p3,1,0.809454,0.058144,[51 46] ; [134 128],[49.98607242 47.01392758] ; [135.01392758 126.98607242],0
p10,1,0.826592,0.047994,[80 16] ; [220  41],[80.67226891 15.32773109] ; [219.32773109  41.67226891],0
d5,1,0.881312,0.022292,[80 17] ; [217  44],[80.47206704 16.52793296] ; [216.52793296  44.47206704],0
a7,1,0.963615,0.002081,[67 30] ; [181  82],[66.82222222 30.17777778] ; [181.17777778  81.82222222],0
a1,1,0.980239,0.000614,[ 4 93] ; [ 11 252],[ 4.04166667 92.95833333] ; [ 10.95833333 252.04166667],0
