Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.737611,[58 48] ; [56  6],[71.92857143 34.07142857] ; [42.07142857 19.92857143],1
a7,1,0.455394,0.557191,[67 42] ; [41 20],[69.24705882 39.75294118] ; [38.75294118 22.24705882],0
a3,1,0.46293,0.538801,[63 46] ; [40 23],[65.27325581 43.72674419] ; [37.72674419 25.27325581],0
n6,1,0.478505,0.502268,[85 22] ; [52 10],[86.73964497 20.26035503] ; [50.26035503 11.73964497],0
a1,1,0.484495,0.488728,[  6 103] ; [ 2 61],[  5.06976744 103.93023256] ; [ 2.93023256 60.06976744],0
p10,1,0.525287,0.403501,[84 23] ; [52 11],[85.6 21.4] ; [50.4 12.6],0
p9,1,0.540498,0.374618,[86 21] ; [53 10],[87.48823529 19.51176471] ; [51.51176471 11.48823529],0
d5,1,0.562407,0.335554,[63 46] ; [33 29],[61.19298246 47.80701754] ; [34.80701754 27.19298246],0
d4,1,0.573146,0.317447,[68 41] ; [42 21],[69.70930233 39.29069767] ; [40.29069767 22.70930233],0
r4,1,0.580715,0.305081,[95 14] ; [53 10],[93.79069767 15.20930233] ; [54.20930233  8.79069767],0
d2,1,0.580715,0.305081,[14 95] ; [10 53],[15.20930233 93.79069767] ; [ 8.79069767 54.20930233],0
v4,1,0.744281,0.106399,[99  7] ; [58  5],[98.47337278  7.52662722] ; [58.52662722  4.47337278],0
u3,1,0.749543,0.101915,[25 19] ; [14  9],[25.6119403 18.3880597] ; [13.3880597  9.6119403],0
v3,1,0.769545,0.085832,[39 68] ; [24 38],[39.88757396 67.11242604] ; [23.11242604 38.88757396],0
a5,1,0.774723,0.081912,[63 46] ; [35 28],[62.10465116 46.89534884] ; [35.89534884 27.10465116],0
n4,1,0.784412,0.074842,[75 33] ; [45 18],[75.78947368 32.21052632] ; [44.21052632 18.78947368],0
n2,1,0.797506,0.065832,[25  2] ; [9 1],[24.81081081  2.18918919] ; [9.18918919 0.81081081],0
r2,1,0.913227,0.011874,[99  8] ; [58  5],[98.81764706  8.18235294] ; [58.18235294  4.81764706],0
s1,1,0.948277,0.004208,[ 7 99] ; [ 4 59],[ 6.89940828 99.10059172] ; [ 4.10059172 58.89940828],0
s6,1,0.965793,0.001839,[86 21] ; [50 12],[86.10650888 20.89349112] ; [49.89349112 12.10650888],0
r3,1,0.972869,0.001157,[101   7] ; [59  4],[101.05263158   6.94736842] ; [58.94736842  4.05263158],0
