Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,41.828452,[72 43] ; [ 4 46],[52.96969697 62.03030303] ; [23.03030303 26.96969697],1
s7,1,0.084676,2.972782,[52 54] ; [16 31],[47.11111111 58.88888889] ; [20.88888889 26.11111111],0
u2,1,0.133016,2.256944,[ 7 13] ; [17 13],[ 9.6 10.4] ; [14.4 15.6],0
p6,1,0.145767,2.115994,[37 74] ; [11 39],[33.0931677 77.9068323] ; [14.9068323 35.0931677],0
s8,1,0.199903,1.643081,[43 71] ; [14 37],[39.38181818 74.61818182] ; [17.61818182 33.38181818],0
s3,1,0.202792,1.622148,[63 52] ; [22 28],[59.24242424 55.75757576] ; [25.75757576 24.24242424],0
d5,1,0.226737,1.461216,[98 16] ; [40 11],[95.34545455 18.65454545] ; [42.65454545  8.34545455],0
n1,1,0.231827,1.429615,[18 21] ; [ 6 14],[15.86440678 23.13559322] ; [ 8.13559322 11.86440678],0
b4,1,0.258051,1.279186,[59 56] ; [31 20],[62.34939759 52.65060241] ; [27.65060241 23.34939759],0
r2,1,0.28687,1.134255,[107   6] ; [46  5],[105.42073171   7.57926829] ; [47.57926829  3.42073171],0
r4,1,0.286976,1.133754,[94 21] ; [38 13],[91.44578313 23.55421687] ; [40.55421687 10.44578313],0
r3,1,0.295789,1.093085,[101  14] ; [40  9],[98.87195122 16.12804878] ; [42.12804878  6.87195122],0
p10,1,0.372568,0.795083,[64 47] ; [24 24],[61.43396226 49.56603774] ; [26.56603774 21.43396226],0
v3,1,0.394497,0.725036,[38 74] ; [13 35],[35.7 76.3] ; [15.3 32.7],0
u3,1,0.404771,0.694107,[ 9 10] ; [19 13],[10.43137255  8.56862745] ; [17.56862745 14.43137255],0
n6,1,0.407087,0.687293,[79 35] ; [32 19],[76.69090909 37.30909091] ; [34.30909091 16.69090909],0
b1,1,0.414864,0.664819,[53 62] ; [27 24],[55.42168675 59.57831325] ; [24.57831325 26.42168675],0
v1,1,0.534571,0.385694,[52 63] ; [20 30],[50.18181818 64.81818182] ; [21.81818182 28.18181818],0
p1,1,0.548277,0.360414,[ 10 104] ; [ 6 45],[ 11.05454545 102.94545455] ; [ 4.94545455 46.05454545],0
s2,1,0.560412,0.338992,[57 57] ; [23 28],[55.27272727 58.72727273] ; [24.72727273 26.27272727],0
a1,1,0.569765,0.323076,[  7 108] ; [ 2 49],[  6.23493976 108.76506024] ; [ 2.76506024 48.23493976],0
s1,1,0.636879,0.222847,[  7 107] ; [ 4 45],[  7.69325153 106.30674847] ; [ 3.30674847 45.69325153],0
p5,1,0.766123,0.088477,[  8 104] ; [ 3 48],[  7.55828221 104.44171779] ; [ 3.44171779 47.55828221],0
b3,1,0.786831,0.073131,[17 40] ; [ 7 19],[16.48192771 40.51807229] ; [ 7.51807229 18.48192771],0
b2,1,0.786831,0.073131,[17 40] ; [ 7 19],[16.48192771 40.51807229] ; [ 7.51807229 18.48192771],0
b5,1,0.79587,0.066924,[79 36] ; [34 17],[78.28313253 36.71686747] ; [34.71686747 16.28313253],0
n2,1,0.79705,0.066135,[28 13] ; [13  7],[27.55737705 13.44262295] ; [13.44262295  6.55737705],0
p2,1,0.826646,0.047963,[74 40] ; [34 17],[74.61818182 39.38181818] ; [33.38181818 17.61818182],0
d4,1,0.837992,0.041805,[91 23] ; [40 11],[90.50909091 23.49090909] ; [40.49090909 10.50909091],0
n3,1,0.844421,0.038511,[27 13] ; [14  6],[27.33333333 12.66666667] ; [13.66666667  6.33333333],0
p8,1,0.873591,0.025313,[35 77] ; [15 35],[34.56790123 77.43209877] ; [15.43209877 34.56790123],0
s4,1,0.940275,0.005614,[24 90] ; [11 40],[24.18181818 89.81818182] ; [10.81818182 40.18181818],0
v4,1,0.940437,0.005583,[101  14] ; [45  6],[101.14457831  13.85542169] ; [44.85542169  6.14457831],0
s6,1,0.976081,0.000899,[70 42] ; [32 19],[70.08588957 41.91411043] ; [31.91411043 19.08588957],0
p3,1,0.99151,0.000113,[42 71] ; [19 32],[42.0304878 70.9695122] ; [18.9695122 32.0304878],0
