Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.602928,[18 31] ; [68  8],[33.712 15.288] ; [52.288 23.712],1
s8,1,0.105276,2.623739,[ 6 43] ; [18 57],[ 9.48387097 39.51612903] ; [14.51612903 60.48387097],0
a2,1,0.109841,2.556507,[ 1 48] ; [ 7 69],[ 3.136 45.864] ; [ 4.864 71.136],0
s7,1,0.118193,2.441099,[ 7 40] ; [19 51],[10.44444444 36.55555556] ; [15.55555556 54.44444444],0
s3,1,0.122364,2.386796,[10 38] ; [25 49],[13.7704918 34.2295082] ; [21.2295082 52.7704918],0
n4,1,0.128352,2.312328,[26 23] ; [50 25],[30.03225806 18.96774194] ; [45.96774194 29.03225806],0
n2,1,0.145607,2.117674,[13  8] ; [18  4],[15.13953488  5.86046512] ; [15.86046512  6.13953488],0
b4,1,0.156397,2.008719,[24 25] ; [47 29],[27.832 21.168] ; [43.168 32.832],0
d4,1,0.176161,1.829714,[15 34] ; [32 43],[18.57258065 30.42741935] ; [28.42741935 46.57258065],0
a8,1,0.232612,1.424819,[ 2 46] ; [ 7 62],[ 3.69230769 44.30769231] ; [ 5.30769231 63.69230769],0
p8,1,0.273698,1.198117,[16 32] ; [32 42],[18.8852459 29.1147541] ; [29.1147541 44.8852459],0
n5,1,0.331281,0.943883,[34 15] ; [45 29],[31.47154472 17.52845528] ; [47.52845528 26.47154472],0
p12,1,0.400358,0.70725,[ 2 46] ; [ 6 69],[ 3.12195122 44.87804878] ; [ 4.87804878 70.12195122],0
n3,1,0.431175,0.619657,[16  5] ; [13  7],[14.85365854  6.14634146] ; [14.14634146  5.85365854],0
b2,1,0.453842,0.561039,[ 9 19] ; [18 26],[10.5 17.5] ; [16.5 27.5],0
b3,1,0.453842,0.561039,[ 9 19] ; [18 26],[10.5 17.5] ; [16.5 27.5],0
p6,1,0.468732,0.524964,[ 9 39] ; [18 56],[10.62295082 37.37704918] ; [16.37704918 57.62295082],0
s4,1,0.545716,0.365048,[ 7 42] ; [ 8 67],[ 5.92741935 43.07258065] ; [ 9.07258065 65.92741935],0
a1,1,0.553283,0.351468,[ 2 47] ; [ 5 71],[ 2.744 46.256] ; [ 4.256 71.744],0
d1,1,0.55434,0.3496,[ 1 48] ; [ 3 73],[ 1.568 47.432] ; [ 2.432 73.568],0
p9,1,0.561914,0.336401,[30 17] ; [51 23],[31.46280992 15.53719008] ; [49.53719008 24.46280992],0
s1,1,0.602121,0.271808,[ 3 46] ; [ 3 71],[ 2.3902439 46.6097561] ; [ 3.6097561 70.3902439],0
d2,1,0.652723,0.202484,[12 37] ; [16 60],[10.976 38.024] ; [17.024 58.976],0
p5,1,0.687447,0.161863,[ 4 44] ; [ 8 68],[ 4.64516129 43.35483871] ; [ 7.35483871 68.64516129],0
b1,1,0.699421,0.149075,[23 26] ; [33 43],[21.952 27.048] ; [34.048 41.952],0
n1,1,0.753246,0.098824,[ 9 12] ; [ 8 13],[ 8.5 12.5] ; [ 8.5 12.5],0
p1,1,0.94606,0.004577,[ 6 43] ; [ 9 67],[ 5.88 43.12] ; [ 9.12 66.88],0
b5,1,0.974269,0.00104,[25 24] ; [39 37],[25.088 23.912] ; [38.912 37.088],0
