Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,100.198594,[171 233] ; [224  53],[234.3318649 169.6681351] ; [160.6681351 116.3318649],1
a4,1,0.208862,1.579296,[195 219] ; [146 135],[203.12805755 210.87194245] ; [137.87194245 143.12805755],0
n3,1,0.208976,1.578503,[65 35] ; [44 15],[68.55345912 31.44654088] ; [40.44654088 18.55345912],0
p2,1,0.225992,1.46591,[337  75] ; [238  41],[342.83646889  69.16353111] ; [232.16353111  46.83646889],0
b4,1,0.264754,1.243724,[243 172] ; [177 105],[250.07173601 164.92826399] ; [169.92826399 112.07173601],0
s6,1,0.268168,1.226093,[272 136] ; [193  80],[278.59030837 129.40969163] ; [186.40969163  86.59030837],0
s5,1,0.269489,1.219345,[139 259] ; [106 165],[145.754858 252.245142] ; [ 99.245142 171.754858],0
a8,1,0.316635,1.002794,[ 48 340] ; [ 38 213],[ 52.21909233 335.78090767] ; [ 33.78090767 217.21909233],0
s3,1,0.438993,0.598912,[233 182] ; [162 112],[237.91727141 177.08272859] ; [157.08272859 116.91727141],0
u2,1,0.441425,0.592574,[65 49] ; [36 21],[67.33333333 46.66666667] ; [33.66666667 23.33333333],0
d3,1,0.448504,0.574429,[315 100] ; [221  61],[319.13916786  95.86083214] ; [216.86083214  65.13916786],0
r1,1,0.458622,0.549256,[341  72] ; [238  43],[344.56340058  68.43659942] ; [234.43659942  46.56340058],0
b5,1,0.472246,0.516716,[257 158] ; [167 115],[252.45337159 162.54662841] ; [171.54662841 110.45337159],0
u3,1,0.478438,0.502421,[73 42] ; [33 24],[70.87209302 44.12790698] ; [35.12790698 21.87209302],0
b1,1,0.522761,0.408443,[163 252] ; [104 178],[158.97417504 256.02582496] ; [108.02582496 173.97417504],0
b2,1,0.534797,0.385269,[ 95 149] ; [ 73 101],[ 98.06698565 145.93301435] ; [ 69.93301435 104.06698565],0
b3,1,0.534797,0.385269,[ 95 149] ; [ 73 101],[ 98.06698565 145.93301435] ; [ 69.93301435 104.06698565],0
n2,1,0.631173,0.230473,[72 30] ; [43 15],[73.3125 28.6875] ; [41.6875 16.3125],0
p6,1,0.631466,0.230078,[151 257] ; [106 167],[153.97356828 254.02643172] ; [103.02643172 169.97356828],0
s1,1,0.767774,0.087195,[ 12 400] ; [  7 269],[ 11.37790698 400.62209302] ; [  7.62209302 268.37790698],0
a6,1,0.788224,0.072156,[284 131] ; [195  86],[285.61063218 129.38936782] ; [193.38936782  87.61063218],0
a7,1,0.878271,0.023458,[308 107] ; [210  71],[308.86494253 106.13505747] ; [209.13505747  71.86494253],0
