Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,41.529137,[15 55] ; [178  99],[38.93371758 31.06628242] ; [154.06628242 122.93371758],1
b2,1,0.075784,3.153076,[14 31] ; [ 93 111],[19.3373494 25.6626506] ; [ 87.6626506 116.3373494],0
b3,1,0.075784,3.153076,[14 31] ; [ 93 111],[19.3373494 25.6626506] ; [ 87.6626506 116.3373494],0
p9,1,0.09286,2.824075,[59 10] ; [255  22],[62.61849711  6.38150289] ; [251.38150289  25.61849711],0
p3,1,0.094483,2.796284,[35 35] ; [169 108],[41.15273775 28.84726225] ; [162.84726225 114.15273775],0
s4,1,0.110211,2.551188,[18 52] ; [ 48 229],[13.31412104 56.68587896] ; [ 52.68587896 224.31412104],0
a7,1,0.11292,2.512876,[42 28] ; [195  84],[47.53581662 22.46418338] ; [189.46418338  89.53581662],0
v1,1,0.143505,2.139967,[37 33] ; [168 101],[42.33038348 27.66961652] ; [162.66961652 106.33038348],0
u4,1,0.157951,1.993736,[ 1 69] ; [ 15 264],[ 3.20916905 66.79083095] ; [ 12.79083095 266.20916905],0
p12,1,0.172485,1.861208,[ 5 65] ; [ 36 240],[ 8.29479769 61.70520231] ; [ 32.70520231 243.29479769],0
a1,1,0.184491,1.761071,[ 2 68] ; [ 20 259],[ 4.41260745 65.58739255] ; [ 17.58739255 261.41260745],0
r4,1,0.23175,1.430091,[61  9] ; [256  23],[63.58166189  6.41833811] ; [253.41833811  25.58166189],0
n3,1,0.23219,1.427397,[10  9] ; [38 18],[12.16  6.84] ; [35.84 20.16],0
r2,1,0.239866,1.381381,[65  4] ; [268   8],[66.6  2.4] ; [266.4   9.6],0
n1,1,0.283185,1.151742,[ 8 11] ; [31 24],[10.01351351  8.98648649] ; [28.98648649 26.01351351],0
s6,1,0.299491,1.076458,[56 13] ; [236  38],[58.74052478 10.25947522] ; [233.25947522  40.74052478],0
a8,1,0.311747,1.023262,[ 9 56] ; [ 48 201],[11.79936306 53.20063694] ; [ 45.20063694 203.79936306],0
s8,1,0.314534,1.011541,[47 23] ; [202  74],[50.37572254 19.62427746] ; [198.62427746  77.37572254],0
p4,1,0.314737,1.010691,[46 24] ; [199  78],[49.42363112 20.57636888] ; [195.57636888  81.42363112],0
n2,1,0.322038,0.980652,[14  5] ; [47  9],[15.45333333  3.54666667] ; [45.54666667 10.45333333],0
u2,1,0.324139,0.972171,[16 14] ; [21 11],[17.90322581 12.09677419] ; [19.09677419 12.90322581],0
s1,1,0.380698,0.768447,[ 5 63] ; [ 13 263],[ 3.55813953 64.44186047] ; [ 14.44186047 261.55813953],0
p5,1,0.406221,0.689833,[15 53] ; [ 49 228],[12.61449275 55.38550725] ; [ 51.38550725 225.61449275],0
v4,1,0.412976,0.670218,[66  3] ; [272   7],[67.01724138  1.98275862] ; [270.98275862   8.01724138],0
s3,1,0.441891,0.591368,[56 14] ; [208  67],[53.56521739 16.43478261] ; [210.43478261  64.56521739],0
v3,1,0.497879,0.459455,[31 37] ; [136 135],[33.49852507 34.50147493] ; [133.50147493 137.49852507],0
p8,1,0.502907,0.448797,[43 26] ; [158 115],[40.55263158 28.44736842] ; [160.44736842 112.55263158],0
p10,1,0.56116,0.337699,[59 10] ; [244  33],[60.42485549  8.57514451] ; [242.57514451  34.42485549],0
p7,1,0.685893,0.163567,[49 18] ; [190  79],[47.6577381 19.3422619] ; [191.3422619  77.6577381],0
r3,1,0.694669,0.154077,[65  4] ; [266  13],[65.62931034  3.37068966] ; [265.37068966  13.62931034],0
b1,1,0.722028,0.126558,[31 39] ; [117 162],[29.68481375 40.31518625] ; [118.31518625 160.68481375],0
b4,1,0.728941,0.120086,[39 31] ; [149 130],[37.70773639 32.29226361] ; [150.29226361 128.70773639],0
b5,1,0.803577,0.061862,[40 30] ; [164 115],[40.91690544 29.08309456] ; [163.08309456 115.91690544],0
p2,1,0.859005,0.031556,[61  9] ; [240  38],[60.54597701  9.45402299] ; [240.45402299  37.54597701],0
s2,1,0.877283,0.023844,[53 17] ; [208  70],[52.5 17.5] ; [208.5  69.5],0
p6,1,0.929894,0.00774,[32 36] ; [132 145],[32.32463768 35.67536232] ; [131.67536232 145.32463768],0
