Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.791833,[235  25] ; [28 72],[189.94444444  70.05555556] ; [73.05555556 26.94444444],1
n6,1,0.457186,0.552776,[224  33] ; [85 16],[221.82402235  35.17597765] ; [87.17597765 13.82402235],0
v1,1,0.526811,0.400538,[144 112] ; [52 47],[141.34084507 114.65915493] ; [54.65915493 44.34084507],0
b1,1,0.558502,0.342305,[110 152] ; [39 62],[107.54269972 154.45730028] ; [41.45730028 59.54269972],0
a3,1,0.57259,0.318368,[213  48] ; [79 21],[211.11357341  49.88642659] ; [80.88642659 19.11357341],0
n1,1,0.585664,0.297168,[25 30] ; [14 13],[26.15853659 28.84146341] ; [12.84146341 14.15853659],0
p12,1,0.590631,0.28936,[ 17 244] ; [ 5 95],[ 15.90581717 245.09418283] ; [ 6.09418283 93.90581717],0
p8,1,0.60297,0.27054,[132 124] ; [48 51],[129.8028169 126.1971831] ; [50.1971831 48.8028169],0
a7,1,0.641265,0.217092,[183  79] ; [68 33],[181.16253444  80.83746556] ; [69.83746556 31.16253444],0
b4,1,0.677735,0.172686,[149 113] ; [55 46],[147.23966942 114.76033058] ; [56.76033058 44.23966942],0
p4,1,0.717912,0.130502,[163  98] ; [61 40],[161.50276243  99.49723757] ; [62.49723757 38.50276243],0
p11,1,0.760358,0.093031,[201  61] ; [79 22],[202.09366391  59.90633609] ; [77.90633609 23.09366391],0
v3,1,0.764815,0.089499,[108 145] ; [44 55],[109.25 143.75] ; [42.75 56.25],0
p3,1,0.928275,0.008103,[133 128] ; [52 49],[133.3839779 127.6160221] ; [51.6160221 49.3839779],0
d3,1,0.939156,0.005826,[185  76] ; [72 29],[185.29558011  75.70441989] ; [71.70441989 29.29558011],0
b2,1,0.976574,0.000862,[ 71 105] ; [30 44],[ 71.104 104.896] ; [29.896 44.104],0
b3,1,0.976574,0.000862,[ 71 105] ; [30 44],[ 71.104 104.896] ; [29.896 44.104],0
p1,1,0.997959,7e-06,[ 18 242] ; [ 7 94],[ 18.00554017 241.99445983] ; [ 6.99445983 94.00554017],0
