Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.000171,14.120597,[43 42] ; [ 7 36],[33.203125 51.796875] ; [16.796875 26.203125],1
n5,1,0.606527,0.265263,[32 52] ; [18 24],[33.33333333 50.66666667] ; [16.66666667 25.33333333],0
r3,1,0.627505,0.235459,[79  6] ; [38  4],[78.30708661  6.69291339] ; [38.69291339  3.30708661],0
p9,1,0.656309,0.198039,[54 29] ; [25 16],[52.87903226 30.12096774] ; [26.12096774 14.87903226],0
p10,1,0.659129,0.194583,[50 33] ; [23 18],[48.86290323 34.13709677] ; [24.13709677 16.86290323],0
s2,1,0.681076,0.168917,[32 52] ; [18 25],[33.07086614 50.92913386] ; [16.92913386 26.07086614],0
a1,1,0.711591,0.136693,[ 3 82] ; [ 1 42],[ 2.65625 82.34375] ; [ 1.34375 41.65625],0
n2,1,0.721817,0.126758,[17  9] ; [12  5],[17.53488372  8.46511628] ; [11.46511628  5.53488372],0
n1,1,0.756871,0.095847,[ 8 18] ; [ 6 11],[ 8.46511628 17.53488372] ; [ 5.53488372 11.46511628],0
s1,1,0.769772,0.085658,[ 5 79] ; [ 3 38],[ 5.376 78.624] ; [ 2.624 38.376],0
v4,1,0.841132,0.040179,[75  9] ; [37  5],[74.66666667  9.33333333] ; [37.33333333  4.66666667],0
a8,1,0.845034,0.038204,[ 8 67] ; [ 4 38],[ 7.69230769 67.30769231] ; [ 4.30769231 37.69230769],0
p7,1,0.847968,0.036754,[42 39] ; [20 20],[41.50413223 39.49586777] ; [20.49586777 19.50413223],0
u2,1,0.862878,0.02983,[15  5] ; [17  5],[15.23809524  4.76190476] ; [16.76190476  5.23809524],0
n3,1,0.885131,0.020871,[15  9] ; [11  6],[15.2195122  8.7804878] ; [10.7804878  6.2195122],0
u3,1,0.93637,0.006373,[13  6] ; [16  7],[13.11904762  5.88095238] ; [15.88095238  7.11904762],0
b1,1,0.951031,0.003771,[42 43] ; [21 22],[41.8359375 43.1640625] ; [21.1640625 21.8359375],0
s5,1,0.974439,0.001027,[16 65] ; [ 8 32],[16.0661157 64.9338843] ; [ 7.9338843 32.0661157],0
