Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,93.654305,[223  99] ; [ 32 117],[174.33121019 147.66878981] ; [80.66878981 68.33121019],1
v2,1,0.158704,1.986536,[190 125] ; [74 65],[183.17180617 131.82819383] ; [80.82819383 58.17180617],0
a8,1,0.19393,1.687509,[ 43 251] ; [ 27 111],[ 47.63888889 246.36111111] ; [ 22.36111111 115.63888889],0
a3,1,0.206799,1.593692,[246  76] ; [105  43],[240.47234043  81.52765957] ; [110.52765957  37.47234043],0
p12,1,0.242407,1.366541,[ 40 281] ; [ 13 135],[ 36.2750533 284.7249467] ; [ 16.7249467 131.2750533],0
a7,1,0.2431,1.362527,[235  86] ; [102  48],[229.67515924  91.32484076] ; [107.32484076  42.67515924],0
p1,1,0.249352,1.326931,[ 32 289] ; [ 10 139],[ 28.68510638 292.31489362] ; [ 13.31489362 135.68510638],0
u2,1,0.305531,1.049897,[47 29] ; [23 21],[44.33333333 31.66666667] ; [25.66666667 18.33333333],0
s1,1,0.311183,1.025648,[ 11 306] ; [  8 138],[ 13.00863931 303.99136069] ; [  5.99136069 140.00863931],0
a2,1,0.322258,0.979762,[ 89 233] ; [ 35 115],[ 84.59322034 237.40677966] ; [ 39.40677966 110.59322034],0
v3,1,0.331729,0.942138,[139 171] ; [58 87],[134.21978022 175.78021978] ; [62.78021978 82.21978022],0
u4,1,0.374567,0.788458,[ 14 308] ; [  4 146],[ 12.27966102 309.72033898] ; [  5.72033898 144.27966102],0
a6,1,0.375946,0.783918,[220 102] ; [95 53],[215.80851064 106.19148936] ; [99.19148936 48.80851064],0
b3,1,0.396955,0.71753,[ 81 125] ; [30 58],[ 77.7755102 128.2244898] ; [33.2244898 54.7755102],0
b2,1,0.396955,0.71753,[ 81 125] ; [30 58],[ 77.7755102 128.2244898] ; [33.2244898 54.7755102],0
n2,1,0.420717,0.648312,[39 13] ; [36  8],[40.625 11.375] ; [34.375  9.625],0
b4,1,0.463036,0.538546,[186 136] ; [92 58],[189.65254237 132.34745763] ; [88.34745763 61.65254237],0
r2,1,0.524107,0.405803,[307  13] ; [141   8],[305.67164179  14.32835821] ; [142.32835821   6.67164179],0
a1,1,0.58429,0.29935,[ 19 303] ; [  7 143],[ 17.73728814 304.26271186] ; [  8.26271186 141.73728814],0
b1,1,0.603172,0.270238,[125 197] ; [62 88],[127.5720339 194.4279661] ; [59.4279661 90.5720339],0
v4,1,0.621443,0.243844,[311  10] ; [144   6],[310.0955414  10.9044586] ; [144.9044586   5.0955414],0
n1,1,0.631497,0.230036,[25 27] ; [19 25],[23.83333333 28.16666667] ; [20.16666667 23.83333333],0
u3,1,0.765951,0.088611,[46 30] ; [26 19],[45.2231405 30.7768595] ; [26.7768595 18.2231405],0
n3,1,0.8752,0.024667,[34 17] ; [30 14],[34.35789474 16.64210526] ; [29.64210526 14.35789474],0
s4,1,0.893589,0.017893,[ 63 254] ; [ 30 117],[ 63.53663793 253.46336207] ; [ 29.46336207 117.53663793],0
s3,1,0.908608,0.013178,[226  92] ; [103  43],[225.47844828  92.52155172] ; [103.52155172  42.47844828],0
