Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.833875,[409  81] ; [28 43],[381.69340463 108.30659537] ; [55.30659537 15.69340463],1
a4,1,0.213448,1.547885,[263 227] ; [33 39],[258.07829181 231.92170819] ; [37.92170819 34.07829181],0
s1,1,0.314241,1.012766,[ 11 474] ; [ 3 67],[ 12.23423423 472.76576577] ; [ 1.76576577 68.23423423],0
v4,1,0.316294,1.004211,[473  16] ; [67  4],[471.53571429  17.46428571] ; [68.46428571  2.53571429],0
s3,1,0.32635,0.963329,[279 205] ; [36 34],[275.19855596 208.80144404] ; [39.80144404 30.19855596],0
p1,1,0.376426,0.782342,[ 43 449] ; [ 4 67],[ 41.07282416 450.92717584] ; [ 5.92717584 65.07282416],0
a6,1,0.38215,0.763774,[358 133] ; [56 16],[361.05506217 129.94493783] ; [52.94493783 19.05506217],0
p3,1,0.422557,0.643191,[277 214] ; [37 35],[273.84369449 217.15630551] ; [40.15630551 31.84369449],0
a1,1,0.427339,0.630045,[ 24 468] ; [ 2 70],[ 22.68085106 469.31914894] ; [ 3.31914894 68.68085106],0
n3,1,0.512285,0.429397,[72 24] ; [14  3],[73.0619469 22.9380531] ; [12.9380531  4.0619469],0
a3,1,0.567042,0.327658,[396  95] ; [56 16],[394.19538188  96.80461812] ; [57.80461812 14.19538188],0
n1,1,0.666452,0.18578,[35 60] ; [ 5 11],[34.23423423 60.76576577] ; [ 5.76576577 10.23423423],0
r3,1,0.699571,0.148918,[471  18] ; [70  2],[471.56684492  17.43315508] ; [69.43315508  2.56684492],0
a8,1,0.700752,0.147691,[ 65 376] ; [ 8 54],[ 64.00198807 376.99801193] ; [ 8.99801193 53.00198807],0
r1,1,0.710852,0.137427,[419  70] ; [62  9],[420.01607143  68.98392857] ; [60.98392857 10.01607143],0
a7,1,0.798873,0.064926,[369 123] ; [55 17],[369.87234043 122.12765957] ; [54.12765957 17.87234043],0
d3,1,0.85829,0.031881,[367 125] ; [53 19],[366.38297872 125.61702128] ; [53.61702128 18.38297872],0
b4,1,0.922054,0.009574,[284 208] ; [42 30],[284.38297872 207.61702128] ; [41.61702128 30.38297872],0
n2,1,0.969508,0.001461,[73 23] ; [13  4],[73.0619469 22.9380531] ; [12.9380531  4.0619469],0
r4,1,0.991557,0.000112,[458  34] ; [67  5],[457.9787234  34.0212766] ; [67.0212766  4.9787234],0
