Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.633701,[37 45] ; [42  5],[50.21705426 31.78294574] ; [28.78294574 18.21705426],1
a2,1,0.577305,0.310612,[16 67] ; [11 36],[17.23846154 65.76153846] ; [ 9.76153846 37.23846154],0
d4,1,0.578031,0.309429,[71 11] ; [39  8],[69.92248062 12.07751938] ; [40.07751938  6.92248062],0
r1,1,0.579359,0.307272,[61 21] ; [37 10],[62.29457364 19.70542636] ; [35.70542636 11.29457364],0
a8,1,0.623361,0.241172,[ 9 66] ; [ 4 40],[ 8.19327731 66.80672269] ; [ 4.80672269 39.19327731],0
v4,1,0.632511,0.22867,[73  7] ; [44  3],[73.7007874  6.2992126] ; [43.2992126  3.7007874],0
a4,1,0.655049,0.199593,[39 44] ; [24 23],[40.22307692 42.77692308] ; [22.77692308 24.22307692],0
r3,1,0.669818,0.181815,[74  7] ; [43  3],[74.62204724  6.37795276] ; [42.37795276  3.62204724],0
v1,1,0.69293,0.155932,[35 46] ; [22 25],[36.0703125 44.9296875] ; [20.9296875 26.0703125],0
a7,1,0.708442,0.139838,[55 27] ; [30 17],[54.03100775 27.96899225] ; [30.96899225 16.03100775],0
n6,1,0.760157,0.093192,[73  9] ; [41  6],[72.46511628  9.53488372] ; [41.53488372  5.46511628],0
s1,1,0.871597,0.026124,[ 4 78] ; [ 2 45],[ 3.81395349 78.18604651] ; [ 2.18604651 44.81395349],0
d1,1,0.903468,0.014709,[45 38] ; [26 21],[45.33076923 37.66923077] ; [25.66923077 21.33076923],0
r2,1,0.962239,0.002241,[76  5] ; [44  3],[75.9375  5.0625] ; [44.0625  2.9375],0
v3,1,0.99501,3.9e-05,[25 57] ; [14 32],[24.984375 57.015625] ; [14.015625 31.984375],0
