Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.924866,[ 6 64] ; [272  94],[44.63302752 25.36697248] ; [233.36697248 132.63302752],1
n3,1,0.31642,1.003687,[9 1] ; [47 15],[7.77777778 2.22222222] ; [48.22222222 13.77777778],0
s5,1,0.329971,0.949012,[23 43] ; [144 205],[26.55903614 39.44096386] ; [140.44096386 208.55903614],0
b1,1,0.335841,0.926244,[34 36] ; [155 211],[30.3440367 39.6559633] ; [158.6559633 207.3440367],0
p8,1,0.345202,0.891016,[48 21] ; [231 132],[44.5625 24.4375] ; [234.4375 128.5625],0
n2,1,0.352423,0.864715,[6 4] ; [46 16],[7.22222222 2.77777778] ; [44.77777778 17.22222222],0
s1,1,0.352741,0.863571,[ 1 69] ; [ 13 351],[ 2.25806452 67.74193548] ; [ 11.74193548 352.25806452],0
s7,1,0.368189,0.809767,[35 32] ; [199 143],[38.33251834 28.66748166] ; [195.66748166 146.33251834],0
n1,1,0.368911,0.80733,[3 7] ; [28 34],[4.30555556 5.69444444] ; [26.69444444 35.30555556],0
a6,1,0.380614,0.768718,[45 25] ; [254 111],[48.11494253 21.88505747] ; [250.88505747 114.11494253],0
b4,1,0.386511,0.749891,[45 25] ; [215 151],[41.74311927 28.25688073] ; [218.25688073 147.74311927],0
b2,1,0.445345,0.582471,[19 22] ; [ 96 144],[16.77935943 24.22064057] ; [ 98.22064057 141.77935943],0
b3,1,0.445345,0.582471,[19 22] ; [ 96 144],[16.77935943 24.22064057] ; [ 98.22064057 141.77935943],0
r4,1,0.4455,0.582075,[65  5] ; [348  18],[66.30733945  3.69266055] ; [346.69266055  19.30733945],0
u4,1,0.459993,0.545912,[ 1 69] ; [ 11 355],[ 1.9266055 68.0733945] ; [ 10.0733945 355.9266055],0
b5,1,0.488709,0.479367,[38 32] ; [215 151],[40.61926606 29.38073394] ; [212.38073394 153.61926606],0
a1,1,0.517689,0.418495,[ 3 67] ; [ 23 343],[ 4.17431193 65.82568807] ; [ 21.82568807 344.17431193],0
v3,1,0.625223,0.238595,[29 39] ; [161 190],[30.8353222 37.1646778] ; [159.1646778 191.8353222],0
s4,1,0.645261,0.211927,[11 59] ; [ 65 296],[12.34338747 57.65661253] ; [ 63.65661253 297.34338747],0
v4,1,0.675072,0.175727,[67  3] ; [353  12],[67.5862069  2.4137931] ; [352.4137931  12.5862069],0
p5,1,0.719143,0.129315,[13 57] ; [ 61 302],[11.9630485 58.0369515] ; [ 62.0369515 300.9630485],0
p11,1,0.78047,0.077677,[56 14] ; [298  68],[56.83486239 13.16513761] ; [297.16513761  68.83486239],0
s3,1,0.792443,0.069243,[40 29] ; [216 146],[40.9837587 28.0162413] ; [215.0162413 146.9837587],0
p7,1,0.802549,0.062525,[52 18] ; [274  88],[52.82407407 17.17592593] ; [273.17592593  88.82407407],0
p6,1,0.929198,0.007895,[32 36] ; [172 189],[32.33566434 35.66433566] ; [171.66433566 189.33566434],0
u2,1,0.944765,0.0048,[18 13] ; [43 32],[17.83962264 13.16037736] ; [43.16037736 31.83962264],0
