Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,50.35183,[41 43] ; [76  1],[61.04347826 22.95652174] ; [55.95652174 21.04347826],1
s3,1,0.277511,1.17924,[21 60] ; [14 61],[18.17307692 62.82692308] ; [16.82692308 58.17307692],0
p9,1,0.292768,1.106851,[49 34] ; [51 25],[52.20125786 30.79874214] ; [47.79874214 28.20125786],0
p7,1,0.296872,1.088194,[40 44] ; [43 34],[43.30434783 40.69565217] ; [39.69565217 37.30434783],0
s1,1,0.297066,1.087318,[ 5 79] ; [ 2 75],[ 3.65217391 80.34782609] ; [ 3.34782609 73.65217391],0
n3,1,0.341166,0.906044,[22  7] ; [16  9],[20.40740741  8.59259259] ; [17.59259259  7.40740741],0
p8,1,0.400798,0.705931,[31 53] ; [33 43],[33.6 50.4] ; [30.4 45.6],0
s7,1,0.401069,0.705119,[16 64] ; [19 55],[18.18181818 61.81818182] ; [16.81818182 57.18181818],0
p4,1,0.419761,0.650985,[28 56] ; [30 46],[30.45 53.55] ; [27.55 48.45],0
p1,1,0.431302,0.619314,[ 7 76] ; [ 4 72],[ 5.74213836 77.25786164] ; [ 5.25786164 70.74213836],0
v3,1,0.448914,0.573393,[19 61] ; [21 51],[21.05263158 58.94736842] ; [18.94736842 53.05263158],0
p10,1,0.453831,0.561067,[42 40] ; [44 33],[44.35220126 37.64779874] ; [41.64779874 35.35220126],0
s4,1,0.477212,0.505228,[ 7 77] ; [ 9 68],[ 8.34782609 75.65217391] ; [ 7.65217391 69.34782609],0
b3,1,0.507839,0.438518,[15 33] ; [17 28],[16.51612903 31.48387097] ; [15.48387097 29.51612903],0
b2,1,0.507839,0.438518,[15 33] ; [17 28],[16.51612903 31.48387097] ; [15.48387097 29.51612903],0
s6,1,0.53553,0.383888,[26 56] ; [28 49],[27.8490566 54.1509434] ; [26.1509434 50.8490566],0
v1,1,0.545743,0.364999,[30 52] ; [24 51],[28.20382166 53.79617834] ; [25.79617834 49.20382166],0
p5,1,0.548656,0.359731,[ 5 79] ; [ 3 74],[ 4.17391304 79.82608696] ; [ 3.82608696 73.17391304],0
u2,1,0.561754,0.336676,[20 17] ; [13  8],[21.05172414 15.94827586] ; [11.94827586  9.05172414],0
p2,1,0.573807,0.316354,[63 21] ; [54 22],[61.425 22.575] ; [55.575 20.425],0
p11,1,0.579098,0.307694,[58 26] ; [50 27],[56.34782609 27.65217391] ; [51.65217391 25.34782609],0
p6,1,0.593502,0.284909,[16 65] ; [17 56],[17.35714286 63.64285714] ; [15.64285714 57.35714286],0
n1,1,0.709039,0.139239,[ 7 23] ; [ 5 21],[ 6.42857143 23.57142857] ; [ 5.57142857 20.42857143],0
s5,1,0.74585,0.105052,[12 67] ; [13 63],[12.74193548 66.25806452] ; [12.25806452 63.74193548],0
n2,1,0.764592,0.089674,[18 12] ; [14 11],[17.45454545 12.54545455] ; [14.54545455 10.45454545],0
p3,1,0.770552,0.085061,[28 56] ; [27 49],[28.875 55.125] ; [26.125 49.875],0
u3,1,0.784688,0.074646,[18 19] ; [11 10],[18.5 18.5] ; [10.5 10.5],0
b4,1,0.832538,0.04471,[51 33] ; [48 29],[51.65217391 32.34782609] ; [47.34782609 29.65217391],0
n6,1,0.85612,0.032875,[49 35] ; [46 31],[49.56521739 34.43478261] ; [45.43478261 31.56521739],0
s8,1,0.85923,0.031454,[16 67] ; [14 63],[15.5625 67.4375] ; [14.4375 62.5625],0
v4,1,0.873686,0.025274,[71 11] ; [66 11],[70.65408805 11.34591195] ; [66.34591195 10.65408805],0
n4,1,0.889076,0.019453,[34 50] ; [32 45],[34.43478261 49.56521739] ; [31.56521739 45.43478261],0
a8,1,0.933287,0.007007,[ 6 74] ; [ 5 65],[ 5.86666667 74.13333333] ; [ 5.13333333 64.86666667],0
