Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,65.426876,[174 136] ; [ 50 182],[128.11808118 181.88191882] ; [ 95.88191882 136.11808118],1
p6,1,0.215779,1.532222,[137 175] ; [ 90 143],[129.95229358 182.04770642] ; [ 97.04770642 135.95229358],0
s8,1,0.232239,1.427099,[181 134] ; [123 112],[174.10909091 140.89090909] ; [129.89090909 105.10909091],0
n2,1,0.235749,1.405836,[49 10] ; [46 16],[46.32231405 12.67768595] ; [48.67768595 13.32231405],0
a8,1,0.280877,1.162841,[ 44 237] ; [ 27 193],[ 39.82235529 241.17764471] ; [ 31.17764471 188.82235529],0
s2,1,0.313902,1.014185,[214 101] ; [150  85],[208.47272727 106.52727273] ; [155.52727273  79.47272727],0
a1,1,0.338383,0.91655,[ 21 297] ; [ 11 224],[ 18.40144665 299.59855335] ; [ 13.59855335 221.40144665],0
n1,1,0.338661,0.915492,[22 37] ; [28 33],[24.58333333 34.41666667] ; [25.41666667 35.58333333],0
p1,1,0.339846,0.911012,[ 25 291] ; [ 24 210],[ 28.15272727 287.84727273] ; [ 20.84727273 213.15272727],0
n3,1,0.374993,0.787053,[44 15] ; [41 20],[41.79166667 17.20833333] ; [43.20833333 17.79166667],0
n6,1,0.448825,0.573617,[278  36] ; [203  32],[275.10746812  38.89253188] ; [205.89253188  29.10746812],0
p8,1,0.461363,0.542585,[171 137] ; [123 112],[166.76243094 141.23756906] ; [127.23756906 107.76243094],0
u4,1,0.466757,0.529644,[ 10 308] ; [  5 230],[  8.62567812 309.37432188] ; [  6.37432188 228.62567812],0
b5,1,0.473368,0.514102,[199 119] ; [140  95],[194.9403255 123.0596745] ; [144.0596745  90.9403255],0
s5,1,0.491946,0.472267,[141 165] ; [100 132],[137.07434944 168.92565056] ; [103.92565056 128.07434944],0
n5,1,0.513819,0.426282,[252  64] ; [182  53],[248.90018149  67.09981851] ; [185.09981851  49.90018149],0
p2,1,0.576802,0.311433,[264  53] ; [199  35],[266.37205082  50.62794918] ; [196.62794918  37.37205082],0
p11,1,0.614518,0.253648,[248  70] ; [179  56],[245.5443038  72.4556962] ; [181.4556962  53.5443038],0
n4,1,0.626067,0.237432,[252  65] ; [182  52],[249.68784029  67.31215971] ; [184.31215971  49.68784029],0
u2,1,0.669401,0.182304,[45 31] ; [39 31],[43.7260274 32.2739726] ; [40.2739726 29.7260274],0
u3,1,0.670233,0.181329,[48 29] ; [46 24],[49.23809524 27.76190476] ; [44.76190476 25.23809524],0
s3,1,0.811527,0.056862,[218  94] ; [165  68],[219.2587156  92.7412844] ; [163.7412844  69.2587156],0
b3,1,0.853401,0.034144,[ 70 124] ; [53 90],[ 70.80712166 123.19287834] ; [52.19287834 90.80712166],0
b2,1,0.853401,0.034144,[ 70 124] ; [53 90],[ 70.80712166 123.19287834] ; [52.19287834 90.80712166],0
a4,1,0.913812,0.011714,[145 171] ; [108 125],[145.62477231 170.37522769] ; [107.37522769 125.62477231],0
r4,1,0.984169,0.000394,[303  15] ; [224  11],[303.04882459  14.95117541] ; [223.95117541  11.04882459],0
p5,1,0.984873,0.000359,[ 42 275] ; [ 31 202],[ 42.07454545 274.92545455] ; [ 30.92545455 202.07454545],0
