Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.308015,[101  72] ; [26 98],[73.97643098 99.02356902] ; [53.02356902 70.97643098],1
p4,1,0.531709,0.391125,[145  32] ; [98 26],[142.89368771  34.10631229] ; [100.10631229  23.89368771],0
s5,1,0.575627,0.313358,[75 95] ; [56 62],[77.32638889 92.67361111] ; [53.67361111 64.32638889],0
d5,1,0.579983,0.306261,[148  29] ; [99 23],[146.2173913  30.7826087] ; [100.7826087  21.2173913],0
a4,1,0.590336,0.289821,[87 91] ; [64 59],[89.29568106 88.70431894] ; [61.70431894 61.29568106],0
p7,1,0.639312,0.219643,[150  25] ; [103  20],[148.5738255  26.4261745] ; [104.4261745  18.5738255],0
d4,1,0.646272,0.210632,[153  24] ; [104  19],[151.63  25.37] ; [105.37  17.63],0
n1,1,0.681348,0.168612,[14 15] ; [12 16],[13.22807018 15.77192982] ; [12.77192982 15.22807018],0
d3,1,0.700749,0.147694,[133  44] ; [90 33],[131.57  45.43] ; [91.43 31.57],0
r3,1,0.704666,0.143663,[174   4] ; [121   2],[174.45182724   3.54817276] ; [120.54817276   2.45182724],0
b3,1,0.714053,0.134262,[53 62] ; [39 41],[54.25641026 60.74358974] ; [37.74358974 42.25641026],0
b2,1,0.714053,0.134262,[53 62] ; [39 41],[54.25641026 60.74358974] ; [37.74358974 42.25641026],0
p5,1,0.72483,0.123912,[ 33 145] ; [25 99],[ 34.18543046 143.81456954] ; [ 23.81456954 100.18543046],0
s1,1,0.74907,0.102314,[  6 171] ; [  5 117],[  6.51170569 170.48829431] ; [  4.48829431 117.51170569],0
p11,1,0.808869,0.058508,[143  35] ; [101  23],[143.81456954  34.18543046] ; [100.18543046  23.81456954],0
s6,1,0.862384,0.030047,[135  40] ; [90 28],[134.38566553  40.61433447] ; [90.61433447 27.38566553],0
u3,1,0.866201,0.028387,[28 14] ; [24 13],[27.64556962 14.35443038] ; [24.35443038 12.64556962],0
n6,1,0.875785,0.024434,[159  16] ; [112  12],[158.61204013  16.38795987] ; [112.38795987  11.61204013],0
p8,1,0.92341,0.009243,[124  52] ; [88 36],[124.37333333  51.62666667] ; [87.62666667 36.37333333],0
s3,1,0.961777,0.002297,[106  71] ; [74 49],[106.2  70.8] ; [73.8 49.2],0
d1,1,0.977939,0.000765,[116  62] ; [81 43],[116.11258278  61.88741722] ; [80.88741722 43.11258278],0
