Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000449,12.314737,[57  4] ; [60 26],[48.55102041 12.44897959] ; [68.44897959 17.55102041],1
p6,1,0.113366,2.506653,[ 9 50] ; [ 6 79],[ 6.14583333 52.85416667] ; [ 8.85416667 76.14583333],0
p11,1,0.115011,2.483972,[35 26] ; [38 48],[30.29251701 30.70748299] ; [42.70748299 43.29251701],0
r4,1,0.119568,2.422969,[47 14] ; [56 30],[42.7414966 18.2585034] ; [60.2585034 25.7414966],0
n1,1,0.131813,2.271021,[ 6 16] ; [17 19],[ 8.72413793 13.27586207] ; [14.27586207 21.72413793],0
p1,1,0.158018,1.993087,[ 3 58] ; [10 76],[ 5.39455782 55.60544218] ; [ 7.60544218 78.39455782],0
u1,1,0.177957,1.814601,[12 49] ; [10 76],[ 9.1292517 51.8707483] ; [12.8707483 73.1292517],0
n5,1,0.178417,1.810765,[35 26] ; [58 27],[38.85616438 22.14383562] ; [54.14383562 30.85616438],0
r2,1,0.187825,1.734594,[54  6] ; [69 15],[51.25  8.75] ; [71.75 12.25],0
n6,1,0.208578,1.581269,[45 16] ; [55 31],[41.49659864 19.50340136] ; [58.50340136 27.49659864],0
s1,1,0.236838,1.399314,[ 3 57] ; [ 9 77],[ 4.93150685 55.06849315] ; [ 7.06849315 78.93150685],0
p5,1,0.303039,1.060771,[ 1 60] ; [ 4 79],[ 2.11805556 58.88194444] ; [ 2.88194444 80.11805556],0
b2,1,0.306799,1.044406,[13 27] ; [26 35],[15.44554455 24.55445545] ; [23.55445545 37.44554455],0
b3,1,0.306799,1.044406,[13 27] ; [26 35],[15.44554455 24.55445545] ; [23.55445545 37.44554455],0
d2,1,0.370729,0.80122,[34 27] ; [40 43],[31.34722222 29.65277778] ; [42.65277778 40.34722222],0
n4,1,0.40735,0.686523,[43 18] ; [55 31],[40.66666667 20.33333333] ; [57.33333333 28.66666667],0
u2,1,0.446587,0.579299,[11  8] ; [15 17],[9.68627451 9.31372549] ; [16.31372549 15.68627451],0
b5,1,0.478767,0.50167,[39 22] ; [50 36],[36.93197279 24.06802721] ; [52.06802721 33.93197279],0
u3,1,0.4816,0.495238,[12  8] ; [16 16],[10.76923077  9.23076923] ; [17.23076923 14.76923077],0
a6,1,0.556295,0.346161,[36 25] ; [46 39],[34.26027397 26.73972603] ; [47.73972603 37.26027397],0
a8,1,0.609041,0.261573,[ 5 51] ; [10 76],[ 5.91549296 50.08450704] ; [ 9.08450704 76.91549296],0
p3,1,0.638031,0.221326,[16 44] ; [20 66],[14.79452055 45.20547945] ; [21.20547945 64.79452055],0
a3,1,0.645189,0.21202,[41 20] ; [54 31],[39.69178082 21.30821918] ; [55.30821918 29.69178082],0
u4,1,0.72637,0.122471,[ 2 59] ; [ 2 84],[ 1.65986395 59.34013605] ; [ 2.34013605 83.65986395],0
b1,1,0.749566,0.101896,[31 30] ; [46 40],[31.95238095 29.04761905] ; [45.04761905 40.95238095],0
p4,1,0.782113,0.076489,[15 46] ; [19 65],[14.30344828 46.69655172] ; [19.69655172 64.30344828],0
b4,1,0.805117,0.060876,[36 25] ; [49 37],[35.27210884 25.72789116] ; [49.72789116 36.27210884],0
n2,1,0.811283,0.057011,[15  8] ; [23 14],[14.56666667  8.43333333] ; [23.43333333 13.56666667],0
n3,1,0.841411,0.040035,[13  9] ; [21 13],[13.35714286  8.64285714] ; [20.64285714 13.35714286],0
a4,1,0.91315,0.011895,[26 35] ; [37 48],[26.32191781 34.67808219] ; [36.67808219 48.32191781],0
a2,1,0.929698,0.007784,[11 50] ; [16 70],[11.20408163 49.79591837] ; [15.79591837 70.20408163],0
a1,1,0.977274,0.000811,[ 7 54] ; [10 76],[ 7.05442177 53.94557823] ; [ 9.94557823 76.05442177],0
