Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000173,14.099391,[68 14] ; [36 30],[57.62162162 24.37837838] ; [46.37837838 19.62162162],1
p2,1,0.234644,1.412487,[55 27] ; [38 28],[51.52702703 30.47297297] ; [41.47297297 24.52702703],0
d2,1,0.272837,1.202427,[15 67] ; [17 49],[17.72972973 64.27027027] ; [14.27027027 51.72972973],0
s3,1,0.278989,1.172009,[38 41] ; [25 39],[34.8041958 44.1958042] ; [28.1958042 35.8041958],0
s5,1,0.30029,1.072906,[18 62] ; [10 54],[15.55555556 64.44444444] ; [12.44444444 51.55555556],0
a1,1,0.310127,1.030136,[ 4 78] ; [ 6 60],[ 5.54054054 76.45945946] ; [ 4.45945946 61.54054054],0
b5,1,0.315315,1.008282,[49 33] ; [34 32],[45.98648649 36.01351351] ; [37.01351351 28.98648649],0
s4,1,0.326177,0.964016,[16 65] ; [ 9 57],[13.7755102 67.2244898] ; [11.2244898 54.7755102],0
u2,1,0.344487,0.89366,[18 19] ; [16 26],[15.92405063 21.07594937] ; [18.07594937 23.92405063],0
v1,1,0.360834,0.834989,[33 47] ; [22 43],[30.34482759 49.65517241] ; [24.65517241 40.34482759],0
p12,1,0.364799,0.821304,[ 5 75] ; [ 2 64],[ 3.83561644 76.16438356] ; [ 3.16438356 62.83561644],0
a2,1,0.382239,0.763489,[ 5 77] ; [ 2 64],[ 3.87837838 78.12162162] ; [ 3.12162162 62.87837838],0
b1,1,0.411667,0.673981,[33 49] ; [31 35],[35.45945946 46.54054054] ; [28.54054054 37.45945946],0
n3,1,0.41757,0.657143,[15  6] ; [15 10],[13.69565217  7.30434783] ; [16.30434783  8.69565217],0
b2,1,0.668929,0.182857,[11 28] ; [14 29],[11.8902439 27.1097561] ; [13.1097561 29.8902439],0
b3,1,0.668929,0.182857,[11 28] ; [14 29],[11.8902439 27.1097561] ; [13.1097561 29.8902439],0
u1,1,0.691781,0.157165,[ 2 80] ; [ 1 65],[ 1.66216216 80.33783784] ; [ 1.33783784 64.66216216],0
s1,1,0.769364,0.08597,[ 6 74] ; [ 4 60],[ 5.55555556 74.44444444] ; [ 4.44444444 59.55555556],0
p5,1,0.814337,0.055147,[ 7 74] ; [ 5 61],[ 6.6122449 74.3877551] ; [ 5.3877551 60.6122449],0
a8,1,0.837986,0.041808,[ 7 71] ; [ 6 54],[ 7.34782609 70.65217391] ; [ 5.65217391 54.34782609],0
p1,1,0.864767,0.029005,[ 8 74] ; [ 7 59],[ 8.31081081 73.68918919] ; [ 6.68918919 59.31081081],0
a4,1,0.883299,0.021547,[17 64] ; [13 52],[16.64383562 64.35616438] ; [13.35616438 51.64383562],0
n5,1,0.918064,0.010583,[53 28] ; [42 23],[52.70547945 28.29452055] ; [42.29452055 22.70547945],0
d1,1,0.924516,0.008977,[ 4 78] ; [ 3 63],[ 3.87837838 78.12162162] ; [ 3.12162162 62.87837838],0
b4,1,0.974761,0.001001,[47 35] ; [38 28],[47.09459459 34.90540541] ; [37.90540541 28.09459459],0
