Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.243907,[265  61] ; [38 59],[233.5177305  92.4822695] ; [69.4822695 27.5177305],1
p11,1,0.503387,0.447789,[267  61] ; [76 21],[264.71529412  63.28470588] ; [78.28470588 18.71529412],0
r4,1,0.508883,0.436363,[316  12] ; [92  5],[314.88  13.12] ; [93.12  3.88],0
p10,1,0.529393,0.395557,[276  47] ; [77 16],[274.08413462  48.91586538] ; [78.91586538 14.08413462],0
v3,1,0.53594,0.383117,[178 140] ; [56 38],[180.61165049 137.38834951] ; [53.38834951 40.61165049],0
a3,1,0.546452,0.363713,[250  77] ; [77 20],[252.19103774  74.80896226] ; [74.80896226 22.19103774],0
d5,1,0.548376,0.360234,[275  52] ; [84 13],[276.87028302  50.12971698] ; [82.12971698 14.87028302],0
a8,1,0.558189,0.342849,[ 46 235] ; [13 81],[ 44.21066667 236.78933333] ; [14.78933333 79.21066667],0
a1,1,0.609614,0.260737,[ 16 312] ; [ 6 91],[ 16.97882353 311.02117647] ; [ 5.02117647 91.97882353],0
p3,1,0.639444,0.21947,[174 151] ; [54 42],[176.00950119 148.99049881] ; [51.99049881 44.00950119],0
r2,1,0.693242,0.155598,[318   8] ; [91  3],[317.46190476   8.53809524] ; [91.53809524  2.46190476],0
s3,1,0.713601,0.134707,[179 139] ; [52 44],[177.43478261 140.56521739] ; [53.56521739 42.43478261],0
u2,1,0.722585,0.126029,[44 33] ; [10  9],[43.3125 33.6875] ; [10.6875  8.3125],0
d2,1,0.765821,0.088712,[177 149] ; [51 46],[175.71631206 150.28368794] ; [52.28368794 44.71631206],0
p8,1,0.795359,0.067267,[179 141] ; [54 40],[180.09661836 139.90338164] ; [52.90338164 41.09661836],0
s7,1,0.810762,0.057333,[168 143] ; [51 41],[169.00496278 141.99503722] ; [49.99503722 42.00496278],0
s4,1,0.872,0.025959,[ 45 278] ; [14 82],[ 45.48210024 277.51789976] ; [13.51789976 82.48210024],0
s1,1,0.882979,0.021666,[  6 315] ; [ 2 93],[  6.17307692 314.82692308] ; [ 1.82692308 93.17307692],0
n2,1,0.930639,0.007576,[43 13] ; [14  4],[43.13513514 12.86486486] ; [13.86486486  4.13513514],0
n5,1,0.942192,0.005259,[247  77] ; [72 22],[247.26315789  76.73684211] ; [71.73684211 22.26315789],0
s2,1,0.947314,0.004367,[170 151] ; [51 46],[169.715311 151.284689] ; [51.284689 45.715311],0
p5,1,0.983464,0.00043,[ 38 288] ; [11 84],[ 37.94299287 288.05700713] ; [11.05700713 83.94299287],0
