Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,123.48861,[20 48] ; [260  27],[53.63380282 14.36619718] ; [226.36619718  60.63380282],1
p6,1,0.726236,0.122596,[32 35] ; [128 154],[30.71633238 36.28366762] ; [129.28366762 152.71633238],0
u3,1,0.783968,0.075159,[12  5] ; [37 13],[12.43283582  4.56716418] ; [36.56716418 13.43283582],0
d5,1,0.816234,0.054006,[58 10] ; [239  45],[57.375 10.625] ; [239.625  44.375],0
d3,1,0.835805,0.042958,[50 18] ; [206  79],[49.31444759 18.68555241] ; [206.68555241  78.31444759],0
b2,1,0.846934,0.037262,[21 29] ; [ 81 119],[20.4 29.6] ; [ 81.6 118.4],0
b3,1,0.846934,0.037262,[21 29] ; [ 81 119],[20.4 29.6] ; [ 81.6 118.4],0
a1,1,0.904676,0.014342,[ 4 64] ; [ 18 269],[ 4.21408451 63.78591549] ; [ 17.78591549 269.21408451],0
a2,1,0.928559,0.008039,[20 48] ; [ 86 201],[20.30422535 47.69577465] ; [ 85.69577465 201.30422535],0
r3,1,0.952223,0.00359,[66  2] ; [277   8],[66.07365439  1.92634561] ; [276.92634561   8.07365439],0
v2,1,0.957108,0.002893,[41 27] ; [168 109],[41.1942029 26.8057971] ; [167.8057971 109.1942029],0
p4,1,0.964863,0.001941,[46 22] ; [192  93],[45.8470255 22.1529745] ; [192.1529745  92.8470255],0
