Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.014442,5.983264,[19  6] ; [ 9 13],[14.89361702 10.10638298] ; [13.10638298  8.89361702],0
p6,1,0.338851,0.914773,[ 3 21] ; [ 1 21],[ 2.08695652 21.91304348] ; [ 1.91304348 20.08695652],0
a6,1,0.353454,0.861019,[12 13] ; [ 8 15],[10.41666667 14.58333333] ; [ 9.58333333 13.41666667],0
p9,1,0.3824,0.762971,[14 10] ; [10 12],[12.52173913 11.47826087] ; [11.47826087 10.52173913],0
p11,1,0.386064,0.751304,[14 11] ; [10 13],[12.5 12.5] ; [11.5 11.5],0
s1,1,0.501964,0.450783,[ 1 24] ; [ 2 21],[ 1.5625 23.4375] ; [ 1.4375 21.5625],0
n5,1,0.51417,0.425572,[14 11] ; [15  8],[15.10416667  9.89583333] ; [13.89583333  9.10416667],0
r1,1,0.612531,0.256506,[ 7 18] ; [ 8 15],[ 7.8125 17.1875] ; [ 7.1875 15.8125],0
p10,1,0.625617,0.238052,[12 13] ; [ 9 13],[11.17021277 13.82978723] ; [ 9.82978723 12.17021277],0
n2,1,0.647141,0.209524,[7 8] ; [4 3],[7.5 7.5] ; [3.5 3.5],0
v1,1,0.652524,0.202733,[ 8 17] ; [ 6 17],[ 7.29166667 17.70833333] ; [ 6.70833333 16.29166667],0
d2,1,0.652524,0.202733,[ 8 17] ; [ 6 17],[ 7.29166667 17.70833333] ; [ 6.70833333 16.29166667],0
a3,1,0.654211,0.200632,[12 13] ; [12 10],[12.76595745 12.23404255] ; [11.23404255 10.76595745],0
s3,1,0.679125,0.171113,[ 7 18] ; [ 5 17],[ 6.38297872 18.61702128] ; [ 5.61702128 16.38297872],0
s4,1,0.708116,0.140166,[ 3 22] ; [ 2 21],[ 2.60416667 22.39583333] ; [ 2.39583333 20.60416667],0
b5,1,0.753448,0.098656,[13 12] ; [13 10],[13.54166667 11.45833333] ; [12.45833333 10.54166667],0
s7,1,0.76686,0.087903,[ 5 17] ; [ 4 17],[ 4.60465116 17.39534884] ; [ 4.39534884 16.60465116],0
d4,1,0.838118,0.041739,[17  8] ; [15  8],[16.66666667  8.33333333] ; [15.33333333  7.66666667],0
s2,1,0.852304,0.034663,[ 6 19] ; [ 5 18],[ 5.72916667 19.27083333] ; [ 5.27083333 17.72916667],0
a1,1,0.930581,0.007589,[ 2 23] ; [ 2 21],[ 2.08333333 22.91666667] ; [ 1.91666667 21.08333333],0
a8,1,0.953362,0.00342,[ 3 20] ; [ 3 19],[ 3.06666667 19.93333333] ; [ 2.93333333 19.06666667],0
b1,1,0.990386,0.000145,[13 12] ; [12 11],[13.02083333 11.97916667] ; [11.97916667 11.02083333],0
