Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1.6e-05,18.556057,[51 16] ; [15 28],[40.2 26.8] ; [25.8 17.2],1
p1,1,0.555564,0.347444,[ 5 62] ; [ 2 41],[ 4.26363636 62.73636364] ; [ 2.73636364 40.26363636],0
s1,1,0.556299,0.346152,[ 3 64] ; [ 1 42],[ 2.43636364 64.56363636] ; [ 1.56363636 41.43636364],0
p3,1,0.557741,0.343631,[35 32] ; [20 23],[33.5 33.5] ; [21.5 21.5],0
n2,1,0.638512,0.220694,[18  5] ; [10  4],[17.40540541  5.59459459] ; [10.59459459  3.40540541],0
n5,1,0.640003,0.218738,[45 22] ; [30 12],[46.10091743 20.89908257] ; [28.89908257 13.10091743],0
r3,1,0.648438,0.207875,[61  6] ; [38  5],[60.3  6.7] ; [38.7  4.3],0
b3,1,0.664825,0.187716,[12 35] ; [ 7 16],[12.75714286 34.24285714] ; [ 6.24285714 16.75714286],0
b2,1,0.664825,0.187716,[12 35] ; [ 7 16],[12.75714286 34.24285714] ; [ 6.24285714 16.75714286],0
d3,1,0.678045,0.172335,[41 26] ; [28 15],[42.02727273 24.97272727] ; [26.97272727 16.02727273],0
b4,1,0.694253,0.15452,[43 24] ; [26 17],[42.02727273 24.97272727] ; [26.97272727 16.02727273],0
r4,1,0.725475,0.123307,[43 24] ; [29 14],[43.85454545 23.14545455] ; [28.14545455 14.85454545],0
p12,1,0.731227,0.117988,[ 5 62] ; [ 4 39],[ 5.48181818 61.51818182] ; [ 3.51818182 39.48181818],0
u2,1,0.737506,0.112331,[14 11] ; [11  7],[14.53488372 10.46511628] ; [10.46511628  7.53488372],0
u4,1,0.749661,0.101816,[ 1 66] ; [ 1 42],[ 1.21818182 65.78181818] ; [ 0.78181818 42.21818182],0
v2,1,0.785123,0.074338,[31 32] ; [20 23],[30.31132075 32.68867925] ; [20.68867925 22.31132075],0
p9,1,0.794356,0.067943,[55 11] ; [35  8],[54.49541284 11.50458716] ; [35.50458716  7.49541284],0
a8,1,0.804505,0.061267,[ 4 60] ; [ 3 37],[ 4.30769231 59.69230769] ; [ 2.69230769 37.30769231],0
n1,1,0.822818,0.050141,[ 9 14] ; [6 8],[ 9.32432432 13.67567568] ; [5.67567568 8.32432432],0
v4,1,0.825208,0.048775,[59  7] ; [39  4],[59.33944954  6.66055046] ; [38.66055046  4.33944954],0
n4,1,0.847939,0.036768,[44 23] ; [29 14],[44.46363636 22.53636364] ; [28.53636364 14.46363636],0
a4,1,0.902102,0.015131,[21 46] ; [13 30],[20.70909091 46.29090909] ; [13.29090909 29.70909091],0
d2,1,0.936419,0.006364,[27 40] ; [17 26],[26.8 40.2] ; [17.2 25.8],0
d5,1,0.959062,0.002635,[48 19] ; [31 12],[48.11818182 18.88181818] ; [30.88181818 12.11818182],0
