Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.090371,[211  48] ; [51 63],[181.92493298  77.07506702] ; [80.07506702 33.92493298],1
u3,1,0.047062,3.943161,[46 34] ; [18 28],[40.63492063 39.36507937] ; [23.36507937 22.63492063],0
a3,1,0.088346,2.904257,[178  81] ; [68 46],[170.8150134  88.1849866] ; [75.1849866 38.8150134],0
p8,1,0.106035,2.61234,[144 109] ; [53 58],[136.92582418 116.07417582] ; [60.07417582 50.92582418],0
p4,1,0.106949,2.598733,[149 109] ; [54 57],[141.93495935 116.06504065] ; [61.06504065 49.93495935],0
s1,1,0.122448,2.38572,[  3 252] ; [  4 108],[  4.86376022 250.13623978] ; [  2.13623978 109.86376022],0
s4,1,0.126149,2.339269,[ 19 236] ; [14 99],[ 22.86684783 232.13315217] ; [ 10.13315217 102.86684783],0
n3,1,0.177744,1.816386,[40 14] ; [26  4],[42.42857143 11.57142857] ; [23.57142857  6.42857143],0
a5,1,0.181425,1.785915,[186  73] ; [74 40],[180.53619303  78.46380697] ; [79.46380697 34.53619303],0
p7,1,0.185659,1.751736,[163  90] ; [64 48],[157.34520548  95.65479452] ; [69.65479452 42.34520548],0
p1,1,0.195016,1.679315,[ 19 238] ; [ 13 100],[ 22.22702703 234.77297297] ; [  9.77297297 103.22702703],0
a8,1,0.19725,1.662618,[ 30 198] ; [ 9 99],[ 26.46428571 201.53571429] ; [12.53571429 95.46428571],0
p9,1,0.211824,1.558918,[223  33] ; [92 20],[219.13043478  36.86956522] ; [95.86956522 16.13043478],0
n6,1,0.213308,1.54883,[219  39] ; [90 23],[214.88409704  43.11590296] ; [94.11590296 18.88409704],0
p6,1,0.218338,1.515262,[ 82 173] ; [28 81],[ 77.06043956 177.93956044] ; [32.93956044 76.06043956],0
d2,1,0.225536,1.468794,[104 155] ; [53 60],[109.30913978 149.69086022] ; [47.69086022 65.30913978],0
b2,1,0.240822,1.375778,[ 55 101] ; [30 39],[58.93333333 97.06666667] ; [26.06666667 42.93333333],0
b3,1,0.240822,1.375778,[ 55 101] ; [30 39],[58.93333333 97.06666667] ; [26.06666667 42.93333333],0
r2,1,0.245751,1.3473,[235  20] ; [99 13],[232.07084469  22.92915531] ; [101.92915531  10.07084469],0
a1,1,0.288154,1.128227,[ 10 249] ; [  2 112],[  8.33243968 250.66756032] ; [  3.66756032 110.33243968],0
v1,1,0.321964,0.980951,[130 122] ; [51 60],[125.65289256 126.34710744] ; [55.34710744 55.65289256],0
n5,1,0.335681,0.926857,[177  79] ; [83 29],[180.86956522  75.13043478] ; [79.13043478 32.86956522],0
p3,1,0.336845,0.922402,[124 135] ; [48 65],[119.75268817 139.24731183] ; [52.24731183 60.75268817],0
s3,1,0.363876,0.824472,[ 55 200] ; [29 83],[ 58.36512262 196.63487738] ; [25.63487738 86.36512262],0
s6,1,0.38814,0.744763,[121 133] ; [47 63],[117.23076923 136.76923077] ; [50.76923077 59.23076923],0
s8,1,0.453602,0.561634,[ 71 186] ; [27 86],[ 68.07027027 188.92972973] ; [29.92972973 83.07027027],0
u2,1,0.519536,0.414815,[48 33] ; [24 21],[46.28571429 34.71428571] ; [25.71428571 19.28571429],0
p5,1,0.577887,0.309662,[ 27 232] ; [14 99],[ 28.54569892 230.45430108] ; [ 12.45430108 100.54569892],0
n4,1,0.66307,0.189815,[195  63] ; [83 30],[193.32614555  64.67385445] ; [84.67385445 28.32614555],0
n1,1,0.687934,0.161331,[16 37] ; [11 21],[16.83529412 36.16470588] ; [10.16470588 21.83529412],0
p12,1,0.715072,0.133264,[ 14 242] ; [  5 105],[ 13.28961749 242.71038251] ; [  5.71038251 104.28961749],0
s7,1,0.789052,0.071579,[ 68 175] ; [29 80],[ 66.96306818 176.03693182] ; [30.03693182 78.96306818],0
u4,1,0.808144,0.058962,[  3 256] ; [  1 113],[  2.77747989 256.22252011] ; [  1.22252011 112.77747989],0
a4,1,0.902414,0.015034,[101 157] ; [45 68],[101.5309973 156.4690027] ; [44.4690027 68.5309973],0
b4,1,0.915726,0.011198,[156 103] ; [68 46],[155.53887399 103.46112601] ; [68.46112601 45.53887399],0
n2,1,0.985996,0.000308,[38 15] ; [23  9],[38.03529412 14.96470588] ; [22.96470588  9.03529412],0
