Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.662954,[44 55] ; [30  4],[55.08270677 43.91729323] ; [18.91729323 15.08270677],1
a8,1,0.219208,1.509545,[ 9 81] ; [ 6 27],[10.97560976 79.02439024] ; [ 4.02439024 28.97560976],0
u1,1,0.25529,1.29412,[ 2 97] ; [ 2 32],[ 2.97744361 96.02255639] ; [ 1.02255639 32.97744361],0
s2,1,0.260197,1.267707,[30 68] ; [14 20],[32.66666667 65.33333333] ; [11.33333333 22.66666667],0
a4,1,0.299527,1.0763,[21 77] ; [10 23],[23.19083969 74.80916031] ; [ 7.80916031 25.19083969],0
n2,1,0.351045,0.869676,[29 11] ; [7 5],[27.69230769 12.30769231] ; [8.30769231 3.69230769],0
s1,1,0.411554,0.674308,[ 7 91] ; [ 1 31],[ 6.03076923 91.96923077] ; [ 1.96923077 30.03076923],0
b4,1,0.450663,0.568984,[45 54] ; [18 16],[46.89473684 52.10526316] ; [16.10526316 17.89473684],0
a1,1,0.450663,0.568984,[ 3 96] ; [ 2 32],[ 3.72180451 95.27819549] ; [ 1.27819549 32.72180451],0
v2,1,0.459999,0.545897,[25 69] ; [11 22],[26.64566929 67.35433071] ; [ 9.35433071 23.64566929],0
b5,1,0.463943,0.536365,[54 45] ; [21 13],[55.82706767 43.17293233] ; [19.17293233 14.82706767],0
r1,1,0.464172,0.535815,[50 47] ; [20 14],[51.83206107 45.16793893] ; [18.16793893 15.83206107],0
n5,1,0.505462,0.443449,[69 30] ; [25  8],[70.5 28.5] ; [23.5  9.5],0
v1,1,0.520503,0.412896,[37 59] ; [11 23],[35.44615385 60.55384615] ; [12.55384615 21.44615385],0
p10,1,0.522162,0.409621,[61 35] ; [23 10],[62.51162791 33.48837209] ; [21.48837209 11.51162791],0
a6,1,0.524856,0.40434,[52 47] ; [20 14],[53.59398496 45.40601504] ; [18.40601504 15.59398496],0
s8,1,0.535837,0.383311,[29 69] ; [12 22],[30.43939394 67.56060606] ; [10.56060606 23.43939394],0
s3,1,0.536488,0.382088,[43 54] ; [13 21],[41.46564885 55.53435115] ; [14.53435115 19.46564885],0
s4,1,0.543953,0.368262,[23 76] ; [ 6 27],[21.75 77.25] ; [ 7.25 25.75],0
s6,1,0.545462,0.365511,[47 50] ; [18 15],[48.5 48.5] ; [16.5 16.5],0
n3,1,0.54789,0.361111,[30 10] ; [10  2],[30.76923077  9.23076923] ; [9.23076923 2.76923077],0
p9,1,0.577818,0.309776,[65 30] ; [25  9],[66.27906977 28.72093023] ; [23.72093023 10.27906977],0
n6,1,0.590432,0.28967,[71 28] ; [26  8],[72.20300752 26.79699248] ; [24.79699248  9.20300752],0
v4,1,0.598131,0.277823,[82 15] ; [30  4],[82.93129771 14.06870229] ; [29.06870229  4.93129771],0
r2,1,0.627696,0.235198,[80 18] ; [29  5],[80.92424242 17.07575758] ; [28.07575758  5.92424242],0
n1,1,0.633166,0.227792,[16 23] ; [4 8],[15.29411765 23.70588235] ; [4.70588235 7.29411765],0
d2,1,0.634665,0.225787,[25 74] ; [10 24],[26.05263158 72.94736842] ; [ 8.94736842 25.05263158],0
d3,1,0.653671,0.201303,[21 78] ; [ 8 24],[21.91603053 77.08396947] ; [ 7.08396947 24.91603053],0
a2,1,0.67491,0.175912,[ 8 91] ; [ 2 32],[ 7.44360902 91.55639098] ; [ 2.55639098 31.44360902],0
n4,1,0.718414,0.130017,[60 38] ; [22 12],[60.87878788 37.12121212] ; [21.12121212 12.87878788],0
a5,1,0.734949,0.114616,[47 52] ; [15 19],[46.15037594 52.84962406] ; [15.84962406 18.15037594],0
p11,1,0.752685,0.099289,[67 32] ; [24 10],[67.73684211 31.26315789] ; [23.26315789 10.73684211],0
u3,1,0.847312,0.037075,[25 31] ; [ 8 11],[24.64 31.36] ; [ 8.36 10.64],0
d5,1,0.919492,0.010216,[44 55] ; [15 18],[44.25 54.75] ; [14.75 18.25],0
a7,1,0.919714,0.010159,[53 46] ; [18 15],[53.25 45.75] ; [17.75 15.25],0
r4,1,0.922113,0.00956,[69 30] ; [24 10],[69.22556391 29.77443609] ; [23.77443609 10.22556391],0
a3,1,0.982894,0.00046,[43 54] ; [15 19],[42.94656489 54.05343511] ; [15.05343511 18.94656489],0
