Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.978542,[29 45] ; [37  8],[41.04201681 32.95798319] ; [24.95798319 20.04201681],1
a6,1,0.051222,3.800986,[41 35] ; [33 13],[46.09836066 29.90163934] ; [27.90163934 18.09836066],0
r3,1,0.072128,3.233919,[62 14] ; [42  3],[65.32231405 10.67768595] ; [38.67768595  6.32231405],0
a5,1,0.077828,3.109692,[46 30] ; [35 11],[50.45901639 25.54098361] ; [30.54098361 15.45901639],0
n1,1,0.082366,3.017595,[ 8 23] ; [6 5],[10.33333333 20.66666667] ; [3.66666667 7.33333333],0
a8,1,0.093629,2.810842,[ 4 66] ; [ 6 33],[ 6.42201835 63.57798165] ; [ 3.57798165 35.42201835],0
n3,1,0.095971,2.771261,[20 11] ; [10  1],[22.14285714  8.85714286] ; [7.85714286 3.14285714],0
a4,1,0.109551,2.560694,[30 46] ; [25 21],[34.26229508 41.73770492] ; [20.73770492 25.26229508],0
p8,1,0.118435,2.437897,[24 52] ; [21 25],[28.03278689 47.96721311] ; [16.96721311 29.03278689],0
a3,1,0.124747,2.356682,[49 27] ; [35 10],[52.76033058 23.23966942] ; [31.23966942 13.76033058],0
n5,1,0.152642,2.045649,[46 30] ; [33 12],[49.61983471 26.38016529] ; [29.38016529 15.61983471],0
u2,1,0.16018,1.972522,[10 16] ; [7 4],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
p9,1,0.173934,1.848703,[64 11] ; [43  3],[66.32231405  8.67768595] ; [40.67768595  5.32231405],0
r2,1,0.17749,1.818519,[68  6] ; [45  1],[69.68333333  4.31666667] ; [43.31666667  2.68333333],0
s4,1,0.178522,1.809884,[15 61] ; [14 32],[18.06557377 57.93442623] ; [10.93442623 35.06557377],0
v3,1,0.202625,1.623354,[24 51] ; [20 26],[27.27272727 47.72727273] ; [16.72727273 29.27272727],0
s6,1,0.21406,1.543752,[48 27] ; [33 11],[51.05042017 23.94957983] ; [29.94957983 14.05042017],0
n2,1,0.255166,1.294795,[25  6] ; [7 4],[23.61904762  7.38095238] ; [8.38095238 2.61904762],0
r1,1,0.326522,0.962641,[57 19] ; [38  8],[59.18032787 16.81967213] ; [35.81967213 10.18032787],0
d5,1,0.363703,0.825065,[59 17] ; [38  7],[60.92561983 15.07438017] ; [36.07438017  8.92561983],0
b5,1,0.366209,0.816487,[45 31] ; [31 15],[47.3442623 28.6557377] ; [28.6557377 17.3442623],0
n6,1,0.503665,0.447205,[56 19] ; [36  9],[57.5 17.5] ; [34.5 10.5],0
v1,1,0.512011,0.429955,[35 41] ; [24 22],[36.75409836 39.24590164] ; [22.24590164 23.75409836],0
a7,1,0.590902,0.288938,[54 22] ; [34 11],[55.27272727 20.72727273] ; [32.72727273 12.27272727],0
s1,1,0.595862,0.281283,[ 5 70] ; [ 2 44],[ 4.33884298 70.66115702] ; [ 2.66115702 43.33884298],0
v4,1,0.59979,0.275313,[69  7] ; [43  3],[69.7704918  6.2295082] ; [42.2295082  3.7704918],0
b1,1,0.606864,0.264767,[36 40] ; [24 22],[37.37704918 38.62295082] ; [22.62295082 23.37704918],0
s3,1,0.676024,0.174636,[40 36] ; [26 20],[41.1147541 34.8852459] ; [24.8852459 21.1147541],0
p5,1,0.679676,0.170491,[ 5 70] ; [ 4 42],[ 5.5785124 69.4214876] ; [ 3.4214876 42.5785124],0
b4,1,0.701684,0.146726,[44 32] ; [25 21],[42.98360656 33.01639344] ; [26.01639344 19.98360656],0
a1,1,0.820743,0.051343,[ 4 72] ; [ 2 44],[ 3.73770492 72.26229508] ; [ 2.26229508 43.73770492],0
p1,1,0.847778,0.036846,[ 6 70] ; [ 4 41],[ 6.28099174 69.71900826] ; [ 3.71900826 41.28099174],0
b2,1,0.84831,0.036586,[10 24] ; [ 7 15],[10.32142857 23.67857143] ; [ 6.67857143 15.32142857],0
b3,1,0.84831,0.036586,[10 24] ; [ 7 15],[10.32142857 23.67857143] ; [ 6.67857143 15.32142857],0
d4,1,0.875566,0.024521,[62 14] ; [37  9],[61.67213115 14.32786885] ; [37.32786885  8.67213115],0
p12,1,0.913893,0.011692,[ 3 73] ; [ 2 44],[ 3.1147541 72.8852459] ; [ 1.8852459 44.1147541],0
