Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.412031,[138 183] ; [239  98],[183.91641337 137.08358663] ; [193.08358663 143.91641337],1
r1,1,0.006851,7.311665,[252  79] ; [292  54],[265.97341211  65.02658789] ; [278.02658789  67.97341211],0
r4,1,0.007154,7.23392,[280  52] ; [317  31],[291.47647059  40.52352941] ; [305.52352941  42.47647059],0
s7,1,0.007337,7.188534,[129 189] ; [169 162],[146.01540832 171.98459168] ; [151.98459168 179.01540832],0
r3,1,0.012498,6.238858,[304  26] ; [335  12],[311.47710487  18.52289513] ; [327.52289513  19.47710487],0
n4,1,0.013627,6.085786,[231 100] ; [271  76],[245.07669617  85.92330383] ; [256.92330383  90.07669617],0
u1,1,0.020975,5.328889,[ 53 279] ; [ 80 268],[ 64.93529412 267.06470588] ; [ 68.06470588 279.93529412],0
b5,1,0.02153,5.283346,[190 142] ; [229 119],[204.57058824 127.42941176] ; [214.42941176 133.57058824],0
r2,1,0.024279,5.074582,[297  28] ; [330  15],[304.14179104  20.85820896] ; [322.85820896  22.14179104],0
a4,1,0.024627,5.049936,[146 185] ; [183 164],[160.6179941 170.3820059] ; [168.3820059 178.6179941],0
b3,1,0.030334,4.690287,[ 60 125] ; [ 92 122],[ 70.47619048 114.52380952] ; [ 81.52380952 132.47619048],0
b2,1,0.030334,4.690287,[ 60 125] ; [ 92 122],[ 70.47619048 114.52380952] ; [ 81.52380952 132.47619048],0
n6,1,0.043573,4.073024,[259  72] ; [290  54],[269.21333333  61.78666667] ; [279.78666667  64.21333333],0
a2,1,0.047155,3.939853,[ 76 256] ; [103 245],[ 87.39411765 244.60588235] ; [ 91.60588235 256.39411765],0
p12,1,0.052749,3.751855,[ 12 318] ; [ 24 319],[ 17.65230312 312.34769688] ; [ 18.34769688 324.65230312],0
a3,1,0.058456,3.580666,[234  98] ; [266  80],[244.83775811  87.16224189] ; [255.16224189  90.83775811],0
s4,1,0.071448,3.24944,[ 67 261] ; [ 52 292],[ 58.08333333 269.91666667] ; [ 60.91666667 283.08333333],0
a8,1,0.079022,3.084902,[ 33 276] ; [ 48 263],[ 40.36935484 268.63064516] ; [ 40.63064516 270.36935484],0
u4,1,0.095761,2.774766,[  3 329] ; [  9 339],[  5.85882353 326.14117647] ; [  6.14117647 341.85882353],0
d5,1,0.107836,2.585649,[282  50] ; [310  38],[289.03529412  42.96470588] ; [302.96470588  45.03529412],0
d1,1,0.136235,2.219975,[217 115] ; [246 102],[226.05294118 105.94705882] ; [236.94705882 111.05294118],0
n1,1,0.202671,1.623018,[32 66] ; [28 38],[35.85365854 62.14634146] ; [24.14634146 41.85365854],0
u3,1,0.242217,1.367644,[52 43] ; [52 30],[55.81920904 39.18079096] ; [48.18079096 33.81920904],0
s1,1,0.319146,0.992442,[ 12 317] ; [  8 334],[  9.80625931 319.19374069] ; [ 10.19374069 331.80625931],0
a6,1,0.37618,0.783149,[223 109] ; [244 103],[228.34167894 103.65832106] ; [238.65832106 108.34167894],0
p1,1,0.377757,0.777988,[ 15 315] ; [ 21 325],[ 17.5739645 312.4260355] ; [ 18.4260355 327.5739645],0
b1,1,0.423027,0.641891,[133 199] ; [129 219],[127.91764706 204.08235294] ; [134.08235294 213.91764706],0
s3,1,0.486587,0.484065,[173 155] ; [189 152],[177.48281016 150.51718984] ; [184.51718984 156.48281016],0
a1,1,0.538348,0.378611,[ 13 319] ; [ 17 331],[ 14.64705882 317.35294118] ; [ 15.35294118 332.64705882],0
d3,1,0.542292,0.371308,[252  80] ; [271  77],[255.34705882  76.65294118] ; [267.65294118  80.34705882],0
n2,1,0.577901,0.309641,[68 31] ; [48 18],[69.6 29.4] ; [46.4 19.6],0
d2,1,0.636766,0.222997,[169 161] ; [184 163],[172.06794682 157.93205318] ; [180.93205318 166.06794682],0
a7,1,0.726401,0.122442,[246  86] ; [253  94],[243.98821797  88.01178203] ; [255.01178203  91.98821797],0
u2,1,0.846615,0.037419,[56 39] ; [46 34],[55.37142857 39.62857143] ; [46.62857143 33.37142857],0
b4,1,0.85094,0.035314,[198 134] ; [210 138],[199.2 132.8] ; [208.8 139.2],0
n3,1,0.980024,0.000627,[67 31] ; [45 21],[66.92682927 31.07317073] ; [45.07317073 20.92682927],0
