Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,35.604997,[115 135] ; [234  98],[149.91408935 100.08591065] ; [199.08591065 132.91408935],1
d3,1,0.165554,1.922748,[213  48] ; [264  79],[206.12086093  54.87913907] ; [270.87913907  72.12086093],0
a1,1,0.188252,1.731244,[ 11 250] ; [ 23 320],[ 14.69205298 246.30794702] ; [ 19.30794702 323.69205298],0
a3,1,0.188644,1.728174,[194  67] ; [269  72],[200.7358804  60.2641196] ; [262.2641196  78.7358804],0
s4,1,0.23088,1.435432,[ 51 208] ; [ 54 285],[ 45.47658863 213.52341137] ; [ 59.52341137 279.47658863],0
a5,1,0.273166,1.200778,[198  63] ; [273  70],[203.5281457  57.4718543] ; [267.4718543  75.5281457],0
p1,1,0.300555,1.07173,[ 17 244] ; [ 30 311],[ 20.37707641 240.62292359] ; [ 26.62292359 314.37707641],0
r3,1,0.349252,0.876173,[245  13] ; [331  12],[247.26788686  10.73211314] ; [328.73211314  14.26788686],0
a6,1,0.35175,0.867134,[187  74] ; [233 109],[181.79104478  79.20895522] ; [238.20895522 103.79104478],0
a7,1,0.380114,0.770332,[199  62] ; [250  92],[194.34328358  66.65671642] ; [254.65671642  87.34328358],0
s1,1,0.424588,0.637582,[  9 251] ; [  8 330],[  7.39130435 252.60869565] ; [  9.60869565 328.39130435],0
u3,1,0.427884,0.628559,[37 28] ; [47 27],[39.28057554 25.71942446] ; [44.71942446 29.28057554],0
n2,1,0.588465,0.292748,[49 19] ; [42 13],[50.30894309 17.69105691] ; [40.69105691 14.30894309],0
a8,1,0.599244,0.276137,[ 32 210] ; [ 46 265],[ 34.13381555 207.86618445] ; [ 43.86618445 267.13381555],0
a2,1,0.613641,0.254906,[ 66 195] ; [ 93 250],[ 68.70695364 192.29304636] ; [ 90.29304636 252.70695364],0
d2,1,0.631511,0.230018,[134 126] ; [183 159],[136.910299 123.089701] ; [180.089701 161.910299],0
u2,1,0.643713,0.213919,[42 23] ; [45 29],[40.68345324 24.31654676] ; [46.31654676 27.68345324],0
b4,1,0.647326,0.209288,[155 106] ; [210 133],[157.72350993 103.27649007] ; [207.27649007 135.72350993],0
s3,1,0.706732,0.141563,[148 112] ; [197 140],[150.25125628 109.74874372] ; [194.74874372 142.25125628],0
b1,1,0.758455,0.094562,[ 96 165] ; [122 221],[ 94.20198675 166.79801325] ; [123.79801325 219.20198675],0
