Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.492779,[ 4 80] ; [206  99],[45.3470437 38.6529563] ; [164.6529563 140.3470437],1
a2,1,0.032531,4.570283,[11 73] ; [ 73 232],[18.13881748 65.86118252] ; [ 65.86118252 239.13881748],0
v1,1,0.052476,3.760543,[34 49] ; [160 142],[41.82337662 41.17662338] ; [152.17662338 149.82337662],0
p2,1,0.074268,3.186073,[58 26] ; [236  65],[64.14545455 19.85454545] ; [229.85454545  71.14545455],0
p12,1,0.077608,3.114303,[ 6 77] ; [  9 292],[ 3.2421875 79.7578125] ; [ 11.7578125 289.2421875],0
v3,1,0.093558,2.812057,[23 59] ; [112 182],[29.44148936 52.55851064] ; [105.55851064 188.44148936],0
p10,1,0.098642,2.727368,[55 27] ; [229  72],[60.80417755 21.19582245] ; [223.19582245  77.80417755],0
s8,1,0.115149,2.482098,[15 68] ; [ 80 222],[20.48051948 62.51948052] ; [ 74.51948052 227.48051948],0
n4,1,0.118174,2.44136,[55 29] ; [226  79],[60.67866324 23.32133676] ; [220.32133676  84.67866324],0
n1,1,0.211659,1.560043,[12 15] ; [23 51],[ 9.35643564 17.64356436] ; [25.64356436 48.35643564],0
p11,1,0.265534,1.239674,[58 26] ; [229  76],[61.97429306 22.02570694] ; [225.02570694  79.97429306],0
p9,1,0.300773,1.070762,[59 21] ; [239  63],[62.40837696 17.59162304] ; [235.59162304  66.40837696],0
s2,1,0.311581,1.023963,[ 9 74] ; [ 46 256],[11.85714286 71.14285714] ; [ 43.14285714 258.85714286],0
s6,1,0.376965,0.780575,[32 50] ; [133 166],[35.51181102 46.48818898] ; [129.48818898 169.51181102],0
s1,1,0.38204,0.764128,[ 3 80] ; [  6 297],[ 1.93523316 81.06476684] ; [  7.06476684 295.93523316],0
s5,1,0.398929,0.711553,[15 66] ; [ 68 229],[17.78571429 63.21428571] ; [ 65.21428571 231.78571429],0
p4,1,0.401676,0.703302,[41 43] ; [163 139],[44.39378238 39.60621762] ; [159.60621762 142.39378238],0
b1,1,0.425121,0.636117,[34 50] ; [109 196],[30.87917738 53.12082262] ; [112.12082262 192.87917738],0
a8,1,0.4273,0.630149,[ 7 73] ; [ 32 236],[ 8.96551724 71.03448276] ; [ 30.03448276 237.96551724],0
p7,1,0.486623,0.483984,[44 38] ; [175 127],[46.765625 35.234375] ; [172.234375 129.765625],0
n5,1,0.498505,0.458118,[60 23] ; [208  96],[57.47803618 25.52196382] ; [210.52196382  93.47803618],0
n3,1,0.518848,0.416183,[19  7] ; [49 25],[17.68  8.32] ; [50.32 23.68],0
a6,1,0.537935,0.379381,[56 28] ; [214  91],[58.3033419 25.6966581] ; [211.6966581  93.3033419],0
s4,1,0.589198,0.291599,[10 73] ; [ 30 270],[ 8.66840731 74.33159269] ; [ 31.33159269 268.66840731],0
p3,1,0.605774,0.266375,[36 48] ; [139 163],[38.08290155 45.91709845] ; [136.91709845 165.08290155],0
a1,1,0.608021,0.263067,[ 5 79] ; [ 14 291],[ 4.10282776 79.89717224] ; [ 14.89717224 290.10282776],0
s7,1,0.652578,0.202666,[20 60] ; [ 79 208],[21.58038147 58.41961853] ; [ 77.41961853 209.58038147],0
u2,1,0.696845,0.151775,[18 20] ; [44 42],[19. 19.] ; [43. 43.],0
b5,1,0.791594,0.069824,[51 33] ; [190 115],[52.04113111 31.95886889] ; [188.95886889 116.04113111],0
p6,1,0.885117,0.020876,[26 56] ; [ 97 201],[26.54210526 55.45789474] ; [ 96.45789474 201.54210526],0
p5,1,0.891904,0.018467,[ 7 76] ; [ 27 276],[ 7.31088083 75.68911917] ; [ 26.68911917 276.31088083],0
u3,1,0.940784,0.005518,[21 17] ; [48 40],[20.80952381 17.19047619] ; [48.19047619 39.80952381],0
p8,1,0.94756,0.004326,[39 41] ; [147 152],[39.26121372 40.73878628] ; [146.73878628 152.26121372],0
b3,1,0.981675,0.000528,[19 32] ; [ 66 112],[18.930131 32.069869] ; [ 66.069869 111.930131],0
b2,1,0.981675,0.000528,[19 32] ; [ 66 112],[18.930131 32.069869] ; [ 66.069869 111.930131],0
n2,1,1.0,0.0,[18  9] ; [50 25],[18.  9.] ; [50. 25.],0
