Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.996822,[21 31] ; [84 11],[37.14285714 14.85714286] ; [67.85714286 27.14285714],1
v3,1,0.012749,6.203632,[ 8 44] ; [31 58],[14.38297872 37.61702128] ; [24.61702128 64.38297872],0
d1,1,0.015334,5.877735,[12 40] ; [41 54],[18.74829932 33.25170068] ; [34.25170068 60.74829932],0
p1,1,0.017682,5.627369,[ 7 45] ; [ 3 92],[ 3.53741497 48.46258503] ; [ 6.46258503 88.53741497],0
p2,1,0.022221,5.228406,[26 26] ; [65 29],[32.4109589 19.5890411] ; [58.5890411 35.4109589],0
a4,1,0.026045,4.953014,[13 38] ; [42 53],[19.21232877 31.78767123] ; [35.78767123 59.21232877],0
p3,1,0.053179,3.73828,[ 8 44] ; [28 66],[12.82191781 39.17808219] ; [23.17808219 70.82191781],0
n4,1,0.062724,3.463865,[31 21] ; [70 24],[35.97260274 16.02739726] ; [65.02739726 28.97260274],0
u2,1,0.084516,2.975845,[10 22] ; [13 11],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
d3,1,0.14322,2.143017,[13 39] ; [35 60],[16.97959184 35.02040816] ; [31.02040816 63.97959184],0
s1,1,0.160201,1.972332,[ 1 51] ; [ 7 87],[ 2.84931507 49.15068493] ; [ 5.15068493 88.84931507],0
s5,1,0.179751,1.799683,[10 40] ; [28 64],[13.38028169 36.61971831] ; [24.61971831 67.38028169],0
a8,1,0.200146,1.641307,[ 2 48] ; [ 9 80],[ 3.95683453 46.04316547] ; [ 7.04316547 81.95683453],0
p9,1,0.210736,1.566362,[28 21] ; [63 30],[31.40140845 17.59859155] ; [59.59859155 33.40140845],0
s3,1,0.254968,1.295878,[21 30] ; [48 46],[24.26896552 26.73103448] ; [44.73103448 49.26896552],0
n1,1,0.306238,1.046832,[ 8 19] ; [14 19],[ 9.9 17.1] ; [12.1 20.9],0
n3,1,0.340039,0.910286,[15 12] ; [21 10],[16.75862069 10.24137931] ; [19.24137931 11.75862069],0
a6,1,0.358447,0.843327,[20 32] ; [44 51],[22.63945578 29.36054422] ; [41.36054422 53.63945578],0
b2,1,0.35926,0.84048,[11 19] ; [29 33],[13.04347826 16.95652174] ; [26.95652174 35.04347826],0
b3,1,0.35926,0.84048,[11 19] ; [29 33],[13.04347826 16.95652174] ; [26.95652174 35.04347826],0
n5,1,0.375203,0.786362,[38 14] ; [62 32],[35.61643836 16.38356164] ; [64.38356164 29.61643836],0
u1,1,0.394384,0.725383,[ 2 50] ; [ 7 88],[ 3.18367347 48.81632653] ; [ 5.81632653 89.18367347],0
n2,1,0.418581,0.654296,[17 10] ; [24  9],[18.45  8.55] ; [22.55 10.45],0
n6,1,0.431639,0.618411,[36 16] ; [70 23],[38.0137931 13.9862069] ; [67.9862069 25.0137931],0
a2,1,0.432857,0.615145,[ 3 49] ; [ 9 86],[ 4.24489796 47.75510204] ; [ 7.75510204 87.24489796],0
p12,1,0.500784,0.453276,[ 2 50] ; [ 6 86],[ 2.88888889 49.11111111] ; [ 5.11111111 86.88888889],0
b5,1,0.597375,0.278973,[25 27] ; [50 45],[26.53061224 25.46938776] ; [48.46938776 46.53061224],0
p6,1,0.61989,0.246022,[ 8 42] ; [18 75],[ 9.09090909 40.90909091] ; [16.90909091 76.09090909],0
a1,1,0.634267,0.226319,[ 5 47] ; [ 7 88],[ 4.24489796 47.75510204] ; [ 7.75510204 87.24489796],0
p5,1,0.645984,0.211001,[ 1 51] ; [ 3 90],[ 1.43448276 50.56551724] ; [ 2.56551724 90.43448276],0
b4,1,0.730115,0.119006,[30 22] ; [52 43],[29.00680272 22.99319728] ; [52.99319728 42.00680272],0
p8,1,0.789833,0.071037,[12 39] ; [24 70],[12.66206897 38.33793103] ; [23.33793103 70.66206897],0
s4,1,0.864426,0.029153,[10 42] ; [17 77],[ 9.61643836 42.38356164] ; [17.38356164 76.61643836],0
b1,1,0.887804,0.019904,[24 28] ; [45 50],[24.40816327 27.59183673] ; [44.59183673 50.40816327],0
d2,1,0.893437,0.017944,[21 29] ; [41 54],[21.37931034 28.62068966] ; [40.62068966 54.37931034],0
