Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.702621,[ 5 25] ; [57 15],[18.23529412 11.76470588] ; [43.76470588 28.23529412],1
s3,1,0.228392,1.450845,[ 7 22] ; [26 45],[ 9.57 19.43] ; [23.43 47.57],0
s7,1,0.2502,1.322184,[ 5 23] ; [19 46],[ 7.22580645 20.77419355] ; [16.77419355 48.22580645],0
s4,1,0.269691,1.218319,[ 7 23] ; [10 60],[ 5.1 24.9] ; [11.9 58.1],0
a3,1,0.294241,1.100114,[17 13] ; [48 23],[19.30693069 10.69306931] ; [45.69306931 25.30693069],0
p8,1,0.302288,1.064074,[ 2 28] ; [10 62],[ 3.52941176 26.47058824] ; [ 8.47058824 63.52941176],0
b2,1,0.306683,1.044907,[ 9 11] ; [15 32],[ 7.1641791 12.8358209] ; [16.8358209 30.1641791],0
b3,1,0.306683,1.044907,[ 9 11] ; [15 32],[ 7.1641791 12.8358209] ; [16.8358209 30.1641791],0
b5,1,0.318645,0.9945,[13 17] ; [39 33],[15.29411765 14.70588235] ; [36.70588235 35.29411765],0
b4,1,0.338503,0.916091,[17 13] ; [48 24],[19.11764706 10.88235294] ; [45.88235294 26.11764706],0
p11,1,0.361502,0.832667,[10 20] ; [31 41],[12.05882353 17.94117647] ; [28.94117647 43.05882353],0
v3,1,0.367293,0.812801,[ 7 23] ; [22 46],[ 8.87755102 21.12244898] ; [20.12244898 47.87755102],0
n3,1,0.392225,0.732032,[7 9] ; [16 12],[8.36363636 7.63636364] ; [14.63636364 13.36363636],0
d2,1,0.397031,0.717301,[17 12] ; [35 36],[15.08 13.92] ; [36.92 34.08],0
n5,1,0.426625,0.631992,[18 12] ; [37 35],[16.17647059 13.82352941] ; [38.82352941 33.17647059],0
v1,1,0.461257,0.542844,[ 7 23] ; [22 50],[ 8.52941176 21.47058824] ; [20.47058824 51.52941176],0
a6,1,0.494036,0.467725,[17 13] ; [46 26],[18.52941176 11.47058824] ; [44.47058824 27.52941176],0
d4,1,0.524694,0.404657,[21  9] ; [54 17],[22.27722772  7.72277228] ; [52.72277228 18.27722772],0
n2,1,0.598226,0.277679,[8 8] ; [18 13],[8.85106383 7.14893617] ; [17.14893617 13.85106383],0
p1,1,0.608556,0.262283,[ 4 26] ; [ 7 64],[ 3.26732673 26.73267327] ; [ 7.73267327 63.26732673],0
n4,1,0.644815,0.2125,[19 11] ; [49 23],[20. 10.] ; [48. 24.],0
n6,1,0.676572,0.17401,[17 13] ; [44 28],[17.94117647 12.05882353] ; [43.05882353 28.94117647],0
p6,1,0.776863,0.080321,[ 2 26] ; [ 4 67],[ 1.6969697 26.3030303] ; [ 4.3030303 66.6969697],0
b1,1,0.798065,0.06546,[15 15] ; [38 34],[15.58823529 14.41176471] ; [37.41176471 34.58823529],0
s1,1,0.80886,0.058514,[ 2 27] ; [ 6 66],[ 2.2970297 26.7029703] ; [ 5.7029703 66.2970297],0
d3,1,0.876572,0.024123,[17 13] ; [42 30],[17.35294118 12.64705882] ; [41.64705882 30.35294118],0
v2,1,0.927553,0.008267,[11 19] ; [25 45],[10.8 19.2] ; [25.2 44.8],0
a4,1,0.97204,0.001228,[13 16] ; [32 40],[12.92079208 16.07920792] ; [32.07920792 39.92079208],0
d1,1,1.0,0.0,[15 15] ; [36 36],[15. 15.] ; [36. 36.],0
