Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,83.546918,[ 54 174] ; [81 25],[ 92.15568862 135.84431138] ; [42.84431138 63.15568862],1
v4,1,0.220837,1.498927,[206  22] ; [100   6],[208.88622754  19.11377246] ; [97.11377246  8.88622754],0
u4,1,0.258455,1.277015,[  4 225] ; [  4 102],[  5.46865672 223.53134328] ; [  2.53134328 103.46865672],0
b5,1,0.279977,1.167204,[148  81] ; [62 44],[143.55223881  85.44776119] ; [66.44776119 39.55223881],0
s1,1,0.289274,1.122997,[  9 217] ; [ 7 98],[ 10.9244713 215.0755287] ; [ 5.0755287 99.9244713],0
a6,1,0.291555,1.112426,[156  73] ; [66 40],[151.75522388  77.24477612] ; [70.24477612 35.75522388],0
p11,1,0.303541,1.058571,[149  80] ; [75 31],[153.12238806  75.87761194] ; [70.87761194 35.12238806],0
v2,1,0.307234,1.042531,[ 99 117] ; [53 49],[103.24528302 112.75471698] ; [48.75471698 53.24528302],0
r3,1,0.329908,0.949261,[203  25] ; [98  8],[205.47305389  22.52694611] ; [95.52694611 10.47305389],0
r4,1,0.331367,0.943546,[194  35] ; [94 12],[196.87164179  32.12835821] ; [91.12835821 14.87164179],0
n1,1,0.342862,0.899699,[35 46] ; [15 13],[37.1559633 43.8440367] ; [12.8440367 15.1559633],0
d4,1,0.466732,0.529703,[177  51] ; [86 20],[179.53293413  48.46706587] ; [83.46706587 22.53293413],0
u2,1,0.489378,0.477894,[43 41] ; [17 12],[44.60176991 39.39823009] ; [15.39823009 13.60176991],0
b4,1,0.49632,0.462797,[138  91] ; [68 38],[140.81791045  88.18208955] ; [65.18208955 40.81791045],0
r1,1,0.498041,0.459109,[171  58] ; [82 23],[173.46407186  55.53592814] ; [79.53592814 25.46407186],0
n3,1,0.508455,0.437245,[51 28] ; [20  8],[52.42056075 26.57943925] ; [18.57943925  9.42056075],0
a4,1,0.53674,0.381616,[101 126] ; [51 55],[103.61561562 123.38438438] ; [48.38438438 57.61561562],0
u3,1,0.563666,0.333396,[51 33] ; [20 10],[52.31578947 31.68421053] ; [18.68421053 11.31578947],0
a1,1,0.671633,0.179698,[ 11 218] ; [  4 102],[ 10.25373134 218.74626866] ; [  4.74626866 101.25373134],0
d3,1,0.73306,0.11632,[147  82] ; [66 40],[145.60298507  83.39701493] ; [67.39701493 38.60298507],0
a7,1,0.745705,0.105176,[161  67] ; [73 33],[159.73652695  68.26347305] ; [74.26347305 31.73652695],0
s4,1,0.756704,0.095983,[ 38 189] ; [16 88],[ 37.03323263 189.96676737] ; [16.96676737 87.03323263],0
v3,1,0.833804,0.044026,[ 73 145] ; [34 64],[ 73.8164557 144.1835443] ; [33.1835443 64.8164557],0
n2,1,0.870027,0.026773,[57 25] ; [19  9],[56.65454545 25.34545455] ; [19.34545455  8.65454545],0
b2,1,0.886282,0.020452,[46 77] ; [25 40],[46.45212766 76.54787234] ; [24.54787234 40.45212766],0
b3,1,0.886282,0.020452,[46 77] ; [25 40],[46.45212766 76.54787234] ; [24.54787234 40.45212766],0
a2,1,0.953161,0.00345,[ 46 183] ; [21 85],[ 45.8 183.2] ; [21.2 84.8],0
