Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,51.255963,[438  91] ; [36 41],[413.77227723 115.22772277] ; [60.22772277 16.77227723],1
d5,1,0.45447,0.559479,[445  84] ; [63 15],[442.72158155  86.27841845] ; [65.27841845 12.72158155],0
a1,1,0.49014,0.476219,[ 22 508] ; [ 2 77],[ 20.88669951 509.11330049] ; [ 3.11330049 75.88669951],0
u3,1,0.4909,0.474552,[74 48] ; [17  8],[75.52380952 46.47619048] ; [15.47619048  9.52380952],0
d4,1,0.559987,0.339726,[454  75] ; [65 13],[452.30807249  76.69192751] ; [66.69192751 11.30807249],0
r3,1,0.640172,0.218517,[513  15] ; [76  3],[512.34266886  15.65733114] ; [76.65733114  2.34266886],0
n1,1,0.727099,0.121792,[37 62] ; [ 7 14],[36.3 62.7] ; [ 7.7 13.3],0
b4,1,0.810028,0.057787,[301 229] ; [46 33],[301.98686371 228.01313629] ; [45.01313629 33.98686371],0
n2,1,0.834413,0.0437,[74 26] ; [16  5],[74.38016529 25.61983471] ; [15.61983471  5.38016529],0
a7,1,0.886561,0.020351,[399 130] ; [59 20],[398.49013158 130.50986842] ; [59.50986842 19.49013158],0
d3,1,0.896207,0.017018,[391 139] ; [57 21],[390.52631579 139.47368421] ; [57.47368421 20.52631579],0
a6,1,0.994329,5.1e-05,[380 149] ; [56 22],[379.97364086 149.02635914] ; [56.02635914 21.97364086],0
