Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.165103,[147  19] ; [21 22],[133.4354067  32.5645933] ; [34.5645933  8.4354067],1
p6,1,0.14304,2.14495,[66 99] ; [11 29],[ 61.97560976 103.02439024] ; [15.02439024 24.97560976],0
a8,1,0.148987,2.082596,[ 21 135] ; [ 2 37],[ 18.4 137.6] ; [ 4.6 34.4],0
r1,1,0.166775,1.911696,[122  44] ; [27 16],[118.34449761  47.65550239] ; [30.65550239 12.34449761],0
d2,1,0.220834,1.498941,[83 83] ; [17 26],[79.42583732 86.57416268] ; [20.57416268 22.42583732],0
u1,1,0.235441,1.407688,[ 12 154] ; [ 1 42],[ 10.32535885 155.67464115] ; [ 2.67464115 40.32535885],0
a4,1,0.239488,1.383607,[74 91] ; [15 28],[70.60096154 94.39903846] ; [18.39903846 24.60096154],0
p1,1,0.271639,1.208451,[ 11 155] ; [ 5 38],[ 12.70813397 153.29186603] ; [ 3.29186603 39.70813397],0
r3,1,0.272831,1.202459,[152  14] ; [37  6],[150.11483254  15.88516746] ; [38.88516746  4.11483254],0
s1,1,0.280037,1.166909,[  3 162] ; [ 2 41],[  3.96634615 161.03365385] ; [ 1.03365385 41.96634615],0
b4,1,0.28055,1.164425,[89 77] ; [27 16],[92.13397129 73.86602871] ; [23.86602871 19.13397129],0
d3,1,0.296434,1.09017,[74 92] ; [23 20],[77.0430622 88.9569378] ; [19.9569378 23.0430622],0
a2,1,0.298842,1.079354,[ 16 150] ; [ 2 41],[ 14.29665072 151.70334928] ; [ 3.70334928 39.29665072],0
n1,1,0.350571,0.87139,[17 29] ; [ 3 10],[15.59322034 30.40677966] ; [4.40677966 8.59322034],0
p8,1,0.361362,0.833156,[91 73] ; [20 22],[88.36893204 75.63106796] ; [22.63106796 19.36893204],0
b5,1,0.367137,0.813331,[76 90] ; [23 20],[78.63157895 87.36842105] ; [20.36842105 22.63157895],0
v2,1,0.409153,0.681262,[81 81] ; [18 24],[78.61764706 83.38235294] ; [20.38235294 21.61764706],0
v4,1,0.530793,0.392874,[153  11] ; [38  4],[152.05825243  11.94174757] ; [38.94174757  3.05825243],0
s3,1,0.532169,0.390247,[98 68] ; [22 19],[96.23188406 69.76811594] ; [23.76811594 17.23188406],0
a6,1,0.649686,0.206296,[67 99] ; [19 24],[68.3062201 97.6937799] ; [17.6937799 25.3062201],0
b1,1,0.668072,0.183866,[75 91] ; [21 22],[76.24880383 89.75119617] ; [19.75119617 23.24880383],0
a1,1,0.696058,0.152605,[  9 157] ; [ 3 40],[  9.53110048 156.46889952] ; [ 2.46889952 40.53110048],0
p7,1,0.775363,0.081435,[115  50] ; [29 14],[114.23076923  50.76923077] ; [29.76923077 13.23076923],0
p3,1,0.781966,0.076595,[85 81] ; [21 22],[84.19138756 81.80861244] ; [21.80861244 21.19138756],0
n3,1,0.78722,0.072858,[30 16] ; [9 4],[30.40677966 15.59322034] ; [8.59322034 4.40677966],0
u3,1,0.833489,0.044196,[15 29] ; [ 7 12],[15.36507937 28.63492063] ; [ 6.63492063 12.36507937],0
u2,1,0.847939,0.036768,[22 22] ; [10  9],[22.34920635 21.65079365] ; [9.65079365 9.34920635],0
s4,1,0.949043,0.004084,[ 30 135] ; [ 8 35],[ 30.14423077 134.85576923] ; [ 7.85576923 35.14423077],0
n2,1,0.981551,0.000535,[32 14] ; [9 4],[31.96610169 14.03389831] ; [9.03389831 3.96610169],0
